geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01000115,446,0,33,6,0
E01000116,502,9,70,41,1
E01000117,611,8,118,7,18
E01000118,581,7,84,19,18
E01000119,509,9,64,24,1
E01000120,451,2,50,2,0
E01000121,207,3,35,240,16
E01000122,445,4,63,8,2
E01000123,498,8,122,27,30
E01000124,319,4,161,173,3
E01000159,455,7,97,84,2
E01000166,469,9,99,70,1
E01000167,308,3,35,172,4
E01000168,503,4,59,8,2
E01000169,441,8,171,29,21
E01000170,408,7,120,118,3
E01000171,397,18,371,66,4
E01000172,485,16,75,26,0
E01000173,506,2,68,40,1
E01000174,421,4,240,98,3
E01000175,501,9,91,14,3
E01000186,439,3,43,16,0
E01000187,364,8,89,131,1
E01000188,450,13,45,7,1
E01000189,87,11,106,482,25
E01000190,434,5,60,44,3
E01000191,446,8,68,6,2
E01000195,267,9,189,196,36
E01000228,357,7,51,59,1
E01000229,345,5,109,138,3
E01000230,527,11,95,16,1
E01000231,480,4,134,32,4
E01000232,487,8,120,88,3
E01000246,532,11,93,16,2
E01000247,513,1,183,38,11
E01000248,475,8,134,48,1
E01000249,503,5,53,6,5
E01000250,571,17,268,91,32
E01000251,495,18,288,140,6
E01000252,424,9,164,146,10
E01000253,534,13,44,6,0
E01000254,520,15,72,14,1
E01000261,471,25,70,79,1
E01000263,464,3,27,5,0
E01000264,343,12,235,44,0
E01000265,452,14,240,84,1
E01000266,461,8,36,5,1
E01000267,459,2,92,13,1
E01000268,389,15,304,27,10
E01000269,447,4,57,24,3
E01000270,478,2,121,25,0
E01000271,469,8,92,9,4
E01000272,407,6,49,6,0
E01000273,365,7,154,115,7
E01000274,430,16,111,142,0
E01000275,398,6,184,49,7
E01000276,420,1,85,0,0
E01000277,301,12,252,207,5
E01000279,438,11,56,6,2
E01000280,446,10,33,7,1
E01000281,172,8,206,84,10
E01000282,486,4,132,17,0
E01000283,418,5,50,7,0
E01000284,409,14,220,125,12
E01000285,415,4,63,113,15
E01000286,373,12,77,190,2
E01000287,341,10,44,220,7
E01000288,409,10,55,88,6
E01000289,185,8,53,373,12
E01000290,501,10,42,117,4
E01000291,195,6,37,323,41
E01000292,457,7,115,47,3
E01000293,515,7,111,8,1
E01000294,406,6,117,142,1
E01000320,455,7,133,31,2
E01000321,354,7,285,49,5
E01001398,442,3,38,8,0
E01001399,458,0,32,8,1
E01001400,521,4,54,7,1
E01001401,441,3,35,20,2
E01001402,545,12,122,11,1
E01001403,510,8,88,24,3
E01001404,396,4,73,49,3
E01001405,589,7,206,59,1
E01001406,390,7,178,97,3
E01001407,452,6,83,70,2
E01001408,555,8,99,64,5
E01001409,421,10,232,136,7
E01001410,272,13,152,307,11
E01001411,534,14,121,88,2
E01001412,436,16,89,131,5
E01001413,524,5,40,42,1
E01001414,217,8,72,363,27
E01001415,401,13,157,106,0
E01001416,550,5,26,16,1
E01001417,538,8,38,17,0
E01001418,436,9,130,122,6
E01001419,503,15,218,55,3
E01001420,307,2,124,134,2
E01001421,340,16,181,174,3
E01001422,511,9,36,2,1
E01001423,307,11,141,181,3
E01001424,101,15,127,240,13
E01001425,210,20,230,272,5
E01001426,246,11,149,219,3
E01001428,257,7,114,231,2
E01001429,82,13,145,801,93
E01001430,153,16,125,357,2
E01001433,239,13,90,233,9
E01001434,397,12,88,53,1
E01001435,369,4,80,35,1
E01001436,472,6,124,49,2
E01001437,341,13,247,377,12
E01001438,307,3,126,126,4
E01001439,293,18,255,217,7
E01001440,372,5,102,117,1
E01001441,289,7,102,223,16
E01001442,212,15,128,258,4
E01001444,468,11,111,45,3
E01001445,505,13,311,131,20
E01001446,427,11,157,87,32
E01001447,287,11,175,279,31
E01001448,360,3,159,132,1
E01001449,329,5,107,117,17
E01001450,492,13,339,78,2
E01001451,539,5,98,19,0
E01001452,431,7,37,13,0
E01001453,552,7,73,28,1
E01001454,547,13,92,6,2
E01001455,495,5,64,16,1
E01001456,443,3,32,2,1
E01001457,558,10,211,15,4
E01001459,405,10,105,34,2
E01001460,254,12,305,83,6
E01001461,214,16,241,233,3
E01001462,251,14,158,106,2
E01001463,340,7,98,67,1
E01001464,214,5,53,149,1
E01001465,373,3,96,32,2
E01001466,344,10,200,61,5
E01001467,366,8,195,62,3
E01001468,341,4,104,75,0
E01001469,437,6,78,111,1
E01001470,550,8,54,29,0
E01001471,655,7,246,21,1
E01001472,525,12,180,48,6
E01001473,388,7,43,100,9
E01001474,628,8,185,17,2
E01001475,573,4,46,10,2
E01001476,374,11,136,69,3
E01001477,318,14,96,179,0
E01001478,377,3,78,85,1
E01001479,337,13,200,85,4
E01001480,346,7,173,60,2
E01001481,393,7,103,47,6
E01001482,339,12,171,163,5
E01001483,202,10,273,123,1
E01001484,398,4,97,16,1
E01001485,306,15,174,184,3
E01001486,269,10,161,363,15
E01001487,343,11,188,145,36
E01001488,379,10,191,81,2
E01001489,387,10,170,91,6
E01001491,321,7,218,152,24
E01001492,418,13,141,104,4
E01001493,359,16,129,230,1
E01001494,432,10,58,8,2
E01001495,437,18,256,17,3
E01001496,494,7,88,12,1
E01001497,389,13,90,39,0
E01001498,388,7,323,27,1
E01001502,338,14,120,124,3
E01001503,402,7,144,98,3
E01001504,342,6,107,54,4
E01001505,307,9,130,117,4
E01001506,250,8,155,148,4
E01001507,276,21,260,189,20
E01001508,302,12,225,125,54
E01001509,311,9,236,120,12
E01001510,54,5,67,479,5
E01001511,489,2,130,25,2
E01001512,508,5,201,67,1
E01001513,303,9,101,204,6
E01001514,429,11,121,120,4
E01001515,229,6,183,330,7
E01001516,354,15,103,174,2
E01001517,192,8,119,376,1
E01001518,451,4,199,27,3
E01001519,459,18,611,49,4
E01001520,411,6,138,115,3
E01001521,439,15,187,38,19
E01001522,403,4,214,86,44
E01001523,579,9,132,15,3
E01001524,352,8,96,88,2
E01001525,468,5,203,35,12
E01001526,534,4,91,9,1
E01001531,446,0,97,1,0
E01001532,539,4,130,11,3
E01001533,484,2,37,6,1
E01001534,413,12,144,19,0
E01001536,499,12,167,63,1
E01001537,470,8,201,26,4
E01001538,545,7,23,24,4
E01001539,518,9,91,36,3
E01001540,520,9,240,23,2
E01001541,486,6,100,30,28
E01001542,410,8,119,138,3
E01001543,533,4,44,15,0
E01001544,530,8,57,12,3
E01001545,206,11,102,331,15
E01001546,394,6,129,106,5
E01001547,432,6,135,81,5
E01001548,359,7,122,161,27
E01001549,262,16,289,227,4
E01001550,321,8,75,165,1
E01001551,313,8,68,266,6
E01001552,488,4,99,64,4
E01001563,429,10,212,16,2
E01001564,493,6,121,24,2
E01001565,450,10,151,95,3
E01001566,453,6,154,11,2
E01001567,538,7,67,20,0
E01001568,483,7,34,13,1
E01001569,428,11,276,62,1
E01001570,464,10,170,102,5
E01002112,543,17,105,32,0
E01002114,521,20,192,208,45
E01002225,528,9,67,15,4
E01004349,322,6,36,178,5
E01004350,455,8,110,323,19
E01004351,548,6,41,49,1
E01004355,421,2,86,157,7
E01004356,405,7,60,116,2
E01004357,451,8,43,72,0
E01004358,504,12,107,162,3
E01004360,445,6,24,16,1
E01004361,435,3,39,14,1
E01004413,340,7,40,277,21
E01004414,487,5,82,37,4
E01004415,397,2,45,137,2
E01004451,506,1,52,80,2
E01021792,454,2,19,7,0
E01021817,660,11,110,279,6
E01021818,485,20,221,178,8
E01023289,504,3,12,6,0
E01023290,542,0,43,47,0
E01023291,535,4,62,11,0
E01023292,546,7,66,9,1
E01023293,545,9,29,78,0
E01023294,364,7,47,293,1
E01023295,401,2,36,115,13
E01023296,425,0,36,175,0
E01023297,460,3,35,8,1
E01023298,569,1,44,33,4
E01023299,559,4,87,20,1
E01023300,346,13,107,162,4
E01023301,402,5,170,106,0
E01023302,412,4,44,224,1
E01023303,419,3,75,121,0
E01023304,470,3,48,116,1
E01023305,432,3,50,18,1
E01023306,509,0,49,58,3
E01023307,478,6,21,28,6
E01023308,590,1,27,12,2
E01023309,592,4,24,1,0
E01023310,434,6,176,261,4
E01023311,542,10,59,38,4
E01023312,469,8,26,20,53
E01023313,596,4,15,15,0
E01023314,434,1,30,43,2
E01023315,535,3,45,34,10
