geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00053355,28,56,22,26,69,52,44,19,15
E00053390,22,30,14,25,33,40,52,19,47
E00053394,31,34,28,44,44,50,30,13,18
E00053395,27,44,25,27,52,54,54,11,19
E00053396,28,44,29,32,66,55,37,17,20
E00053905,24,27,20,25,51,52,34,22,23
E00054305,38,39,18,26,53,53,37,15,17
E00054306,37,29,14,36,37,43,48,22,32
E00054307,33,18,23,55,49,56,45,14,31
E00054309,54,40,16,45,73,48,44,18,38
E00054310,31,19,37,39,40,27,40,15,25
E00054311,41,38,22,33,47,43,34,16,22
E00054312,36,50,19,42,53,59,62,8,20
E00054313,22,35,38,35,45,58,66,18,41
E00054315,30,47,15,22,54,49,39,30,89
E00054317,35,36,13,41,38,29,36,10,28
E00054318,12,16,21,15,23,30,33,14,75
E00054319,30,38,21,29,46,45,33,18,44
E00054320,50,27,25,23,43,51,34,14,31
E00054321,52,42,44,58,61,41,28,17,27
E00054322,32,38,26,35,50,43,25,11,31
E00054323,15,15,9,21,34,35,26,14,38
E00054324,59,91,17,44,104,49,18,10,7
E00054325,33,59,37,41,76,29,25,5,7
E00054326,55,29,31,80,58,49,24,9,17
E00054327,28,20,14,28,41,27,54,26,37
E00054328,48,33,38,70,59,41,32,8,21
E00054329,34,21,19,33,42,26,45,19,64
E00054331,35,30,22,43,40,38,30,11,31
E00054332,70,67,27,54,63,47,20,8,20
E00054333,36,32,30,38,43,50,33,8,31
E00054334,42,31,10,40,39,27,43,14,47
E00054335,12,18,12,18,17,33,33,18,59
E00054336,29,41,16,20,49,62,57,17,40
E00054337,44,23,23,43,37,35,45,11,23
E00054338,37,45,21,31,53,57,31,7,33
E00054339,32,25,19,18,42,58,50,19,18
E00054340,27,34,19,20,40,45,67,15,34
E00054341,29,26,18,21,30,35,18,10,16
E00054342,14,15,8,15,22,20,24,6,5
E00056750,28,29,46,33,34,36,28,18,27
E00056751,44,37,28,44,55,34,29,9,16
E00056752,30,44,60,53,68,58,47,8,39
E00056753,8,7,29,23,20,19,33,22,85
E00056754,33,26,41,52,42,33,25,6,14
E00056755,36,27,27,63,44,41,45,12,17
E00056756,61,60,38,56,48,32,31,8,37
E00056757,35,38,37,40,39,35,46,8,14
E00056758,44,53,34,58,69,33,37,6,8
E00056759,35,23,38,43,35,39,27,6,9
E00056760,39,36,22,37,36,46,39,15,8
E00056761,32,26,26,47,42,31,31,5,17
E00056762,86,52,53,84,74,50,43,16,24
E00056763,41,32,29,55,50,48,56,11,14
E00056764,38,54,28,34,70,69,47,12,19
E00056765,25,38,47,30,56,48,43,19,36
E00056766,22,17,52,38,30,25,18,13,55
E00056767,14,20,14,13,37,39,62,21,39
E00056768,34,33,22,40,35,32,33,16,26
E00056769,51,50,28,55,42,32,17,9,13
E00056770,25,30,36,31,47,45,46,20,23
E00056771,22,30,22,36,48,55,34,14,20
E00056772,48,34,60,55,43,39,43,14,20
E00056773,36,39,27,49,54,45,37,11,12
E00056775,30,32,25,35,53,33,34,13,24
E00056776,24,23,26,39,43,21,15,15,89
E00056777,31,30,17,48,48,28,27,12,20
E00056778,10,12,12,7,16,20,15,7,7
E00056779,24,39,27,18,63,67,51,13,28
E00056780,7,19,5,8,16,21,34,19,25
E00056781,36,40,36,33,41,49,43,13,23
E00056782,20,25,26,30,40,41,46,21,35
E00056783,41,38,49,52,54,26,21,7,11
E00056784,30,27,41,52,40,20,11,2,12
E00056786,28,14,29,58,23,25,21,14,58
E00056787,21,26,21,29,37,31,14,10,14
E00056788,56,28,28,31,41,32,24,3,23
E00056789,29,37,29,40,46,33,37,12,63
E00056790,40,41,41,46,67,47,57,25,41
E00056792,61,44,37,58,43,30,25,7,26
E00056793,37,34,17,38,57,48,38,9,26
E00056794,30,28,19,14,30,59,48,24,39
E00056795,36,41,38,37,53,31,23,11,24
E00056796,38,25,33,31,39,34,23,11,22
E00056797,32,18,45,37,37,39,33,8,13
E00056798,21,22,16,22,30,29,42,23,24
E00056799,50,25,34,45,38,36,26,11,19
E00056800,26,28,14,21,29,32,29,15,95
E00056801,30,28,17,38,37,34,36,10,24
E00056802,37,43,7,31,63,41,49,18,35
E00056803,30,34,14,35,45,39,39,20,19
E00056804,38,45,26,39,52,38,36,9,18
E00056805,34,29,34,28,43,34,40,11,65
E00056806,23,24,24,21,31,38,29,7,42
E00056807,45,25,21,40,39,50,40,9,16
E00056808,24,25,22,21,33,52,68,9,4
E00056809,29,20,23,49,41,32,38,14,24
E00056810,39,35,21,32,45,37,33,5,12
E00056811,55,53,23,40,58,44,43,16,28
E00056812,22,24,49,41,35,28,51,14,35
E00056813,31,52,15,27,61,40,54,14,16
E00056814,31,34,32,36,32,39,27,7,20
E00056815,33,41,43,59,67,24,18,6,5
E00056816,28,43,25,46,41,19,40,11,58
E00056817,24,28,21,20,61,44,55,18,39
E00056818,19,14,40,41,22,28,22,2,8
E00056819,18,10,37,24,23,35,24,15,35
E00056820,30,25,38,35,40,24,20,11,25
E00056821,13,24,22,18,29,40,28,9,28
E00056822,70,75,30,64,88,59,33,8,11
E00056823,40,32,38,35,52,29,40,5,39
E00056825,20,21,23,23,45,44,34,6,16
E00056827,38,35,30,33,33,23,25,4,14
E00056828,26,16,25,23,30,36,28,12,23
E00056829,34,32,28,39,45,30,19,9,16
E00056830,72,55,42,51,41,23,27,8,19
E00056831,30,23,29,20,34,36,35,12,25
