geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01021102,533,17,134,72,5
E01021103,476,17,105,75,0
E01021117,546,13,151,66,7
E01021118,545,19,138,48,3
E01021119,189,15,20,285,3
E01023972,276,12,41,179,0
E01023973,238,15,94,363,2
E01023974,264,8,52,193,3
E01023975,297,9,59,246,3
E01023976,321,27,50,272,2
E01023977,403,3,98,23,3
E01023980,405,5,24,81,1
E01023981,295,3,36,173,0
E01023983,529,2,64,10,1
E01023984,242,7,42,200,2
E01023990,318,12,46,127,1
E01023992,339,10,115,130,30
E01023993,417,4,88,15,4
E01023995,420,4,51,3,1
E01023996,392,5,73,7,4
E01023997,422,11,50,118,8
E01023998,353,4,40,76,1
E01023999,779,14,87,22,2
E01024001,348,14,97,190,1
E01024002,326,8,180,51,1
E01024003,620,10,64,58,5
E01024004,550,4,125,26,0
E01024005,456,7,92,77,13
E01024006,381,3,54,5,2
E01024008,567,1,136,11,5
E01024013,505,10,81,104,9
E01024014,569,5,45,24,7
E01024015,554,10,70,15,2
E01024016,422,3,212,13,5
E01024017,508,6,149,102,14
E01024019,237,2,78,162,5
E01024020,227,4,69,319,15
E01024021,359,2,207,42,4
E01024022,432,9,65,99,5
E01024023,590,9,240,151,4
E01024027,299,15,274,119,6
E01024028,280,16,94,304,3
E01024029,596,13,118,197,13
E01024031,468,16,73,69,3
E01024032,500,11,52,60,0
E01024033,521,20,58,74,6
E01024034,764,20,99,46,13
E01024037,564,13,88,78,2
E01024038,656,15,66,67,14
E01024039,500,5,37,29,6
E01024193,248,13,113,349,0
E01024194,382,8,178,70,0
E01024195,347,5,49,126,1
E01024196,261,14,58,292,3
E01024197,419,10,113,141,3
E01024198,921,16,72,63,4
E01024212,507,2,110,43,1
E01024213,520,4,46,1,1
E01024214,339,5,279,100,3
E01024215,237,11,356,70,0
E01024216,469,4,121,10,0
E01024233,610,4,29,2,1
E01024234,500,7,33,22,3
E01024235,575,7,94,17,6
E01024236,559,14,87,73,9
E01024237,638,11,78,31,0
E01024238,270,21,204,70,1
E01024239,412,20,260,179,2
E01024240,184,10,104,351,2
E01024241,406,8,248,147,1
E01024246,381,7,389,104,13
E01024247,353,24,305,223,4
E01024248,368,3,209,253,17
E01024249,351,14,147,400,3
E01024254,545,6,69,168,17
E01024255,601,8,34,27,1
E01024256,575,6,21,6,0
E01024486,636,15,88,132,3
E01024487,459,7,83,10,0
E01024488,532,9,52,69,2
E01024489,719,10,53,12,1
E01024490,731,13,103,28,8
E01024491,394,3,121,30,3
E01024492,431,7,105,94,2
E01024493,352,6,68,142,7
E01024494,410,7,80,149,3
E01024495,334,13,202,126,2
E01024496,348,12,94,204,2
E01024497,435,2,76,138,2
E01024498,233,8,63,334,0
E01024499,350,4,228,71,1
E01024500,249,4,120,157,2
E01024501,361,8,240,25,1
E01024502,282,7,213,103,0
E01024503,472,9,96,182,1
E01024504,276,11,662,127,2
E01024505,414,7,234,170,3
E01024507,246,11,561,240,2
E01024508,363,15,635,95,2
E01024509,432,15,455,45,10
E01024510,447,12,391,20,4
E01024511,417,4,110,4,3
E01024512,462,4,221,9,2
E01024513,443,2,162,43,1
E01024514,384,7,109,11,0
E01024515,561,2,69,4,3
E01024516,448,6,29,69,0
E01024517,320,7,404,10,1
E01024518,529,9,43,94,2
E01024519,433,4,180,3,2
E01024520,353,4,104,150,15
E01024521,572,11,242,29,3
E01024522,447,14,148,76,3
E01024523,607,3,60,3,4
E01024524,395,9,104,267,5
E01024525,501,24,298,34,3
E01024526,590,6,64,3,0
E01024527,586,12,85,9,3
E01024528,319,12,111,88,0
E01024529,471,14,51,144,0
E01024530,523,6,43,15,0
E01024531,451,9,64,111,5
E01024532,532,7,92,6,2
E01024533,444,5,100,6,3
E01024534,336,6,75,191,1
E01024535,736,23,198,50,1
E01024536,711,14,51,31,2
E01024537,613,12,114,7,4
E01024538,634,4,61,3,3
E01024539,486,21,135,242,5
E01024540,576,8,38,17,1
E01024541,501,11,138,238,11
E01024542,660,6,102,27,7
E01024544,501,9,46,16,2
E01024545,514,23,78,8,2
E01024546,527,11,67,55,2
E01024547,477,11,51,73,1
E01024548,338,16,52,94,0
E01024549,322,14,55,57,2
E01024550,697,12,106,34,9
E01032810,304,10,129,152,1
E01032811,367,4,120,77,28
E01032812,515,14,104,17,19
E01032813,434,4,200,28,64
E01032814,532,21,113,63,11
E01032815,162,9,115,132,2
E01032816,508,0,97,23,44
E01032817,225,2,136,50,36
E01032818,378,3,149,13,10
E01032819,397,4,131,56,60
E01032820,390,6,173,45,11
E01032821,507,4,79,11,18
E01032822,428,16,34,83,2
E01032823,414,5,80,93,15
E01032824,410,11,116,48,3
E01033209,304,8,250,8,4
E01033210,823,9,85,43,1
E01033211,275,10,233,149,1
E01033212,148,7,632,125,1
E01033213,414,4,135,75,15
E01033214,534,3,63,16,3
E01033215,296,8,407,61,19
