geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01018936,122,176,185,179,211,175,213,88,169
E01018937,255,288,218,243,261,233,196,67,137
E01018938,155,176,131,146,186,216,255,108,302
E01018943,203,240,150,195,308,371,356,98,200
E01018951,218,236,169,192,324,379,368,136,232
E01018959,86,118,71,96,155,206,302,146,265
E01018960,237,248,188,213,250,273,248,96,167
E01018961,123,146,150,146,205,195,214,88,211
E01018974,253,253,247,241,336,411,420,125,284
E01020281,178,268,133,205,298,281,287,78,194
E01020283,107,166,122,107,188,215,224,80,178
E01020285,295,280,268,262,282,227,200,56,139
E01020288,146,193,121,156,228,259,297,88,139
E01020289,93,166,92,108,220,264,321,111,159
E01020290,155,170,123,131,229,268,319,101,220
E01020291,153,190,132,139,238,243,285,77,112
E01020292,124,156,108,146,204,216,232,90,174
E01020293,224,261,216,220,345,304,337,121,183
E01020294,177,187,144,156,231,208,232,81,320
E01020295,155,184,112,119,248,221,302,98,250
E01020299,123,139,113,149,245,276,350,140,274
E01020301,173,294,158,150,279,326,364,85,170
E01020302,171,213,136,133,258,259,314,103,147
E01020309,123,205,137,128,264,309,293,76,144
E01020310,127,147,156,198,228,294,462,151,349
W01000775,185,214,124,156,273,308,274,111,198
