geocode,asian,black,mixed,other,white
E01007136,4,6,5,0,1666
E01007144,12,2,15,3,1351
E01007148,7,0,2,3,1648
E01007149,8,1,6,0,1474
E01007150,11,1,7,0,1461
E01007164,15,1,10,1,1703
E01007165,9,2,13,0,1314
E01007166,7,0,10,1,1428
E01007167,6,3,11,5,1467
E01007168,9,4,15,1,1611
E01007169,12,3,13,0,1687
E01007170,19,3,9,0,1501
E01007171,5,4,5,1,1536
E01007172,14,0,4,0,1420
E01007182,9,5,7,2,1499
E01007185,24,2,23,2,1543
E01007186,38,6,13,0,1533
E01007187,7,1,12,1,1443
E01007188,38,0,11,6,1436
E01007189,15,3,14,2,1580
E01007190,24,4,7,4,1446
E01007191,18,3,16,7,1292
E01018309,18,1,13,0,1616
E01018310,10,1,20,1,1499
E01018311,13,1,23,1,1350
E01018312,10,4,23,4,1452
E01018313,4,1,7,1,1344
E01018314,28,6,20,0,1590
E01018315,3,1,11,0,1110
E01018316,30,4,20,1,1376
E01018317,10,23,23,1,1425
E01018319,33,7,22,4,2043
E01018320,17,1,11,0,1426
E01018321,18,3,16,1,1162
E01018322,31,2,15,5,1119
E01018323,11,2,14,4,1352
E01018324,22,6,7,0,1282
E01018325,22,5,24,0,1416
E01018326,49,10,30,5,1918
E01018327,51,16,37,23,1871
E01018328,35,12,38,6,1776
E01018329,55,39,50,17,1976
E01018330,19,5,17,2,1200
E01018331,42,13,38,1,1556
E01018332,29,1,10,1,1022
E01018333,42,4,16,2,1439
E01018334,45,1,23,6,1436
E01018335,15,4,25,1,2070
E01018336,4,2,3,2,1222
E01018337,13,2,14,3,1299
E01018339,1,0,2,3,2012
E01018340,37,1,22,2,1366
E01018341,25,5,21,2,1055
E01018342,44,13,30,4,1477
E01018343,42,16,30,5,1552
E01018344,32,11,34,6,1853
E01018345,46,4,10,9,1248
E01018346,7,2,9,0,1352
E01018347,41,7,13,1,1293
E01018348,31,2,26,1,2055
E01018351,12,2,17,0,1417
E01018352,38,17,27,12,1696
E01018353,34,5,24,1,1511
E01018354,34,10,23,5,1534
E01018358,31,12,19,6,1204
E01018359,13,0,4,2,1062
E01018360,46,22,18,14,1996
E01018361,37,22,25,6,1381
E01018362,57,2,17,0,1440
E01018363,21,1,8,3,1015
E01018364,99,9,18,7,1432
E01018365,29,0,12,5,1814
E01018366,11,10,18,1,1475
E01018367,22,1,16,4,1941
E01018374,78,21,37,8,1750
E01018375,44,24,26,19,1689
E01018376,32,13,11,11,1573
E01018377,24,11,11,1,1600
E01018378,59,7,9,6,1149
E01018379,27,5,16,2,1297
E01018380,62,3,9,3,1099
E01018381,21,4,25,0,1146
E01018382,19,6,15,3,1489
E01018383,19,1,13,0,1498
E01018384,16,12,11,2,1405
E01018385,20,0,9,2,1997
E01018518,11,0,11,0,1485
E01018519,34,3,14,5,1360
E01018520,33,13,6,0,983
E01018521,9,0,18,3,1183
E01018522,4,1,16,1,1360
E01018523,9,0,9,0,1329
E01018524,1,2,15,1,1394
E01018525,3,3,12,1,1310
E01018526,14,1,18,0,1591
E01018527,24,1,13,6,1683
E01018528,11,0,8,0,1157
E01018529,5,2,11,3,1486
E01018530,13,1,20,2,1481
E01018531,15,7,7,7,1530
E01018532,5,1,20,5,1824
E01018533,8,0,5,1,1492
E01018534,33,4,36,9,2439
E01018535,16,1,15,2,1490
E01018536,11,0,17,1,1618
E01018537,21,3,22,9,1889
E01018538,10,5,13,0,1171
E01018539,14,5,10,0,1059
E01018540,8,9,23,0,1404
E01018541,7,6,11,1,1360
E01018542,14,2,17,0,1284
E01018543,5,1,8,2,1303
E01018544,6,1,4,3,1477
E01018545,3,3,11,0,1903
E01018546,3,4,16,0,1456
E01018547,2,2,9,0,1371
E01018548,15,5,10,1,1546
E01018549,10,6,8,2,1386
E01018550,21,4,7,5,1037
E01018551,30,12,27,2,1433
E01018552,15,7,18,2,1512
E01018553,23,1,11,5,1470
E01018554,22,9,8,5,2303
E01018555,4,0,2,3,1163
E01018556,11,5,9,0,1410
E01018557,20,0,7,1,1427
E01018558,17,0,12,0,1264
E01018559,12,0,5,0,1151
E01018560,24,3,4,0,1138
E01018561,19,1,11,0,1205
E01018562,31,1,6,1,1415
E01018563,20,7,28,0,2046
E01018564,26,2,16,2,2201
E01018565,27,0,8,5,1528
E01018566,6,0,6,0,1320
E01018567,16,4,4,5,1395
E01018568,64,2,23,0,1478
E01018569,2,5,9,0,1267
E01018570,1,2,17,2,1178
E01018571,4,1,9,4,1324
E01028860,3,3,14,0,1867
E01028863,1,2,13,0,1387
E01028864,10,0,8,3,1456
E01028865,2,1,10,1,1712
E01028866,26,1,14,4,1288
E01028867,5,0,6,1,1285
E01028872,39,3,9,6,1573
E01028902,3,3,4,0,1087
E01028903,11,0,5,2,1253
E01028904,20,2,11,0,1453
E01028905,27,5,8,5,1704
E01028906,11,3,9,3,1217
E01028907,13,4,14,5,1697
E01028908,21,20,19,1,1438
E01028909,12,3,10,2,1400
E01028910,18,1,9,2,1512
E01028911,7,0,4,0,1284
E01028912,21,3,10,0,1145
E01028913,5,1,9,0,1531
E01028914,5,0,8,1,1065
E01028915,4,0,3,0,1356
E01028916,4,0,8,0,1532
E01028917,50,12,28,3,1418
E01028918,7,0,22,1,1445
E01028919,8,0,4,0,1367
E01028920,4,2,9,0,1264
E01028921,16,1,4,5,1551
E01028922,12,0,4,4,1267
E01028923,1,1,9,2,1566
E01028924,15,0,12,2,1609
E01028925,41,0,5,3,1416
E01028926,8,2,14,0,1361
E01028927,17,4,4,0,1031
E01028928,9,0,0,0,1527
E01028954,3,0,6,6,1251
E01028955,10,0,9,4,1067
E01028969,33,9,8,0,1432
E01028970,10,1,6,1,1318
E01028975,29,5,1,1,1741
E01028976,12,3,7,2,1745
E01028977,9,0,5,0,1923
E01028978,5,1,20,1,1512
E01028979,7,0,13,3,1212
E01028991,11,0,11,0,1216
E01028992,15,1,9,2,1558
E01032930,89,34,27,17,1685
E01032931,37,7,16,1,1024
E01033528,27,1,13,1,2503
E01033529,1,1,5,0,1035
E01033530,1,2,4,4,1996
W01000005,7,5,10,4,1912
W01000008,50,0,7,22,1440
W01000011,74,2,17,13,1124
W01000013,23,3,25,13,2190
W01000015,42,1,11,0,1534
W01000026,1,4,7,2,1215
W01000035,8,1,21,2,1837
W01000042,65,5,24,43,2009
W01000048,16,1,15,7,1341
W01000049,5,5,17,6,1109
W01000050,7,1,13,9,1368
W01000051,5,1,14,2,1952
W01000052,1,2,11,1,1156
W01000053,1,1,10,12,1195
W01000056,9,6,8,6,1849
W01000057,5,2,11,1,1425
W01000060,4,1,6,1,1333
W01000062,230,30,37,133,1409
W01000063,4,1,9,4,1891
W01000064,135,8,23,92,1591
W01000065,4,1,7,10,1104
W01000066,5,1,9,0,1204
W01000067,8,2,10,0,1184
W01000068,16,0,6,7,1455
W01000069,2,0,11,0,1527
W01000071,18,1,37,5,2319
W01000072,117,2,21,39,1598
W01000074,23,3,23,0,1948
W01000075,117,16,25,26,1312
W01000076,46,4,28,19,1219
W01000077,119,15,12,69,1172
W01000079,1,3,9,2,1083
W01000081,9,2,21,3,1991
W01000082,1,0,4,0,1090
W01000083,6,1,4,0,1282
W01000085,14,16,7,1,1969
W01000087,3,1,9,8,1895
W01000090,34,1,14,9,1368
W01000091,28,9,20,10,1073
W01000092,552,55,91,80,3350
W01000096,11,5,9,4,1216
W01000097,3,0,13,3,1091
W01000099,5,2,10,2,1749
W01000100,1,6,1,0,1046
W01000101,6,1,8,1,1517
W01000102,152,21,13,57,974
W01000103,39,6,13,30,1145
W01000105,17,2,9,8,1739
W01000106,17,0,20,4,1691
W01000107,9,1,1,0,1246
W01000113,6,1,4,9,1851
W01000114,5,3,6,7,1583
W01000115,1,1,29,2,2185
W01000116,18,0,6,0,1661
W01000117,19,0,6,1,1553
W01000118,6,1,6,0,1663
W01000119,44,5,9,93,2133
W01000121,5,0,4,1,1234
W01000122,14,6,4,7,2091
W01000123,15,1,8,0,1791
W01000124,1,2,12,2,1990
W01000125,2,3,9,0,1471
W01000126,10,3,16,1,1686
W01000127,5,0,11,4,1347
W01000128,13,2,17,2,1449
W01000129,0,0,0,2,1062
W01000130,18,2,22,4,1491
W01000131,7,3,6,4,1444
W01000132,50,3,27,24,1433
W01000133,23,1,14,2,1847
W01000134,10,2,19,1,2086
W01000135,28,0,15,3,2035
W01000136,32,7,27,0,1789
W01000137,1,3,4,0,1529
W01000138,15,0,11,3,1797
W01000139,28,3,11,11,1668
W01000140,14,0,9,2,1441
W01000141,19,0,21,0,1502
W01000142,43,1,11,4,1544
W01000143,64,2,8,6,1463
W01000144,32,3,29,12,1440
W01000145,16,0,16,1,1248
W01000146,48,16,40,17,2133
W01000147,15,1,15,2,1460
W01000148,0,0,6,0,1199
W01000149,30,8,11,0,1441
W01000150,15,0,7,1,1486
W01000151,28,3,13,1,1544
W01000152,15,5,10,1,1461
W01000153,17,2,13,0,1510
W01000154,7,0,4,1,1463
W01000155,18,3,8,22,1498
W01000156,19,3,15,3,1477
W01000157,8,3,22,5,1427
W01000158,12,1,9,7,1558
W01000159,7,0,9,1,1418
W01000162,5,1,3,2,1914
W01000163,5,2,10,1,1319
W01000164,9,4,6,2,1385
W01000165,12,1,9,1,1907
W01000166,10,5,16,5,1913
W01000167,31,1,13,2,1876
W01000168,9,1,23,4,1747
W01000169,38,6,31,6,1774
W01000170,4,2,21,2,1793
W01000171,8,3,11,3,1557
W01000172,3,2,12,0,1269
W01000173,10,1,9,8,1521
W01000174,18,5,15,14,1650
W01000175,17,2,11,6,1596
W01000176,20,2,13,4,1567
W01000177,6,1,5,1,1224
W01000178,32,2,13,1,1853
W01000179,8,0,5,1,1590
W01000180,46,15,16,24,1581
W01000181,39,1,12,27,1477
W01000182,46,14,18,10,1830
W01000183,58,3,15,10,1399
W01000184,12,7,9,0,2352
W01000185,5,1,10,1,1212
W01000186,14,4,13,6,1674
W01000187,23,6,12,7,1513
W01000188,27,1,11,19,1678
W01000189,7,1,11,0,1446
W01000190,3,1,2,0,1393
W01000191,115,3,12,5,2012
W01000192,4,2,8,1,996
W01000193,1,0,9,5,1299
W01000194,70,7,24,5,2016
W01000195,9,0,7,1,1362
W01000196,37,1,6,5,1457
W01000197,24,6,11,0,1635
W01000198,9,2,6,1,1457
W01000199,9,7,9,2,1663
W01000200,5,0,9,3,1266
W01000201,9,1,16,1,1471
W01000202,3,1,15,1,1666
W01000203,11,1,14,2,2428
W01000204,0,0,12,1,1408
W01000205,4,3,12,0,1103
W01000206,10,4,17,5,2120
W01000207,15,3,21,2,2186
W01000208,8,0,14,3,1204
W01000209,6,0,13,6,1471
W01000210,4,2,18,0,1330
W01000211,9,1,6,1,1839
W01000212,31,2,13,0,2143
W01000217,18,1,8,1,2038
W01000221,14,8,13,0,1313
W01000222,1,2,6,0,1651
W01000223,14,0,11,0,1300
W01000224,9,0,12,0,1381
W01000225,7,2,4,2,1513
W01000226,8,0,9,0,1498
W01000227,12,11,8,1,1524
W01000228,9,2,11,4,1120
W01000229,15,0,21,1,1569
W01000230,13,6,24,2,1918
W01000231,44,7,5,1,1375
W01000232,13,7,14,3,1568
W01000233,14,1,7,0,1254
W01000234,39,5,13,1,1347
W01000235,13,1,10,0,1306
W01000236,86,7,11,8,1763
W01000237,50,0,18,0,1738
W01000238,63,1,13,3,1622
W01000239,114,5,24,10,1628
W01000240,53,5,24,0,1234
W01000241,55,4,23,1,1206
W01000242,32,1,13,2,1858
W01000243,112,5,20,5,1681
W01000244,4,0,11,5,1712
W01000245,22,1,16,2,1633
W01000246,9,3,7,1,1661
W01000247,30,3,14,7,1916
W01000248,8,6,9,3,1623
W01000249,2,2,1,0,1253
W01000250,4,2,6,2,1564
W01000251,14,0,8,2,1462
W01000252,23,1,9,0,1598
W01000253,10,1,9,2,1919
W01000254,2,0,14,1,2207
W01000255,25,1,21,2,2243
W01000256,21,1,15,2,1522
W01000257,18,5,19,0,2079
W01000258,2,2,4,2,2143
W01000259,10,0,8,1,1617
W01000260,5,0,5,5,1794
W01000261,16,0,4,0,1529
W01000262,15,1,8,0,1466
W01000263,3,0,10,1,1474
W01000264,9,8,13,0,1671
W01000265,3,4,4,0,1301
W01000266,14,0,10,1,1295
W01000267,4,2,11,1,1575
W01000268,3,1,2,2,1759
W01000269,9,1,14,1,1594
W01000270,4,0,1,0,1281
W01000271,5,1,3,0,1274
W01000272,7,1,9,4,1853
W01000273,18,3,11,3,1550
W01000274,18,1,17,0,1735
W01000275,10,0,6,3,1234
W01000276,14,0,12,1,1366
W01000277,9,0,12,4,1338
W01000278,3,0,16,0,1476
W01000279,11,0,4,0,1249
W01000280,4,1,5,1,1415
W01000281,5,0,3,4,1210
W01000282,12,0,16,0,1715
W01000283,6,1,14,4,2234
W01000284,29,3,10,8,1658
W01000285,22,1,11,1,1438
W01000286,48,2,14,4,2171
W01000287,17,2,11,2,1776
W01000288,38,3,26,3,2194
W01000289,2,0,1,0,1355
W01000290,17,4,9,6,1233
W01000291,10,1,7,1,1382
W01000292,4,1,6,7,1465
W01000293,7,1,7,2,1551
W01000294,8,1,7,0,1921
W01000295,22,0,2,2,1647
W01000296,11,3,3,0,1489
W01000297,4,1,14,2,1214
W01000299,4,0,9,0,1929
W01000300,2,0,3,1,1720
W01000301,1,0,10,2,1772
W01000302,18,10,15,1,1843
W01000303,8,0,15,4,1670
W01000304,28,1,10,3,1946
W01000305,11,2,8,2,1735
W01000306,28,4,18,1,2348
W01000307,0,0,2,0,1361
W01000308,6,2,6,1,1227
W01000309,9,2,17,2,2105
W01000310,8,0,5,0,1837
W01000311,9,2,4,0,1767
W01000312,18,0,7,2,1687
W01000313,19,1,5,3,1538
W01000314,22,2,8,0,1097
W01000315,18,0,8,3,1977
W01000316,13,0,6,0,1304
W01000317,3,2,9,0,1379
W01000318,9,2,15,0,1146
W01000319,7,10,11,2,1439
W01000320,2,0,8,1,1833
W01000321,2,3,5,3,1646
W01000322,4,1,1,0,1336
W01000323,15,0,11,0,1519
W01000324,9,0,5,2,1488
W01000325,6,2,5,3,1514
W01000326,4,0,9,0,1664
W01000327,13,2,6,0,2176
W01000328,34,2,17,3,2053
W01000329,30,3,10,1,1329
W01000330,47,3,22,0,2078
W01000331,10,2,7,1,1589
W01000332,32,0,11,5,1520
W01000333,19,2,13,3,1391
W01000334,41,3,9,4,1901
W01000335,19,3,4,0,1085
W01000336,21,6,12,0,1426
W01000337,56,1,20,1,2051
W01000338,4,3,10,1,1820
W01000339,2,1,11,2,1611
W01000340,12,0,7,3,2300
W01000341,19,7,13,0,1543
W01000342,18,9,20,5,1531
W01000343,5,1,2,0,1046
W01000344,20,2,7,2,1274
W01000345,11,2,3,0,1567
W01000347,25,15,14,6,2464
W01000348,8,3,13,0,1433
W01000349,59,13,15,8,1758
W01000350,339,14,35,10,1197
W01000351,12,0,9,2,2152
W01000352,34,2,15,0,956
W01000353,36,10,28,0,1312
W01000354,8,0,5,5,1713
W01000355,4,2,10,1,1597
W01000356,0,0,7,5,1717
W01000359,3,2,9,0,1163
W01000360,7,1,5,0,1242
W01000361,5,4,19,1,2007
W01000362,16,1,5,0,1507
W01000363,1,3,11,1,1508
W01000364,13,5,10,6,1615
W01000365,119,19,22,7,2033
W01000366,34,3,7,12,1398
W01000367,18,1,7,4,1282
W01000368,10,2,13,3,2008
W01000369,5,0,3,1,1261
W01000370,25,0,14,1,1420
W01000371,121,16,18,1,1048
W01000372,151,20,20,11,1284
W01000373,31,19,15,0,1766
W01000374,6,8,14,6,1352
W01000375,29,16,23,2,1927
W01000376,3,4,3,2,1378
W01000377,21,6,15,7,1491
W01000378,15,0,16,0,1293
W01000379,8,10,22,1,1557
W01000380,17,4,7,0,1414
W01000381,29,7,14,0,1080
W01000382,19,15,8,3,1030
W01000383,36,9,9,12,2375
W01000384,5,1,4,0,1103
W01000385,25,5,12,2,1706
W01000386,22,1,11,8,1474
W01000387,3,4,5,0,1245
W01000388,15,2,5,2,1041
W01000389,13,3,18,0,2025
W01000390,5,2,4,4,1654
W01000391,1,0,2,2,1420
W01000392,8,0,10,2,1700
W01000393,35,12,18,2,1883
W01000394,7,2,3,2,1265
W01000395,5,5,2,0,1080
W01000396,13,5,21,2,1194
W01000397,10,2,15,5,1013
W01000398,11,2,9,0,1292
W01000399,5,1,1,1,1150
W01000400,21,9,11,1,1615
W01000401,8,11,14,0,1758
W01000402,291,33,28,19,2277
W01000403,1,0,5,0,1321
W01000404,12,2,9,1,1964
W01000405,29,7,11,3,2285
W01000406,6,7,23,9,2160
W01000407,7,3,8,1,1330
W01000408,3,3,7,11,1160
W01000409,22,35,21,2,1897
W01000410,8,4,9,2,1624
W01000411,10,15,5,0,1569
W01000412,16,6,10,2,1562
W01000413,19,11,20,0,1372
W01000414,20,32,16,4,1191
W01000415,22,4,9,2,1447
W01000416,17,5,6,0,1238
W01000417,22,1,17,1,1527
W01000418,9,0,11,4,1639
W01000419,14,24,9,0,1492
W01000420,18,15,9,0,1344
W01000422,19,0,13,1,2081
W01000423,53,27,14,7,2131
W01000424,26,11,6,3,1218
W01000425,35,33,13,4,2238
W01000428,1,1,3,0,1329
W01000433,0,1,9,0,2306
W01000434,16,0,13,2,1660
W01000439,2,0,8,1,1961
W01000441,2,1,4,0,1419
W01000442,1,0,5,0,2034
W01000444,2,2,13,0,2302
W01000447,4,1,9,0,2043
W01000452,5,0,7,3,1916
W01000453,5,0,3,2,1395
W01000457,0,1,7,5,2178
W01000458,12,0,6,1,1770
W01000460,2,3,7,4,1794
W01000461,6,0,9,0,1517
W01000470,15,3,2,0,1860
W01000473,13,0,20,1,2201
W01000475,3,0,7,0,2361
W01000476,2,5,4,2,1282
W01000478,10,1,33,1,1710
W01000479,5,1,26,1,1490
W01000480,38,4,19,3,2005
W01000481,29,1,12,1,2224
W01000482,17,0,15,0,1812
W01000483,2,4,5,1,1887
W01000488,9,5,18,2,2146
W01000497,2,5,5,0,1418
W01000498,15,4,7,2,1510
W01000499,8,1,6,3,1272
W01000500,12,1,12,0,1511
W01000501,15,5,20,5,2255
W01000523,15,23,13,3,1856
W01001906,3,0,9,0,1904
W01001907,6,3,11,1,1394
W01001926,10,9,13,4,2160
W01001927,8,1,5,5,1312
W01001928,5,2,8,1,1114
W01001929,40,13,26,1,1223
W01001930,6,0,8,2,2163
W01001931,42,12,22,3,1289
W01001933,11,4,14,0,2214
