geocode,owned,rent_free,rented_private,rented_social,shared_ownership
W00007124,67,1,6,47,0
W00007125,58,0,9,59,0
W00007126,106,0,12,3,1
W00007127,73,0,9,45,1
W00007197,53,1,2,115,0
W00007198,68,2,27,30,0
W00007199,93,4,18,12,0
W00007200,44,1,0,80,0
W00007201,68,2,6,38,0
W00007202,73,1,10,35,0
W00007203,92,1,7,7,0
W00007204,45,2,8,70,0
W00007205,49,1,6,66,0
W00007206,112,4,11,8,0
W00007207,42,1,2,64,0
W00007208,68,3,18,44,0
W00007209,65,0,15,27,1
W00007210,94,1,11,4,0
W00007211,112,1,5,8,0
W00007212,24,0,7,52,0
W00007355,84,2,9,33,0
W00007356,85,2,28,63,0
W00007357,102,1,17,0,0
W00007358,48,0,9,80,0
W00007359,83,1,8,47,1
W00007360,123,1,10,4,0
W00007468,58,0,5,71,0
W00007469,16,3,6,103,0
W00007470,72,0,12,50,0
W00007471,107,2,9,4,0
W00007472,95,2,25,16,0
W00007473,122,0,10,5,1
W00007474,61,0,5,79,0
W00007475,74,2,3,57,0
W00007517,67,2,2,53,0
W00007518,77,1,5,42,0
W00007519,100,2,9,69,1
W00007520,80,2,6,17,0
W00007521,151,2,13,2,0
W00007522,105,1,13,3,0
W00007523,91,1,9,27,0
W00007524,92,1,7,30,0
W00007525,117,1,3,14,0
W00007526,78,1,7,46,0
W00007527,118,2,17,3,0
W00007528,36,1,2,76,1
W00007529,124,2,1,3,0
W00007530,130,2,6,1,0
W00007531,33,2,10,60,0
W00007532,65,3,6,46,0
W00007533,46,2,9,72,0
W00007534,62,2,5,54,0
W00007535,110,1,13,2,0
W00007536,72,3,8,52,0
W00007537,50,2,6,56,0
W00007538,106,1,18,3,0
W00007539,84,0,16,6,0
W00007556,113,0,8,8,0
W00007557,68,1,34,15,0
W00007558,55,0,22,36,0
W00007559,91,2,32,12,0
W00007560,53,1,14,39,0
W00007561,84,2,6,19,0
W00007562,64,1,13,44,0
W00007563,50,0,10,61,0
W00007564,94,0,7,26,0
W00007565,66,2,78,12,0
W00007566,54,0,35,27,0
W00007567,104,0,18,6,0
W00007568,73,2,12,48,0
W00007569,29,1,14,65,0
W00007570,69,1,8,39,0
W00007571,91,0,15,15,0
W00007572,79,0,9,34,1
W00007573,73,4,12,19,0
W00007574,60,1,22,53,0
W00007575,103,2,9,7,0
W00007576,104,1,22,8,0
W00007577,86,1,18,32,0
W00007578,92,2,35,8,0
W00007579,89,2,31,5,0
W00007580,77,1,37,10,1
W00007581,91,1,28,10,0
W00007582,75,2,22,22,0
W00007583,103,1,23,4,0
W00007584,110,1,7,2,0
W00007585,113,1,6,2,0
W00007586,68,2,23,38,0
W00007587,79,4,8,57,0
W00007588,134,1,9,1,0
W00007589,96,5,17,21,1
W00007606,29,0,10,77,0
W00007607,113,2,14,12,0
W00007608,75,1,12,28,0
W00007609,104,0,13,3,0
W00007610,44,0,8,68,0
W00007611,106,2,15,3,0
W00007612,75,1,15,32,0
W00007613,63,2,7,59,0
W00007614,66,0,7,48,0
W00007615,84,1,30,11,1
W00007616,85,0,26,3,0
W00007617,19,2,6,47,0
W00007618,104,1,22,1,0
W00007619,60,2,8,56,1
W00007620,33,1,9,77,0
W00007621,40,0,17,72,0
W00007622,64,1,11,51,0
W00007623,142,1,39,2,1
W00007624,27,0,16,71,0
W00007625,108,0,27,3,0
