geocode,all
E01013458,42
E01013459,31
E01013470,43
E01013471,31
E01013472,30
E01013473,34
E01013474,45
E01013475,27
E01013476,41
E01013477,37
E01013486,26
E01013487,26
E01013488,42
E01013489,47
E01013490,44
E01013491,40
E01013492,43
E01013493,40
E01013494,37
E01013495,38
E01013496,32
E01013497,31
E01013498,42
E01013499,45
E01013500,44
E01013501,47
E01013502,39
E01013503,39
E01013504,30
E01013514,42
E01013515,39
E01013517,51
E01013518,47
E01013519,31
E01013520,43
E01013521,45
E01013539,36
E01013540,44
E01013541,32
E01013544,42
E01013545,42
E01013546,42
E01013560,46
E01013562,55
E01013563,46
E01013565,27
E01013566,28
E01013567,27
E01013568,29
E01013569,31
E01013570,28
E01013571,33
E01013572,40
E01013573,29
E01013583,30
E01013584,26
E01013585,31
E01013586,29
E01013587,35
E01013588,37
E01013589,41
E01013590,27
E01013591,28
E01019834,47
E01019835,39
E01019837,35
E01019838,38
E01019839,42
E01019840,45
E01019841,50
E01019842,36
E01019843,49
E01019844,45
E01019845,39
E01019846,42
E01019847,45
E01019848,32
E01019850,48
E01019851,40
E01019852,40
E01019853,43
E01019854,45
E01019855,45
E01019856,39
E01019857,36
E01019858,37
E01019859,46
E01019860,41
E01019861,41
E01019862,47
E01019863,36
E01019864,35
E01019865,36
E01019866,45
E01019867,52
E01019868,43
E01019869,31
E01019870,47
E01019871,45
E01019872,43
E01019873,32
E01019874,42
E01019875,35
E01019876,40
E01019877,40
E01019878,43
E01019879,43
E01019880,43
E01019881,48
E01019882,44
E01019883,32
E01019885,38
E01025914,44
E01025915,44
E01025916,41
E01025917,37
E01025918,38
E01025919,43
E01025920,42
E01025921,48
E01025947,47
E01025948,35
E01025949,38
E01025950,40
E01025951,43
E01025952,52
E01025953,41
E01025954,40
E01025955,47
E01029407,30
E01029408,28
E01029409,30
E01029410,32
E01029413,43
E01029414,38
E01029415,34
E01029416,45
E01029417,45
E01029418,43
E01029419,44
E01029420,44
E01029426,31
E01029427,34
E01029428,32
E01029429,31
E01029434,33
E01029435,45
E01029436,37
E01029437,32
E01029438,45
E01029439,48
E01029440,45
E01029441,47
E01029442,47
E01029443,47
E01029444,50
E01029445,29
E01029446,41
E01029447,28
E01029448,36
E01029449,43
E01029450,38
E01029451,42
E01029452,43
E01029453,37
E01029454,47
E01029455,41
E01029456,47
E01029457,39
E01029458,46
E01029463,46
E01029464,44
E01029465,47
E01029466,45
E01029468,31
E01029469,45
E01029470,38
E01029471,42
E01029472,41
E01029477,48
E01029478,45
E01029516,47
E01032896,30
E01032897,34
E01032898,31
E01033168,36
E01033169,31
E01033170,37
E01033171,31
E01033172,29
E01033531,30
E01033532,33
E01033533,32
E01033534,29
E01033535,35
E01033536,33
E01033537,38
