geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00122064,31,43,30,27,49,64,31,15,20
E00122065,38,54,35,33,47,59,33,13,23
E00122066,28,44,19,24,58,45,42,26,29
E00122067,31,35,23,22,41,56,38,20,30
E00122068,25,23,16,12,30,19,33,11,23
E00122069,25,23,33,31,49,41,19,9,11
E00122070,30,38,17,26,33,50,53,16,48
E00122071,15,20,20,11,25,43,59,12,29
E00122072,16,34,14,13,37,32,55,17,19
E00122073,26,38,15,30,38,55,49,20,15
E00122074,33,175,116,50,52,60,40,21,30
E00122075,80,85,69,41,63,20,32,9,6
E00122076,24,38,154,32,25,32,15,4,8
E00122077,12,154,172,29,20,25,24,14,16
E00122078,16,46,74,27,40,41,22,15,33
E00122080,8,22,105,26,17,15,24,11,18
E00122082,70,50,126,61,27,25,13,6,13
E00122083,52,50,96,32,34,38,34,15,48
E00122084,20,49,107,43,40,33,31,8,22
E00122085,40,28,123,57,35,31,33,10,33
E00122086,63,84,78,40,63,22,13,10,18
E00122087,29,94,65,30,50,50,48,21,38
E00122088,33,39,95,38,44,32,17,2,17
E00122089,7,16,97,36,29,27,24,11,19
E00122090,20,31,29,28,29,37,45,21,60
E00122091,12,18,40,32,34,43,67,12,43
E00122092,13,36,19,12,35,31,38,30,91
E00122093,30,34,28,26,37,41,38,7,35
E00122094,33,19,42,47,28,48,34,14,28
E00122095,49,70,51,59,71,66,43,3,22
E00122096,16,41,17,21,39,48,47,17,39
E00122097,68,64,84,39,56,28,22,8,24
E00122098,87,38,124,63,36,8,8,3,5
E00122099,95,65,71,51,48,17,17,7,10
E00122100,121,53,104,101,31,4,1,0,0
E00122101,21,71,270,19,22,31,27,6,18
E00122102,23,26,35,28,29,30,51,10,20
E00122103,36,54,36,21,64,29,47,26,22
E00122123,21,42,22,19,35,51,57,22,32
E00122124,20,40,20,26,40,34,52,10,27
E00122127,47,45,32,32,60,63,60,21,25
E00122137,18,31,27,20,27,50,63,21,53
E00122138,18,11,15,22,30,41,50,26,62
E00122139,15,20,13,15,24,30,45,19,65
E00122140,5,4,15,11,16,23,29,14,43
E00122141,55,55,30,34,58,55,29,10,13
E00122142,13,23,5,13,23,26,19,9,73
E00122143,48,47,21,34,39,24,26,11,20
E00122144,30,24,21,35,40,47,55,17,38
E00122145,23,24,15,22,34,37,39,17,49
E00122147,28,42,19,20,58,56,60,18,34
E00122148,25,33,11,23,40,43,67,42,44
E00122149,19,24,7,12,30,39,70,32,42
E00122150,19,26,15,22,27,39,60,12,16
E00122151,19,43,16,12,45,39,53,26,38
E00122152,40,33,34,39,51,53,37,12,19
E00122153,23,31,25,15,46,64,66,27,64
