geocode,all
E01000006,31
E01000007,28
E01000008,26
E01000009,31
E01000010,28
E01000011,28
E01000012,28
E01000013,34
E01000014,33
E01000015,29
E01000016,34
E01000017,33
E01000018,33
E01000019,32
E01000020,34
E01000021,30
E01000022,32
E01000023,32
E01000024,32
E01000025,32
E01000027,33
E01000028,31
E01000029,43
E01000030,29
E01000031,38
E01000032,36
E01000033,33
E01000034,38
E01000035,35
E01000036,36
E01000038,41
E01000040,33
E01000041,32
E01000042,28
E01000043,32
E01000044,31
E01000045,31
E01000046,32
E01000048,25
E01000049,27
E01000050,30
E01000051,26
E01000052,31
E01000053,32
E01000054,34
E01000055,33
E01000056,31
E01000057,31
E01000058,31
E01000059,34
E01000060,33
E01000061,24
E01000062,35
E01000063,33
E01000064,35
E01000065,36
E01000066,31
E01000067,33
E01000068,31
E01000069,33
E01000070,33
E01000071,32
E01000072,30
E01000073,33
E01000074,31
E01000075,35
E01000076,31
E01000077,34
E01000078,31
E01000079,34
E01000080,33
E01000081,35
E01000082,33
E01000083,32
E01000084,33
E01000085,31
E01000086,32
E01000087,33
E01000088,33
E01000089,31
E01000090,31
E01000091,29
E01000092,30
E01000093,29
E01000094,29
E01000095,30
E01000096,25
E01000097,36
E01000098,31
E01000099,33
E01000100,33
E01000101,35
E01000102,33
E01000103,31
E01000104,29
E01000105,33
E01000106,32
E01000107,38
E01000108,35
E01000109,33
E01000110,37
E01000111,32
E01000112,33
E01000113,35
E01000114,33
E01000467,31
E01000468,28
E01001688,30
E01002243,32
E01002244,34
E01002245,38
E01002246,42
E01002247,33
E01002248,36
E01002250,35
E01002251,35
E01002301,45
E01002302,39
E01002305,41
E01002306,31
E01002307,35
E01002308,38
E01002325,38
E01002326,40
E01002327,42
E01002328,39
E01002329,40
E01002330,37
E01002331,44
E01002332,42
E01002335,41
E01002338,40
E01002368,35
E01003479,31
E01003480,25
E01003481,28
E01003482,29
E01003483,28
E01003484,30
E01003485,31
E01003486,29
E01003487,28
E01003488,30
E01003489,27
E01003490,27
E01003491,29
E01003492,28
E01003493,29
E01003494,29
E01003495,30
E01003496,30
E01003497,31
E01003498,29
E01003499,30
E01003500,29
E01003501,30
E01003502,30
E01003503,30
E01003506,29
E01003507,31
E01003508,29
E01003509,30
E01003511,26
E01003512,31
E01003513,29
E01003514,29
E01003515,30
E01003516,29
E01003517,30
E01003518,31
E01003519,29
E01003520,28
E01003521,28
E01003522,28
E01003523,30
E01003524,28
E01003525,28
E01003526,29
E01003527,30
E01003528,28
E01003529,29
E01003530,28
E01003531,28
E01003532,29
E01003533,28
E01003534,28
E01003535,31
E01003536,28
E01003537,30
E01003538,30
E01003539,29
E01003540,29
E01003541,28
E01003542,29
E01003543,29
E01003544,30
E01003545,29
E01003546,27
E01003547,33
E01003548,29
E01003549,29
E01003550,30
E01003551,29
E01003552,29
E01003553,28
E01003554,29
E01003555,29
E01003556,26
E01003557,29
E01003558,28
E01003559,29
E01003560,27
E01003561,27
E01003562,28
E01003563,28
E01003564,28
E01003565,28
E01003566,28
E01003567,28
E01003568,28
E01003569,28
E01003570,28
E01003571,28
E01003572,27
E01003573,29
E01003574,29
E01003575,27
E01003576,27
E01003577,27
E01003578,27
E01003579,28
E01003580,28
E01003581,28
E01003582,28
E01003583,28
E01003584,30
E01003585,28
E01003586,29
E01003587,28
E01003588,27
E01003589,28
E01003590,32
