geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00007074,45,3,16,67,0
E00007077,41,4,45,39,0
E00007078,77,2,62,24,0
E00007079,39,0,19,86,12
E00007080,21,5,43,60,2
E00007081,83,5,41,14,2
E00007082,33,2,48,25,0
E00007083,82,2,39,15,2
E00007084,40,3,19,48,2
E00007085,65,0,39,32,2
E00007086,12,5,32,95,5
E00007087,9,3,15,82,0
E00007088,81,3,44,22,7
E00007089,46,4,68,42,1
E00007090,51,2,49,25,0
E00007118,12,3,49,48,1
E00007121,36,3,27,58,2
E00007122,40,0,41,31,4
E00007123,30,2,19,75,0
E00007270,75,1,27,17,0
E00007271,62,0,39,14,0
E00007273,60,3,48,17,3
E00007274,57,8,46,25,1
E00007275,70,4,34,8,1
E00007276,85,0,36,10,0
E00007277,51,6,27,36,1
E00007278,28,3,22,73,0
E00007279,19,5,25,90,1
E00007280,30,3,25,82,0
E00007709,31,2,15,113,0
E00007710,79,2,28,14,2
E00007711,65,2,45,19,1
E00007713,97,5,39,9,1
E00007714,54,1,11,60,0
E00007715,51,3,21,46,0
E00007716,25,3,16,105,0
E00007717,28,1,26,70,0
E00007718,90,1,33,7,1
E00007719,95,7,31,5,0
E00007720,84,3,40,10,0
E00007721,49,4,20,55,0
E00007722,100,0,18,6,1
E00007723,13,2,37,72,0
E00007724,67,6,49,18,1
E00007725,91,3,33,15,0
E00007726,74,3,31,15,0
E00007727,51,5,48,96,0
E00007728,67,4,28,47,1
E00007729,25,1,16,96,0
E00007730,17,3,45,46,0
E00007733,30,1,23,54,0
E00007734,49,4,23,52,0
E00007735,22,4,39,72,0
E00007736,39,0,13,2,1
E00007737,33,5,37,46,0
E00007738,16,2,15,81,0
E00007740,28,0,46,50,0
E00007741,22,3,23,55,0
E00007742,73,2,44,30,0
E00007744,23,1,83,123,1
E00007745,69,5,54,16,1
E00007746,54,2,30,43,0
E00007747,39,3,17,61,1
E00007749,64,0,69,30,0
E00007750,48,2,23,69,0
E00007751,82,5,28,24,0
E00007752,77,0,33,9,1
E00008579,25,2,53,72,14
E00008580,67,5,72,44,2
E00008581,48,1,62,30,0
E00008585,21,3,19,80,2
E00008586,38,0,53,48,0
E00008587,58,1,67,20,0
E00008588,23,1,19,60,0
E00008589,30,2,58,73,0
E00008590,53,7,59,38,0
E00008591,17,3,21,84,0
E00008592,35,0,61,35,0
E00008593,19,0,17,37,0
E00008594,39,1,87,36,0
E00008596,59,2,50,33,0
E00008597,44,3,96,30,0
E00008598,67,0,60,20,3
E00008599,37,2,33,90,0
E00008600,42,2,87,33,1
E00008601,19,3,85,20,0
E00008602,13,0,30,82,2
E00008603,15,7,8,135,0
E00008604,48,1,80,39,1
E00008605,60,3,64,30,0
E00008606,37,3,28,68,1
E00008607,63,0,83,13,0
E00008608,13,3,67,138,3
E00008959,42,0,64,29,11
E00008961,35,0,109,16,6
E00008963,42,1,33,58,0
E00008972,30,3,38,38,0
E00008973,8,1,30,116,10
E00008974,56,3,52,50,0
E00008975,46,0,28,47,0
E00008976,26,3,51,10,0
E00008977,11,0,8,74,0
E00008978,19,0,56,35,0
E00008979,5,0,4,93,0
E00008980,47,1,59,11,0
E00008981,18,1,17,72,0
E00008982,31,3,26,88,18
E00008983,63,0,13,59,0
E00008985,56,2,28,37,4
E00008986,30,1,16,55,1
E00008987,22,0,43,32,0
E00008989,71,0,52,26,0
E00008990,29,0,30,58,0
E00008991,35,1,94,12,0
E00008993,38,1,20,53,0
E00008998,58,2,27,43,8
E00009000,42,6,63,18,1
E00009001,12,0,33,68,1
E00009002,28,3,80,6,2
E00009003,43,1,47,26,0
E00009004,62,3,54,17,0
E00009005,47,0,36,30,8
E00009006,41,0,65,11,0
E00009007,18,0,9,98,0
E00009008,2,1,17,99,1
E00009012,40,3,30,50,1
E00009014,14,1,10,108,2
E00009015,11,0,13,71,0
E00009017,40,1,58,67,0
E00009019,47,0,40,41,1
E00009021,4,0,14,53,0
E00009022,46,3,82,46,0
E00009023,9,1,86,8,0
E00009024,29,4,49,24,3
E00009027,70,3,54,24,1
E00009030,44,2,54,54,1
E00009031,20,0,24,95,0
E00009032,6,1,29,38,1
E00009033,46,0,75,43,0
E00009034,40,1,54,16,0
E00009035,34,3,45,20,22
E00009036,37,4,84,29,0
E00009037,21,7,20,152,1
E00009038,26,0,30,68,1
E00009039,19,5,33,43,1
E00009040,33,0,41,58,1
E00009041,44,1,42,35,0
E00009042,11,2,120,5,0
E00009043,48,1,93,32,0
E00009044,13,0,49,87,14
E00009082,14,2,19,98,1
E00009083,38,0,41,71,1
E00009084,22,1,15,121,0
E00009085,28,0,61,10,0
E00009086,23,0,49,18,1
E00009087,27,1,27,54,0
E00009088,26,2,25,99,34
E00009089,34,0,51,20,5
E00009090,62,2,54,15,0
E00009091,48,0,41,10,0
E00009092,24,0,65,13,3
E00009093,56,1,56,20,0
E00009094,14,1,18,72,1
