geocode,employee,inactive,self-employed,student,unemployed
E00041473,140,48,18,9,9
E00041474,119,63,11,9,11
E00041475,129,72,8,6,9
E00041476,112,51,28,5,4
E00041479,55,61,9,2,21
E00041480,93,83,13,7,9
E00041481,107,57,29,6,7
E00041482,100,61,9,3,19
E00041484,76,112,15,5,3
E00041491,102,90,14,4,14
E00041495,159,49,13,4,10
E00041498,179,99,23,16,14
E00041499,61,100,5,3,18
E00041500,87,80,9,7,22
E00041501,89,79,15,2,16
E00041502,132,49,13,4,11
E00041503,85,56,12,5,14
E00041505,81,71,5,3,20
E00041536,151,66,20,10,13
E00041537,150,60,13,4,5
E00041538,127,57,10,3,5
E00041539,123,59,11,5,3
E00041540,112,56,17,2,4
E00041541,147,58,15,16,3
E00041542,100,66,11,3,8
E00041543,125,60,12,5,6
E00041544,42,29,5,5,8
E00041545,64,53,13,6,4
E00041546,141,38,15,7,4
E00041547,100,69,37,3,6
E00041548,114,51,21,5,4
E00041549,174,86,12,5,11
E00041550,121,51,21,3,9
E00041551,142,56,16,12,9
E00041552,146,60,23,3,10
E00041553,148,64,23,2,6
E00041554,103,48,14,6,8
E00041555,131,79,19,0,9
E00041556,74,51,17,6,6
E00041557,143,88,29,3,10
E00041558,104,49,21,3,10
E00041559,117,71,19,10,10
E00041560,61,53,10,0,9
E00041561,103,85,8,6,3
E00041563,107,57,13,8,6
E00041564,92,76,7,2,12
E00041565,120,48,19,5,11
E00041566,115,64,8,8,10
E00041567,107,55,11,1,6
E00041568,124,42,15,3,9
E00041569,143,37,22,3,7
E00041570,141,57,11,12,6
E00041813,79,57,13,3,3
E00041815,143,67,15,8,5
E00041817,117,77,27,11,4
E00041820,94,67,12,4,12
E00041821,129,39,20,14,6
E00041823,130,79,11,4,9
E00041824,121,64,22,6,12
E00041825,114,65,13,7,6
E00041826,108,62,13,1,5
E00041829,110,70,13,4,8
E00041831,137,71,15,7,3
E00041832,87,55,18,8,6
E00041836,75,68,10,3,4
E00041838,115,86,14,7,6
E00041840,128,55,34,7,1
E00041844,120,82,20,7,3
E00041981,73,49,30,6,9
E00104652,108,66,12,14,15
E00104653,129,64,23,5,4
E00104654,125,57,19,2,12
E00104655,106,84,7,7,10
E00104656,167,71,21,3,7
E00104657,145,80,17,7,6
E00104658,89,45,11,5,8
E00104659,157,59,14,6,9
E00104660,136,66,23,9,7
E00104661,118,84,20,2,7
E00104662,93,91,17,3,0
E00104663,151,65,23,2,6
E00104664,114,71,20,9,4
E00104665,155,92,44,3,13
E00104666,124,76,13,6,8
