geocode,all
E00005280,2.95
E00005282,102.74
E00005285,19.04
E00005286,87.83
E00005337,20.35
E00005363,27.04
E00005364,62.54
E00005365,63.93
E00005368,17.47
E00005369,74.18
E00005370,31.9
E00005371,59.12
E00005372,66.35
E00005373,39.32
E00005374,78.21
E00005375,62.2
E00005376,78.57
E00005377,57.03
E00005378,53.72
E00005379,87.31
E00005380,37.4
E00005381,11.71
E00005382,97.97
E00005383,75.6
E00005384,50.71
E00005385,58.25
E00005386,69.41
E00005387,108.57
E00005388,76.88
E00005390,44.01
E00005393,80.48
E00005394,68.73
E00005395,72.87
E00005482,26.88
E00005483,38.86
E00005484,42.7
E00005485,30.82
E00005486,15.56
E00005487,14.95
E00005488,30.86
E00005490,20.51
E00005491,26.95
E00005492,11.08
E00005496,23.56
E00005497,63.81
E00005499,30.98
E00005500,19.46
E00005501,10.76
E00005502,61.48
E00005503,20.6
E00005504,67.83
E00005505,38.81
E00005507,17.64
E00005509,25.75
E00005510,15.22
E00005512,36.13
E00005513,34.01
E00005515,41.41
E00005516,42.79
E00005517,22.77
E00005518,30.32
E00005576,65.76
E00005577,28.61
E00005578,80.04
E00005579,7.68
E00005580,6.94
E00005581,33.37
E00005582,23.98
E00005583,39.39
E00005585,69.5
E00005586,68.3
E00005587,60.89
E00005588,34.4
E00005589,73.83
E00005590,4.34
E00005591,49.03
E00005592,3.74
E00005603,40.12
E00005606,63.38
E00157276,14.45
E00157294,46.16
E00157296,16.37
E00157297,24.09
E00157298,30.74
E00157299,62.48
E00157300,66.03
E00157308,42.03
E00157309,33.99
E00157310,34.11
E00157311,20.55
E00157312,18.96
E00157313,6.64
E00157314,55.31
E00157315,2.62
E00157316,21.95
E00157317,28.06
E00157318,10.71
E00157319,42.33
E00157320,16.65
E00157321,36.42
E00157322,46.61
E00157323,20.01
E00157324,8.52
E00157325,16.31
E00157326,25.13
E00157327,2.5
E00157328,10.61
E00157329,28.15
E00157330,22.12
E00157331,11.99
E00157332,18.46
E00157333,18.72
E00157346,63.94
E00157347,60.53
E00157348,17.94
E00157349,38.27
E00157350,61.14
E00157352,8.7
E00157353,12.66
E00157354,31.99
E00157355,50.0
E00157356,13.42
E00157357,30.28
E00157360,4.83
E00157361,1.85
E00170412,4.14
E00170413,119.42
E00170414,48.32
E00170421,0.54
E00170422,0.29
E00170425,10.39
E00174957,46.49
E00174959,12.57
