geocode,bad,fair,good
E02003122,403,986,5340
E02003123,635,1266,6132
E02003124,620,1136,6051
E02003125,540,1031,4424
E02003126,516,1058,5688
E02003127,615,1178,5777
E02003128,769,1399,6486
E02003129,385,906,5230
E02003130,853,1627,7744
E02003131,583,1137,5779
E02003132,515,1184,6236
E02003133,392,1004,5951
E02003134,609,1139,5182
E02003135,533,1040,5906
E02003136,463,1115,6327
E02003137,346,962,6486
E02003138,288,740,6448
E02003139,214,595,5697
E02003140,371,1048,6278
E02003141,531,1090,6393
E02003142,714,1382,6988
E02003143,456,1081,6254
E02003144,336,918,7787
E02003145,375,969,5632
E02003146,373,963,7682
E02003147,705,1216,5724
E02003148,704,1255,7927
E02003149,582,1210,7548
E02003150,982,1650,8836
E02003151,421,1172,5856
E02003152,524,1285,7617
E02003153,343,1014,6526
E02003154,663,1223,5292
E02003155,379,919,4524
E02003156,500,1148,7877
E02003157,473,1003,4747
E02003158,421,931,4088
E02003159,377,816,4554
E02003161,584,1174,5139
E02003163,645,1426,5706
E02003164,621,1387,6818
E02003165,520,1076,5537
E02003166,821,1623,8033
E02003167,927,1866,6225
E02003168,447,1112,5351
E02003169,457,1175,5025
E02003170,783,1728,6820
E02003171,624,1247,5491
E02003892,384,897,4972
E02003893,362,939,5180
E02003894,500,1157,6360
E02003895,449,1145,6371
E02003896,424,927,4242
E02003897,194,536,4682
E02003898,342,887,5377
E02003899,403,846,4031
E02003900,363,921,5879
E02003901,537,1272,5644
E02003902,353,778,4280
E02003903,333,928,5162
E02003904,337,947,4041
E02003905,277,797,5099
E02003906,303,806,4297
E02003907,401,1003,6161
E02003908,355,996,6509
E02003909,529,1276,7308
E02003910,318,820,4930
E02003911,392,1139,6850
E02003912,357,1093,6260
E02003913,275,789,4740
E02003914,396,948,5749
E02003915,596,1162,5967
E02003916,276,769,5571
E02003917,323,950,6183
E02003918,454,1020,5266
E02003919,633,1085,5086
E02003920,493,993,5728
E02003921,395,925,4501
E02003922,582,1197,5942
E02003923,531,1160,5513
E02003924,602,1252,5012
E02003925,507,1091,5469
E02003926,398,1032,6334
E02003927,467,1223,7955
E02003928,573,1448,9661
E02003929,401,1067,5117
E02003930,512,1281,7124
E02003933,444,1076,5361
E02003934,417,1023,5229
E02003935,557,1316,7343
E02003936,430,1242,6585
E02003937,409,853,4291
E02003938,366,944,5251
E02003939,419,1106,5196
E02003940,346,923,4820
E02003941,410,1089,5848
E02003942,637,1208,5544
E02003943,568,1216,5759
E02003944,714,1505,7184
E02003945,379,923,4671
E02003946,559,1353,6891
E02003947,453,992,5002
E02003948,689,1463,6113
E02003949,576,1201,4891
E02003951,449,1079,4584
E02003952,430,979,5262
E02003953,635,1454,8462
E02003954,441,920,5530
E02003955,574,1335,7368
E02003956,484,1106,5460
E02003957,674,1540,7886
E02003958,487,1136,6204
E02003959,492,1122,5259
E02003960,416,1007,4435
E02003961,509,1257,7533
E02003962,451,1001,4892
E02003963,852,1678,6757
E02003964,513,1221,5978
E02004137,254,796,4289
E02004138,524,1416,5156
E02004139,348,1123,4901
E02004140,307,946,3925
E02004141,213,730,4877
E02004142,220,631,5130
E02004143,323,902,5095
E02004144,323,985,5411
E02004145,315,1073,4579
E02004146,423,1008,5792
E02004147,353,949,5723
E02004148,577,1301,5267
E02004152,267,731,7423
E02004153,324,838,6384
E02004154,290,828,7055
E02004155,525,1112,5920
E02004156,547,1186,7851
E02004157,296,711,5580
E02004158,347,1008,6469
E02004159,299,921,8087
E02004160,396,1049,5730
E02004161,518,1080,6378
E02004162,421,868,5942
E02004163,373,1030,5188
E02004189,251,608,5066
E02004190,404,1019,6460
E02004191,516,1243,6317
E02004192,319,925,5919
E02004193,485,1374,9992
E02004194,277,813,5145
E02004195,317,857,4431
E02004196,328,929,5863
E02004197,298,769,5202
E02004198,372,949,5102
E02004199,253,848,4250
E02004200,257,741,4241
E02004201,255,687,4251
E02004202,305,962,6492
E02004203,213,701,4722
E02004204,404,1339,7561
E02004205,382,1007,5061
E02004206,571,1242,4898
E02004207,307,803,4847
E02004208,442,1205,6322
E02004209,420,1222,6664
E02004210,604,1230,4946
E02004211,299,938,5262
E02004212,277,727,4935
E02004213,281,778,4609
E02004214,354,884,4681
E02004215,365,905,4380
E02004216,331,862,4369
E02004217,467,1138,6113
E02004218,265,855,4559
E02004219,280,752,4489
E02004231,315,955,5523
E02004232,284,895,5350
E02004233,642,1721,9917
E02004234,295,922,4902
E02004235,376,900,5093
E02004273,391,1147,5547
E02006840,650,1501,8485
