geocode,employee,inactive,self-employed,student,unemployed
E02001678,3454,2192,1006,167,134
E02001679,2159,1498,325,113,295
E02001680,2005,1596,200,113,428
E02001681,2824,1607,547,145,153
E02001827,2229,1310,437,120,135
E02001828,2498,1410,515,112,178
E02001829,3431,1556,683,154,151
E02001830,3405,2110,927,170,154
E02001831,4042,2104,540,190,346
E02001832,3417,1575,595,146,183
E02001833,2403,1147,379,120,169
E02001834,2211,1319,257,119,335
E02001835,3540,1503,655,153,191
E02001836,3772,1919,653,170,201
E02001837,3247,2687,343,203,760
E02001838,3291,1410,591,148,168
E02001839,2613,1284,288,151,257
E02001840,2676,2244,274,167,557
E02001841,2311,1313,535,136,109
E02001842,3151,1598,365,174,277
E02001843,2685,1333,370,106,211
E02001844,4040,1991,637,161,307
E02001845,2756,1190,284,135,235
E02001846,2789,1819,305,151,478
E02001847,2331,1099,365,82,147
E02001848,2097,1468,224,121,382
E02001849,2578,1441,303,163,413
E02001850,2881,1791,426,299,330
E02001851,3359,1788,439,169,385
E02001852,2457,1425,306,140,345
E02001854,2948,1674,393,165,374
E02001855,3247,2546,252,173,580
E02001856,3200,1850,440,246,489
E02001857,4524,3168,567,384,848
E02001858,2662,2211,517,489,493
E02001859,2146,3200,344,858,588
E02001860,2484,2041,351,265,656
E02001861,2262,2953,412,517,694
E02001862,2890,2458,438,360,670
E02001863,1602,2331,262,261,560
E02001864,1501,1397,149,131,446
E02001865,2817,3029,469,361,811
E02001866,1858,2603,407,275,649
E02001867,1442,2007,252,199,460
E02001868,2412,2173,565,215,317
E02001869,1413,1630,155,155,550
E02001870,2911,3013,581,253,583
E02001871,2499,1962,268,109,463
E02001872,2347,1702,251,106,421
E02001873,3000,2817,371,393,823
E02001874,1743,2880,351,247,676
E02001875,2346,2071,249,302,643
E02001876,1664,5537,201,1914,620
E02001877,1830,3338,448,266,742
E02001878,1846,2562,383,260,670
E02001879,2476,3162,452,384,731
E02001880,2807,2232,282,171,629
E02001881,1898,2639,454,233,624
E02002000,2860,1831,335,134,412
E02002001,2327,1287,309,101,223
E02002002,2742,1749,385,135,151
E02002003,3521,2043,457,160,317
E02002004,2756,1762,328,145,327
E02002005,2523,2204,296,135,466
E02002006,2590,1397,357,113,310
E02002007,3302,2154,437,166,262
E02002008,3982,1374,482,193,192
E02002009,2026,1711,284,150,432
E02002010,2416,1773,317,144,442
E02002011,2503,1229,373,95,117
E02002012,2605,2019,291,133,392
E02002013,2552,1561,436,137,143
E02002014,2225,1753,347,143,367
E02002015,2435,1329,317,121,215
E02002016,2779,1906,263,111,429
E02002017,3082,1962,380,144,460
E02002018,3580,2092,523,190,201
E02002019,2872,1908,325,126,368
E02002020,4009,2112,563,171,269
E02002043,3092,1961,356,185,460
E02002044,2875,1552,340,144,346
E02002045,2904,1827,311,133,355
E02002046,1765,1505,160,77,398
E02002047,2280,1781,229,106,320
E02002048,2501,1399,500,131,138
E02002049,2408,1380,246,106,292
E02002051,1750,1460,148,73,384
E02002052,3690,2552,399,209,620
E02002053,2375,1248,266,126,240
E02002054,2120,1298,282,113,204
E02002055,3408,2218,342,155,488
E02002056,2997,2186,220,126,589
E02002057,3155,2141,369,163,479
E02002058,4776,2428,431,276,644
E02002059,3724,2537,466,190,643
E02002060,1970,1617,238,108,385
E02002061,1755,1575,245,105,340
E02002062,2211,1980,283,147,482
E02002063,3619,1919,393,185,484
E02002064,4745,2424,493,246,587
E02002065,3357,3289,557,390,738
E02002066,2366,1891,281,129,417
E02002067,2079,1352,255,95,191
E02002068,3191,3078,529,380,831
E02002069,2426,1632,228,130,356
E02002070,2678,2422,400,215,583
E02002071,2321,1677,245,113,314
E02002072,3347,1794,411,185,402
E02002073,2612,1848,270,172,372
E02002081,2253,1247,331,99,174
E02002082,2064,1439,174,133,378
E02002083,2532,1075,374,147,158
E02002084,2247,1525,223,93,376
E02002085,2196,1367,259,114,382
E02002110,2804,1418,419,114,236
E02002111,2023,1596,304,75,304
E02002112,2206,1210,289,94,174
E02002113,2485,1482,377,99,271
E02002114,2160,1502,364,88,189
E02002115,2094,1753,332,96,347
E02002116,2674,1539,447,122,179
E02002117,2357,1443,349,104,271
E02002118,2353,1787,285,114,409
E02002119,2301,1463,339,109,219
E02002120,2668,1312,369,147,250
E02002121,1945,1556,199,104,401
E02002122,1642,1438,211,87,374
E02002123,2468,1483,333,113,291
E02002124,2437,1527,363,106,278
E02002125,2330,1254,327,98,241
E02002126,2049,1599,186,133,484
E02002127,2336,2212,326,153,591
E02002128,2169,1406,266,100,235
E02002129,2406,1417,303,100,219
E02002130,2134,1654,283,77,411
E02002131,2973,1767,591,159,179
E02002132,2212,1528,223,116,330
E02002133,2407,1697,358,163,378
E02002134,2999,1933,332,164,479
E02002135,2111,1831,316,130,442
E02002136,2969,1695,355,140,424
E02002137,2385,1309,508,135,130
E02002138,2145,1434,485,121,221
E02002139,2781,2649,457,365,795
E02002140,2345,2178,328,178,504
E02002141,2765,1460,500,122,139
E02002142,2133,1786,273,127,402
E02002143,2375,2937,465,260,608
E02002144,2326,1628,614,103,166
E02002145,2397,1578,273,106,405
E02002146,2127,1499,357,158,321
E02002147,2702,1981,244,130,460
E02002148,4484,2228,641,221,249
E02002149,3936,2308,430,225,471
E02002150,2168,1238,267,137,256
E02002151,2312,1251,197,139,389
E02002152,1930,1545,190,123,412
E02002153,2706,1881,282,142,343
E02002154,2049,1199,274,117,292
E02002155,1651,1530,151,122,466
E02002156,3337,1725,391,209,341
E02002157,3078,1476,514,126,274
E02002158,2823,1834,319,145,360
E02002159,1899,1476,186,160,455
E02002160,2792,1617,362,138,276
E02002161,2034,1538,273,209,417
E02002162,2580,1725,609,118,211
E02002163,3817,2690,411,297,1018
E02002164,1589,2274,236,759,490
E02002165,3085,1742,413,314,557
E02002166,3076,2357,287,173,640
E02002167,2463,1491,472,119,192
E02002168,3189,2816,405,581,853
E02002169,3232,1893,606,203,238
E02002170,2319,1605,204,110,357
E02002171,2575,1885,254,137,448
E02002174,3025,1589,495,150,295
E02002175,2176,1864,274,141,519
E02002176,2924,1707,419,153,357
E02002177,3068,2263,308,170,710
E02002178,3054,1844,518,227,332
E02002179,2576,1252,428,138,193
E02002180,2310,1498,244,111,288
E02002181,2387,1781,267,103,442
E02002182,2437,1514,307,121,380
