geocode,employee,inactive,self-employed,student,unemployed
E00083429,155,53,41,10,5
E00083430,160,44,36,3,4
E00083431,160,48,26,4,10
E00083432,78,73,9,1,9
E00083433,186,49,27,5,7
E00083434,137,62,26,5,4
E00083435,146,48,35,6,5
E00083436,132,50,31,4,5
E00083437,142,43,24,9,6
E00083438,171,46,23,4,7
E00083439,145,48,28,2,5
E00083440,150,48,31,3,8
E00083441,132,88,29,14,14
E00083442,143,95,27,11,15
E00083443,122,50,35,5,6
E00083444,161,40,34,2,8
E00083445,115,63,22,6,5
E00083446,138,60,32,7,6
E00083447,114,68,33,4,13
E00083448,155,59,26,1,6
E00083449,117,43,10,4,7
E00083450,136,52,30,7,6
E00083451,160,52,34,6,8
E00083452,138,18,28,1,7
E00083453,126,52,30,4,5
E00083454,101,76,34,2,3
E00083455,109,59,52,6,4
E00083456,118,76,42,1,0
E00083457,60,37,19,4,1
E00083458,161,105,51,7,12
E00083459,57,25,13,1,5
E00083460,119,56,31,0,14
E00083461,134,47,31,7,4
E00083462,87,38,15,0,4
E00083463,128,42,45,3,4
E00083464,143,63,44,11,2
E00083465,124,44,42,4,5
E00083466,120,73,39,9,5
E00083467,104,67,53,3,5
E00083468,93,57,16,2,6
E00083469,123,69,23,9,12
E00083470,68,42,45,3,1
E00083471,121,56,49,4,3
E00083472,120,82,58,7,4
E00083473,124,65,61,3,3
E00083474,168,45,49,3,7
E00083475,127,62,41,0,3
E00083476,85,29,10,0,4
E00083477,118,42,21,9,10
E00083478,131,87,48,8,4
E00083480,114,63,38,4,8
E00083481,150,67,29,10,9
E00083482,166,67,36,12,19
E00083483,127,76,33,7,10
E00083484,144,46,29,6,3
E00083485,98,65,33,9,3
E00083486,147,57,26,3,10
E00083487,102,49,25,5,3
E00083488,84,30,20,1,7
E00083489,144,59,29,5,6
E00083490,167,47,17,3,9
E00083491,237,67,32,7,16
E00083492,123,54,33,3,7
E00083493,175,44,31,6,12
E00083494,161,38,22,3,8
E00083495,165,55,29,8,10
E00083496,194,59,24,9,8
E00083497,99,38,16,1,2
E00083498,113,61,25,2,8
E00083609,195,89,35,10,10
E00083610,208,47,26,6,9
E00083611,122,54,23,9,8
E00083614,162,92,16,4,5
E00083621,163,54,28,6,6
E00083622,111,64,20,2,18
E00083623,152,69,21,7,6
E00083624,118,57,21,3,14
E00083658,148,66,32,4,5
E00083659,136,74,28,5,13
E00083660,143,62,38,11,7
E00083661,168,88,40,13,9
E00083662,170,65,41,10,6
E00083663,103,85,17,1,3
E00083664,122,75,38,7,8
E00083665,116,56,12,2,7
E00083666,123,79,23,2,17
E00083667,143,77,36,1,10
E00083668,127,68,32,7,12
E00083669,176,67,23,9,14
E00083670,129,46,25,6,14
E00083671,147,52,27,6,9
E00083672,85,69,17,2,7
E00083673,130,95,34,7,7
E00083674,113,47,24,9,7
E00083675,164,82,27,7,2
E00083676,111,42,19,2,1
E00083677,98,65,14,0,7
E00083678,144,58,20,7,16
E00083679,103,63,18,5,4
E00083695,81,53,23,3,6
E00083696,88,48,9,2,11
E00083698,92,84,46,3,6
E00083699,117,55,38,1,11
E00083700,130,63,45,6,11
E00083701,107,48,40,1,3
E00083708,118,79,35,2,6
E00083716,126,37,34,1,7
E00083717,138,57,37,9,13
E00083718,131,99,42,7,12
E00083719,140,70,36,13,10
E00083720,164,56,26,7,13
E00083721,121,72,40,7,4
E00083724,95,56,46,5,3
E00083725,126,91,40,4,7
E00083726,120,58,34,5,6
E00083727,129,59,37,5,4
E00083728,132,51,46,3,7
E00083729,200,39,36,2,10
E00083730,139,67,38,4,16
E00083733,166,62,42,8,7
E00083734,141,59,20,4,6
E00083735,148,54,25,5,6
E00083736,134,49,27,5,7
E00083737,87,44,27,3,2
E00083738,70,69,9,2,11
E00083739,126,57,24,6,10
E00083756,101,68,42,6,6
E00083757,152,85,14,0,15
E00083758,153,91,45,11,4
E00083759,114,83,24,7,3
E00083760,173,70,26,11,13
E00083761,150,54,19,8,16
E00083762,127,72,30,4,4
