geocode,bad,fair,good
E00045249,17,54,213
E00045250,28,59,154
E00045251,17,42,181
E00045252,18,46,203
E00045253,15,53,219
E00045254,21,37,189
E00045255,13,33,331
E00045256,27,55,255
E00045257,4,35,315
E00045258,28,45,255
E00045259,29,42,191
E00045260,10,32,235
E00045261,22,41,166
E00045262,41,69,200
E00045263,21,44,193
E00045265,29,53,241
E00045275,18,30,247
E00045276,30,41,224
E00045277,29,43,229
E00045278,12,32,275
E00045279,8,34,163
E00045280,20,42,175
E00045281,26,42,205
E00045282,24,34,185
E00045283,25,56,252
E00045284,25,48,275
E00045285,29,52,194
E00045286,31,52,243
E00045287,20,39,261
E00045288,24,52,247
E00045289,25,39,161
E00045290,22,57,185
E00045292,34,58,216
E00045293,45,66,319
E00045294,39,84,160
E00045295,21,40,236
E00045296,24,41,263
E00045297,11,38,261
E00045298,16,43,306
E00045299,12,51,267
E00045300,26,36,243
E00045301,7,39,232
E00045302,21,30,172
E00045303,17,48,353
E00045304,20,37,210
E00045305,19,52,251
E00045306,15,38,261
E00045307,33,39,157
E00045308,27,55,233
E00045309,23,45,174
E00045310,27,50,191
E00045311,26,40,212
E00045312,10,44,257
E00045313,15,47,233
E00045315,24,57,226
E00045317,16,72,367
E00045318,34,41,203
E00045320,19,48,263
E00045321,27,43,193
E00045322,34,59,195
E00045323,37,39,149
E00045324,25,64,289
E00045325,33,41,232
E00045584,19,29,292
E00045592,25,75,422
E00045595,10,25,335
E00045596,9,37,287
E00045597,23,52,360
E00045598,20,61,254
E00045599,9,32,270
E00045600,9,28,193
E00045601,12,37,265
E00045602,23,42,362
E00045603,14,30,328
E00045604,10,22,223
E00045605,20,45,195
E00045606,5,21,207
E00045608,21,62,262
E00045613,7,37,277
E00045615,11,24,182
E00045616,8,33,250
E00045621,5,31,248
E00045622,8,22,233
E00045627,5,30,311
E00045628,10,21,178
E00045629,9,19,230
E00045645,9,28,274
E00045646,14,43,301
E00045653,35,40,140
E00045658,17,33,282
E00045659,17,17,230
E00045660,5,17,238
E00045970,14,34,227
E00045971,15,28,275
E00045972,4,28,237
E00045973,6,14,191
E00045974,8,24,267
E00045975,7,16,280
E00045976,10,26,273
E00045977,22,44,213
E00045978,6,18,272
E00045979,9,13,260
E00045980,6,22,317
E00045981,8,16,235
E00045982,13,24,236
E00045983,15,38,163
E00045984,40,59,288
E00045985,6,12,333
E00045986,5,38,308
E00045987,5,24,315
E00045988,14,17,241
E00045989,4,26,240
E00045990,25,66,292
E00045991,20,29,220
E00045992,39,71,91
E00045993,12,33,314
E00045994,10,27,258
E00045995,6,23,230
E00045996,7,34,245
E00045997,15,26,227
E00045998,22,46,275
E00045999,24,55,180
E00046000,5,26,236
E00046001,16,21,253
E00046002,29,36,223
E00046003,33,39,230
E00046004,19,29,170
E00046005,20,29,188
E00046006,24,33,197
E00046007,25,49,366
E00046008,24,47,264
E00046009,20,40,95
E00046010,28,55,283
E00046011,19,25,179
E00046012,12,37,269
E00046013,12,54,237
E00046014,26,59,389
E00046015,23,46,222
E00046016,17,30,185
E00046017,34,54,268
E00046018,20,32,253
E00046019,19,41,264
E00046020,18,17,230
E00046021,8,32,281
E00046022,19,34,220
E00046023,29,42,254
E00046024,17,54,230
E00046025,15,35,270
E00046026,25,26,306
E00046027,13,46,228
E00046028,7,36,293
E00046029,11,36,219
E00046030,10,48,215
E00046031,22,30,247
E00046032,15,45,250
E00046033,12,21,244
E00046034,8,26,256
E00046035,24,38,221
E00046036,18,49,203
E00046037,18,37,218
E00046038,25,44,117
E00046039,36,66,313
E00046040,15,40,370
E00046041,4,29,244
E00046042,10,40,226
E00046043,6,40,314
E00046044,6,24,314
E00046045,12,21,254
E00046046,3,18,215
E00046047,12,26,200
E00046048,14,23,177
E00046049,9,18,135
E00046050,22,32,205
E00046354,24,52,346
E00046359,17,24,190
E00046360,37,74,439
E00046361,22,49,226
E00046362,6,28,200
E00046363,10,27,181
E00046364,20,33,234
E00046365,5,27,168
E00046366,29,56,376
E00046369,9,37,239
E00046372,14,44,286
E00046373,28,70,340
E00046376,12,24,289
E00046378,17,40,252
E00046380,19,34,253
E00046382,13,30,215
E00046384,18,47,312
E00046388,19,52,297
E00046392,25,40,261
E00046396,19,49,285
E00046402,35,55,315
E00046403,8,23,186
E00046406,26,37,168
E00046905,22,51,261
E00046906,26,40,249
E00046907,27,41,222
E00046908,19,37,244
E00046909,16,41,207
E00046910,12,49,276
E00046911,18,48,331
E00046912,23,49,267
E00046913,15,39,236
E00046914,28,42,173
E00046915,10,40,279
E00046916,12,33,255
E00046917,15,33,251
E00046918,10,28,315
E00046919,6,19,238
E00046920,21,37,184
E00046921,9,42,260
E00046922,12,44,272
E00046923,11,43,293
E00046924,12,46,248
E00046925,13,46,274
E00046926,9,13,204
E00046927,14,47,253
E00046928,15,39,275
E00046929,20,31,263
E00046930,31,43,250
E00046931,23,39,250
E00046932,17,38,209
E00046933,12,42,98
E00046934,25,37,228
E00046935,11,52,261
E00046936,9,45,290
E00046937,13,32,258
E00046938,20,44,268
E00046939,16,37,233
E00046940,21,51,240
E00046941,28,47,282
E00046942,23,40,237
E00046943,27,45,208
E00046944,12,42,236
E00046945,12,54,215
E00046946,28,51,250
E00046947,25,42,253
E00046948,20,45,250
E00046949,29,43,218
E00046950,28,50,232
E00046951,35,44,185
E00046952,15,60,269
E00046953,17,46,242
E00046954,13,37,257
E00046955,17,38,243
E00046956,22,48,210
E00046957,32,53,183
E00046958,21,37,221
E00046959,20,42,142
E00046960,31,44,187
E00046961,16,56,279
E00046962,23,42,202
E00046963,26,53,237
E00046964,28,50,243
E00046965,32,49,229
E00046966,30,43,237
E00046967,19,53,384
E00046968,15,29,216
E00046969,13,38,203
E00046970,12,50,164
E00046971,7,43,301
E00047059,17,34,250
E00047062,13,40,316
E00047064,14,42,233
E00047066,8,34,250
E00047068,12,37,318
E00047070,13,45,301
E00047071,9,32,278
E00047072,10,37,333
E00047075,19,60,311
E00047077,15,41,231
E00047081,14,38,355
E00047082,24,36,300
E00047083,41,39,158
E00047084,12,27,146
E00047089,14,39,257
E00047094,9,47,266
E00047096,12,33,239
E00047098,18,47,177
E00047100,12,28,318
E00047102,17,51,219
E00047103,32,74,251
E00047118,14,48,241
E00047119,5,34,228
E00047122,16,45,492
E00047123,24,42,250
E00047126,12,38,273
E00047127,7,24,303
E00047128,23,64,270
E00047130,23,32,244
E00047134,8,24,230
E00048057,26,48,205
E00048095,26,35,159
E00048096,34,65,252
E00048097,33,56,211
E00048098,33,63,226
E00048099,26,56,261
E00048100,21,53,229
E00048101,38,63,172
E00048102,24,40,209
E00048103,20,53,191
E00048104,22,63,273
E00048105,17,50,200
E00048106,25,56,252
E00048107,21,39,229
E00048108,23,51,266
E00048109,15,52,275
E00048110,24,43,285
E00048111,25,47,253
E00048112,15,32,268
E00048113,18,46,204
E00048114,19,54,255
E00048115,25,45,277
E00048116,13,39,220
E00048117,30,48,202
E00048118,27,52,259
E00048119,32,46,265
E00048120,28,48,232
E00048121,7,47,243
E00048122,21,66,291
E00048123,15,43,208
E00048124,35,51,270
E00048126,26,43,170
E00049541,13,40,256
E00049544,20,47,194
E00049546,22,59,156
E00049550,22,51,79
E00049557,22,66,199
E00049568,14,57,266
E00049571,12,54,253
E00049576,19,59,195
E00049582,27,56,214
E00049600,14,42,229
E00049602,37,52,116
E00049605,21,44,314
E00049607,8,54,246
E00049608,14,49,283
E00049609,8,35,269
E00049610,9,37,344
E00049613,25,47,272
E00049614,14,39,266
E00049615,16,43,254
E00050184,14,36,221
E00050185,21,35,314
E00050186,21,39,248
E00050187,16,24,208
E00050188,9,37,242
E00050189,14,21,253
E00050190,16,60,253
E00050191,12,50,284
E00050192,27,42,264
E00050193,10,37,261
E00050194,18,37,186
E00050195,10,39,297
E00050196,11,42,225
E00050197,16,35,288
E00050198,14,34,210
E00050199,25,44,274
E00050200,13,40,250
E00050201,7,34,225
E00050202,22,53,242
E00050203,10,31,288
E00050204,16,48,195
E00050205,16,56,153
E00050206,15,36,221
E00050207,5,29,236
E00050208,10,30,233
E00050209,17,48,299
E00050210,13,28,244
E00050211,17,32,230
E00050212,12,44,248
E00050213,10,27,206
E00050214,12,29,223
E00050215,12,23,224
E00050216,13,37,245
E00050217,11,36,304
E00050218,8,30,239
E00050219,6,25,253
E00050220,2,27,230
E00050221,30,60,184
E00050222,15,37,252
E00050223,10,36,256
E00050281,23,45,289
E00050285,23,62,259
E00050286,31,65,280
E00050287,34,54,222
E00050288,32,54,260
E00050289,31,50,275
E00050290,33,47,252
E00050291,21,64,248
E00050292,12,49,310
E00050293,29,60,253
E00050294,29,60,250
E00050295,14,69,243
