geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01003744,506,6,65,13,2
E01004352,612,13,151,37,0
E01004353,616,4,104,69,5
E01004354,532,2,180,34,1
E01004359,472,6,46,83,3
E01004384,357,4,87,243,4
E01004389,402,4,81,216,3
E01004390,329,7,46,268,2
E01021237,494,5,15,3,1
E01021238,484,4,25,6,1
E01021239,494,1,17,10,0
E01021240,508,7,136,135,1
E01021241,442,6,51,148,3
E01021242,453,2,24,2,1
E01021243,610,4,47,7,0
E01021244,549,12,66,4,2
E01021245,307,8,53,268,2
E01021246,582,6,52,12,0
E01021247,526,3,63,65,0
E01021248,513,4,92,10,1
E01021249,567,2,45,8,0
E01021250,583,3,39,6,1
E01021251,564,4,33,2,0
E01021252,536,3,85,13,0
E01021253,630,5,36,4,0
E01021255,549,9,27,47,0
E01021338,440,4,50,112,9
E01021347,750,7,86,74,1
E01021348,385,22,152,79,2
E01021349,422,2,53,14,0
E01021350,580,3,93,35,1
E01021351,508,0,46,4,1
E01021352,505,4,60,17,3
E01021353,538,15,132,120,2
E01021354,260,3,43,241,1
E01021355,559,10,127,128,1
E01021356,431,7,35,72,0
E01021357,412,7,74,141,2
E01021358,397,9,144,342,27
E01021359,411,9,62,378,6
E01021360,421,9,42,303,6
E01021361,492,7,67,72,9
E01021362,467,8,41,59,2
E01021364,552,6,80,20,19
E01021365,554,6,338,222,13
E01021366,542,1,44,8,2
E01021367,280,7,37,230,18
E01021368,433,5,116,124,4
E01021369,688,7,165,210,8
E01021370,286,9,94,327,1
E01021371,560,4,84,49,1
E01021372,569,6,117,75,2
E01021373,709,7,192,131,2
E01021374,306,5,41,247,1
E01021375,354,5,47,67,0
E01021376,469,7,41,37,2
E01021377,529,13,100,82,5
E01021378,448,11,103,229,1
E01021379,602,11,58,34,2
E01021380,675,16,84,184,4
E01021381,453,7,21,31,1
E01021382,399,10,72,32,11
E01021383,590,3,60,58,1
E01021384,720,1,95,26,3
E01021385,374,1,70,62,8
E01021386,505,3,28,16,12
E01021387,574,15,252,161,13
E01021388,447,4,103,163,3
E01021389,591,3,59,65,1
E01021390,553,11,72,26,2
E01021391,296,6,51,336,3
E01021392,507,2,116,127,2
E01021393,451,6,68,123,2
E01021394,410,8,76,168,2
E01021395,486,5,26,97,0
E01021396,420,16,74,20,5
E01021397,523,9,181,27,2
E01021398,479,15,66,65,2
E01021399,471,8,43,150,3
E01021400,539,10,86,111,1
E01021401,378,10,79,194,0
E01021404,689,14,83,102,4
E01021405,727,8,90,70,3
