geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01004766,490,23,166,112,4
E01004767,506,10,191,57,4
E01004768,569,2,29,5,0
E01004769,618,6,55,2,4
E01004770,562,4,41,6,3
E01004771,578,7,49,1,1
E01004772,324,9,39,359,0
E01004773,564,22,248,14,4
E01004774,452,12,89,152,1
E01004784,486,1,16,4,1
E01004785,514,6,36,84,1
E01004786,540,4,37,54,13
E01004787,208,24,48,496,2
E01004788,577,2,28,2,0
E01004789,551,2,33,4,1
E01004790,513,3,54,73,1
E01004791,513,13,45,33,3
E01004792,604,5,32,1,0
E01004793,221,15,35,386,1
E01004794,238,13,42,385,0
E01004795,373,24,50,253,0
E01004796,535,6,76,25,1
E01004797,231,9,38,228,1
E01004798,417,6,50,214,2
E01004799,541,9,41,7,0
E01004800,478,7,35,7,2
E01004801,168,10,59,446,7
E01004802,213,19,67,449,2
E01004803,577,10,120,1,1
E01004804,548,3,34,17,0
E01004805,600,0,56,20,0
E01004806,576,7,47,19,1
E01004807,480,1,59,1,2
E01004808,619,6,58,3,1
E01004809,561,13,159,155,5
E01004810,562,5,41,15,3
E01004811,247,15,132,227,12
E01004812,294,8,213,103,6
E01004813,279,13,127,111,0
E01004814,335,6,119,97,25
E01004815,369,14,64,140,2
E01004816,345,10,56,96,6
E01004817,290,23,187,230,24
E01004818,234,13,264,201,1
E01004819,433,12,103,46,2
E01004820,221,19,98,296,11
E01004822,222,32,91,275,5
E01004823,157,34,75,563,9
E01004824,333,13,70,80,0
E01004825,229,23,79,298,2
E01004826,279,10,155,187,3
E01004827,264,32,101,285,2
E01004828,324,14,147,164,3
E01004829,250,13,136,95,4
E01004830,376,13,165,186,1
E01004832,476,5,130,28,11
E01004833,533,6,76,20,1
E01004834,410,8,117,33,11
E01004846,244,14,114,138,2
E01004847,266,18,104,248,2
E01004848,132,24,112,442,4
E01004849,298,18,116,115,1
E01004850,227,23,109,402,1
E01004851,200,28,84,361,1
E01004852,283,17,86,97,1
E01004853,207,29,74,206,1
E01004854,273,13,116,57,1
E01004855,409,7,117,78,2
E01004856,289,12,124,210,2
E01004857,306,4,145,180,1
E01004858,372,17,142,220,4
E01004859,238,21,84,361,0
E01004860,460,10,99,121,1
E01004861,216,16,70,312,9
E01004862,180,18,62,335,15
E01004863,259,16,68,302,1
E01004864,528,6,98,62,3
E01004865,354,9,128,161,1
E01004866,236,27,93,417,7
E01004867,455,5,120,48,4
E01004868,382,9,207,90,4
E01004869,339,21,303,184,1
E01004870,375,12,358,49,0
E01004871,312,9,174,49,1
E01004872,375,18,81,145,0
E01004873,350,14,58,203,1
E01004874,416,5,50,206,6
E01004875,519,8,47,78,1
E01004876,369,12,73,318,20
E01004877,156,29,55,448,1
E01004878,397,10,67,67,0
E01004879,213,9,55,229,14
E01004880,449,4,43,12,0
