geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00095622,94,3,25,29,11
E00095623,79,2,13,15,8
E00095624,75,3,2,41,2
E00095625,124,5,21,1,2
E00095626,104,2,13,3,1
E00095627,49,4,11,64,0
E00095628,52,2,11,57,1
E00095629,79,0,8,46,0
E00095630,116,0,11,1,1
E00095631,68,2,34,3,1
E00095632,43,6,54,12,0
E00095633,39,2,57,7,2
E00095634,122,0,10,8,4
E00095635,87,0,10,17,1
E00095636,81,1,25,20,1
E00095637,75,2,29,5,0
E00095661,161,15,19,1,3
E00095662,113,2,13,5,0
E00095663,75,4,8,29,0
E00095664,93,5,20,6,0
E00095665,79,1,17,24,0
E00095666,93,3,13,1,0
E00095667,76,3,13,2,0
E00095700,94,6,20,0,0
E00095701,74,1,17,13,1
E00095702,83,1,9,31,1
E00095703,135,2,20,2,0
E00095704,45,7,9,2,0
E00095705,82,1,7,18,0
E00095706,82,3,18,2,0
E00095707,134,7,19,3,0
E00095741,77,0,26,8,0
E00095742,70,0,50,1,2
E00095743,110,2,21,10,7
E00095744,134,1,24,14,9
E00095745,97,0,12,6,2
E00095746,53,5,8,47,0
E00095747,116,3,25,8,1
E00095748,141,2,12,0,0
E00095749,115,0,10,0,1
E00095750,72,0,53,3,1
E00095751,107,0,14,1,0
E00095752,53,1,51,2,0
E00095753,91,2,20,2,0
E00095754,109,2,10,1,1
E00095755,69,1,10,32,0
E00095756,71,1,49,1,0
E00095757,110,0,15,0,2
E00095836,85,6,12,17,0
E00095837,112,5,26,9,5
E00095838,87,2,18,15,0
E00095839,90,1,13,3,0
E00095840,66,3,22,27,0
E00101825,55,3,24,11,0
E00101826,105,0,9,0,0
E00101827,80,4,20,2,0
E00102721,107,2,16,2,0
E00102726,123,0,13,0,0
E00102741,105,1,8,5,1
E00102742,120,3,44,26,2
E00102743,112,0,5,1,1
E00102748,64,2,9,50,0
E00102751,58,5,11,47,1
E00102752,117,3,7,1,0
E00102753,65,0,22,27,9
E00102754,104,0,12,3,2
E00102755,109,3,19,31,3
E00102758,86,4,28,4,0
E00102761,25,2,32,7,0
E00102768,7,16,87,1,0
E00102769,56,3,28,8,1
E00102770,84,3,22,14,0
E00102771,76,2,23,1,0
E00102772,132,4,28,4,1
E00102773,93,1,13,1,0
E00102776,131,1,8,7,1
E00102777,46,2,19,0,0
E00102779,97,5,9,3,1
E00102781,118,3,20,0,3
E00102784,111,0,14,1,0
E00102786,75,0,19,0,0
E00102787,142,2,22,3,1
E00102788,43,2,8,27,0
E00102789,81,1,21,0,1
E00102790,57,2,21,50,0
E00102791,89,5,20,2,1
E00102792,103,4,37,5,0
E00102793,106,3,28,7,0
E00102794,66,5,33,1,1
E00102795,93,4,18,0,0
E00102796,60,1,11,4,1
E00102797,50,2,7,55,2
E00102798,117,3,16,13,0
E00102799,142,2,42,3,0
E00102800,64,3,10,46,0
E00102801,127,5,45,7,0
E00102802,48,3,77,16,6
E00102803,109,0,43,8,1
E00102804,91,5,25,1,0
E00102805,107,2,11,1,0
E00102806,128,3,10,7,0
E00102807,81,2,9,6,0
E00102808,107,4,21,6,0
E00102809,152,9,28,6,3
E00102810,121,2,20,7,0
E00102811,123,3,17,11,1
E00102812,141,5,16,4,0
E00102815,95,2,1,2,2
E00102823,104,2,16,0,2
E00102824,121,0,21,15,0
E00102827,104,2,27,0,0
E00102830,71,3,44,3,0
E00102831,110,1,16,2,1
E00102833,110,1,18,1,0
E00102834,115,2,33,7,0
E00102841,107,1,16,1,0
E00102843,156,4,19,4,1
E00102845,65,2,13,2,0
E00102848,119,3,37,0,1
E00102849,106,0,15,14,0
E00102850,65,4,16,1,0
E00102851,120,1,20,3,0
E00102852,120,5,18,12,0
E00102881,123,1,17,4,2
E00102882,135,2,17,14,1
E00102883,35,3,2,1,2
E00102884,143,10,21,8,1
E00102885,107,6,7,1,0
E00102886,78,5,83,4,0
E00102887,78,0,46,3,0
E00102888,149,3,6,0,0
E00102889,131,2,32,0,0
E00102890,110,4,47,4,0
E00102891,125,1,11,3,2
E00102892,107,3,46,5,1
E00165929,94,3,17,0,0
E00165938,107,2,8,2,0
E00165940,105,3,11,1,0
E00172766,38,0,11,50,25
E00172767,11,1,11,63,0
E00172768,35,0,27,6,0
W00004162,135,4,9,5,0
W00004163,147,4,22,14,4
W00004170,107,3,1,3,0
