geocode,bad,fair,good
E01007317,166,292,1035
E01007385,179,326,928
E01007388,82,226,1307
E01007389,123,277,996
E01007390,102,244,1181
E01007391,159,254,1055
E01007392,148,278,1112
E01007393,153,316,1368
E01007394,138,227,1019
E01007395,173,329,1514
E01007396,132,262,1186
E01007397,198,269,989
E01007398,126,337,1169
E01007399,113,262,1682
E01007419,74,193,1454
E01007421,54,172,1104
E01007422,57,153,1361
E01007423,96,237,1322
E01007424,107,237,1327
E01007425,76,173,1221
E01007426,94,206,1258
E01007427,61,201,1292
E01007428,65,193,1187
E01007429,135,315,972
E01007430,55,209,2013
E01007431,63,161,1139
E01007432,71,194,1166
E01007447,164,282,1098
E01007450,181,307,1028
E01007452,78,183,1294
E01007453,187,283,1088
E01007456,96,245,1415
E01007457,136,243,1269
E01007458,119,243,1093
E01007459,142,328,1039
E01007460,109,241,1087
E01007461,188,309,1150
E01007462,168,301,1133
E01007463,229,333,1204
E01007696,84,219,1175
E01007746,95,222,1225
E01007801,75,159,1257
E01007802,64,180,1086
E01007803,79,175,1083
E01007808,53,152,1264
E01007824,53,182,1158
E01007825,78,217,1162
E01007827,60,196,1248
E01007828,98,262,1350
E01007829,54,183,1325
E01007830,122,289,1136
E01007831,76,193,1254
E01007832,53,170,1320
E01007833,99,311,1238
E01007834,136,248,1270
E01007835,129,246,1067
E01007836,67,271,1293
E01007841,53,226,1386
E01007843,129,329,1142
E01007846,62,230,1202
E01007847,142,224,931
E01007848,187,305,1225
E01007849,143,309,1661
E01007850,91,252,1219
E01007851,90,203,1190
E01007852,76,181,1225
E01007853,105,233,1230
E01007854,97,174,1464
E01007855,124,251,1660
E01007856,128,215,974
E01007857,153,246,1158
E01007858,36,167,1240
E01007859,19,83,1536
E01007860,64,134,1355
E01007861,48,142,1335
E01007862,45,197,3941
E01007863,51,105,1709
E01007864,25,68,1789
E01007865,46,173,1463
E01007866,43,114,1570
E01007867,49,120,1841
E01007868,58,141,980
E01007869,120,218,1376
E01007870,159,309,1375
E01007871,160,343,1280
E01007872,100,269,1384
E01007873,139,268,1353
E01007874,180,302,1380
E01007875,122,254,1462
E01007877,100,219,1127
E01007878,178,278,1260
E01007879,100,230,1316
E01007881,107,239,1263
E01007882,61,191,1385
E01007883,113,192,1017
E01007885,158,257,1142
E01007886,164,261,1198
E01007887,88,191,1083
E01007888,56,132,1191
E01007889,83,268,2326
E01007890,63,174,1205
E01007891,88,231,1232
E01007892,150,300,1016
E01007893,85,224,1182
E01007894,95,188,1175
E01007895,161,285,1010
E01007896,49,181,1050
E01007897,92,227,1067
E01007898,42,158,1270
E01007899,74,206,1183
E01007900,128,271,1295
E01007901,157,286,1038
E01007902,240,336,1176
E01007904,217,287,1197
E01007905,113,179,1478
E01007906,167,257,1657
E01007927,74,197,1401
E01007928,37,162,1552
E01007929,37,142,1449
E01007930,33,123,1320
E01007931,47,151,1406
