geocode,employee,inactive,self-employed,student,unemployed
E00148159,134,58,13,6,8
E00148160,163,35,12,10,6
E00148161,134,44,14,4,7
E00148162,146,44,10,4,11
E00148163,114,48,11,0,11
E00148164,160,27,25,15,11
E00148165,170,45,14,4,9
E00148166,114,39,14,7,8
E00148167,139,47,15,7,5
E00148168,117,47,15,12,21
E00148169,143,48,30,4,13
E00148170,126,84,14,5,23
E00148171,204,34,29,12,4
E00148172,150,39,30,7,5
E00148173,53,57,2,2,3
E00148174,109,42,13,3,13
E00148175,104,46,14,4,7
E00148176,101,44,15,5,5
E00148177,94,50,12,6,7
E00148178,147,54,14,6,5
E00148179,141,52,19,3,7
E00148180,65,24,14,0,2
E00148181,111,56,38,3,6
E00148182,155,78,15,13,24
E00148183,120,64,18,1,11
E00148184,126,63,13,3,6
E00148185,159,34,22,7,16
E00148186,90,60,15,6,20
E00148187,162,78,20,6,16
E00148188,206,65,21,9,20
E00148189,128,41,9,4,15
E00148190,143,36,16,9,8
E00148191,180,58,24,7,8
E00148192,121,64,19,5,17
E00148193,137,72,17,5,14
E00148194,95,52,10,4,9
E00148195,134,44,20,5,12
E00148196,111,54,24,6,13
E00148197,119,79,28,13,13
E00148198,96,76,6,7,13
E00148199,123,53,11,7,5
E00148200,127,76,12,8,6
E00148201,102,61,5,5,10
E00148202,123,52,14,2,10
E00148203,135,67,22,5,20
E00148204,62,53,1,4,20
E00148205,92,87,13,3,12
E00148206,129,61,15,4,13
E00148207,142,45,28,6,17
E00148208,128,47,12,5,10
E00148209,129,57,38,8,14
E00148210,117,58,9,5,7
E00148211,103,81,17,4,13
E00148212,98,76,10,5,10
E00148213,129,84,11,1,21
E00148214,99,74,15,7,15
E00148215,138,50,12,0,19
E00148216,114,76,8,9,17
E00148217,120,98,15,10,29
E00148218,86,49,15,4,23
E00148219,113,57,18,16,4
E00148220,154,85,40,14,9
E00148221,128,72,34,9,8
E00148222,118,58,21,11,6
E00148223,118,61,16,5,3
E00148224,143,41,13,3,9
E00148225,56,76,6,3,10
E00148226,84,61,24,5,12
E00148227,58,66,7,6,17
E00148228,62,61,7,3,8
E00148229,134,49,23,11,16
E00148230,89,54,16,4,3
E00148231,130,57,26,7,1
E00148232,101,57,25,4,15
E00148233,51,47,3,6,10
E00148234,113,48,15,10,4
E00148235,118,62,26,6,5
E00148236,92,60,17,4,18
E00148237,133,61,44,7,1
E00148238,98,70,14,1,0
E00148239,99,75,27,8,3
E00148240,83,99,15,9,23
E00148241,103,67,17,6,7
E00148242,113,77,4,6,16
E00148243,132,85,22,10,15
E00148244,130,40,18,6,10
E00148245,127,114,15,5,17
E00148246,104,71,9,5,26
E00148247,109,86,8,3,18
E00148248,106,89,12,7,27
E00148249,97,70,9,8,18
E00148250,81,74,15,6,9
E00148251,130,82,10,10,17
E00148252,85,94,8,6,6
E00148253,170,62,16,1,8
E00148254,94,85,13,6,13
E00148255,125,56,19,1,14
E00148256,128,70,15,9,5
E00148257,95,76,10,5,14
E00148258,117,74,17,2,5
E00148259,146,78,14,7,2
E00148260,116,75,14,6,1
E00148261,177,83,50,5,29
E00148262,89,61,9,8,2
E00148263,133,51,10,9,12
E00148264,166,113,23,16,39
E00148265,144,53,15,8,10
E00148266,134,48,12,13,8
E00148267,151,57,15,6,4
E00148269,168,52,19,14,11
E00148270,110,87,13,6,18
E00148272,130,91,22,9,15
