geocode,female,male
E01009746,816,845
E01009747,751,741
E01009748,840,796
E01009749,725,729
E01009750,750,771
E01009751,765,733
E01009752,759,745
E01009753,824,754
E01009754,849,792
E01009772,736,607
E01009773,804,739
E01009777,712,739
E01009778,766,784
E01009779,698,661
E01009780,1050,1021
E01009781,959,940
E01009782,806,751
E01009783,730,737
E01009785,731,717
E01009786,765,732
E01009787,786,785
E01009788,802,776
E01009789,736,723
E01009790,765,780
E01009814,698,631
E01009815,672,653
E01009816,753,720
E01009817,678,605
E01009818,575,564
E01009819,794,766
E01009820,807,741
E01009821,719,681
E01009822,782,722
E01009823,687,714
E01009824,835,813
E01009825,725,710
E01009826,744,725
E01009827,823,777
E01009828,693,685
E01009829,783,764
E01009830,832,775
E01009841,825,780
E01009883,698,670
E01009884,759,789
E01009895,734,673
E01009896,776,710
E01009897,723,732
E01009898,770,707
E01009899,732,704
E01009900,753,711
E01009901,722,675
E01009902,654,615
E01009911,675,679
E01009912,887,821
E01009913,769,775
E01010426,735,809
E01010427,852,847
E01010428,691,753
E01010429,651,639
E01010430,857,853
E01010431,801,805
E01010432,778,782
E01010433,597,572
E01010434,877,806
E01010435,727,678
E01010436,739,697
E01010437,609,617
E01010438,695,678
E01010439,715,650
E01010440,821,739
E01010441,725,659
E01010449,1194,1123
E01010453,1004,921
E01010454,810,826
E01010463,795,840
E01010464,749,849
E01010465,836,805
E01010466,796,696
E01010467,793,795
E01010468,796,704
E01010469,730,692
E01010470,683,725
E01010472,985,910
E01010478,669,726
E01010480,630,631
E01010482,710,639
E01010483,771,661
E01010484,722,657
E01010485,919,750
E01010486,940,848
E01010487,770,752
E01010488,751,685
E01010489,802,732
E01010490,829,899
E01010491,816,689
E01010492,677,663
E01010493,783,756
E01010494,821,764
E01010495,882,797
E01010496,789,674
E01010497,613,598
E01010498,724,729
E01010499,724,685
E01010500,747,669
E01010501,800,688
E01010502,700,656
E01010503,676,655
E01010504,726,661
E01010505,656,634
E01010506,700,959
E01010507,768,705
E01010508,587,826
E01010509,759,719
E01010510,754,835
E01010511,771,854
E01010512,693,750
E01010513,841,689
E01010514,793,831
E01010515,824,814
E01010516,721,724
E01010517,825,784
E01010518,819,804
E01010519,823,779
E01010520,834,813
E01010521,1129,1418
E01010522,845,898
E01010523,757,831
E01010524,732,803
E01010525,753,669
E01010526,755,732
E01010527,843,1031
E01010528,805,1059
E01010529,701,917
E01010530,678,704
E01010533,878,843
E01010536,832,813
E01010537,749,713
E01010539,829,773
E01010540,754,689
E01010541,751,710
E01010542,786,741
E01010543,756,693
E01010544,753,744
E01010545,829,844
E01010546,801,717
E01010547,794,744
E01010548,768,647
E01010549,777,738
E01010550,821,774
E01010551,787,841
E01010552,966,881
E01010553,806,764
E01014102,940,883
E01014103,625,610
E01014104,852,848
E01014105,984,951
E01014106,800,784
E01014107,573,607
E01014108,710,757
E01014109,615,578
E01014110,773,726
E01014111,787,763
E01014112,848,825
E01014113,800,835
E01014114,712,744
E01014115,663,678
E01014116,879,784
E01014117,598,587
E01014118,602,613
E01014119,852,806
E01014120,877,879
E01014121,725,663
E01014122,778,788
E01014123,756,776
E01014124,839,845
E01014125,754,809
E01014126,752,707
E01014127,874,852
E01014128,1073,1062
E01014129,505,524
E01014130,721,692
E01014131,1094,1148
