geocode,all
E02000001,39
E02000038,36
E02000039,37
E02000040,35
E02000041,34
E02000042,36
E02000043,37
E02000044,33
E02000045,34
E02000046,34
E02000047,32
E02000048,36
E02000049,29
E02000050,34
E02000051,38
E02000052,34
E02000053,30
E02000054,33
E02000055,31
E02000056,38
E02000057,29
E02000058,35
E02000059,33
E02000060,29
E02000061,34
E02000062,31
E02000063,33
E02000064,32
E02000093,34
E02000094,33
E02000095,35
E02000096,38
E02000097,34
E02000098,34
E02000099,31
E02000100,34
E02000101,32
E02000102,31
E02000103,33
E02000104,35
E02000105,32
E02000106,31
E02000107,32
E02000108,33
E02000109,31
E02000110,32
E02000111,32
E02000112,32
E02000113,29
E02000114,31
E02000115,32
E02000116,31
E02000117,32
E02000118,33
E02000119,30
E02000120,32
E02000121,32
E02000122,35
E02000123,32
E02000124,33
E02000125,34
E02000126,32
E02000130,37
E02000131,34
E02000132,36
E02000135,33
E02000137,42
E02000138,43
E02000139,37
E02000141,36
E02000147,45
E02000150,42
E02000156,45
E02000166,40
E02000167,39
E02000168,35
E02000169,36
E02000170,33
E02000171,35
E02000172,31
E02000173,35
E02000174,32
E02000175,32
E02000176,35
E02000177,32
E02000178,32
E02000179,34
E02000180,30
E02000181,33
E02000182,34
E02000183,37
E02000184,30
E02000185,33
E02000186,32
E02000187,29
E02000188,26
E02000189,27
E02000190,28
E02000191,26
E02000192,33
E02000193,33
E02000194,35
E02000195,38
E02000196,35
E02000197,33
E02000198,33
E02000199,34
E02000200,36
E02000201,32
E02000202,35
E02000203,34
E02000204,33
E02000206,32
E02000207,32
E02000208,30
E02000209,31
E02000210,34
E02000211,43
E02000212,31
E02000213,31
E02000214,41
E02000215,33
E02000216,37
E02000217,32
E02000218,34
E02000219,47
E02000220,32
E02000221,34
E02000222,35
E02000223,26
E02000224,34
E02000225,35
E02000226,45
E02000227,39
E02000228,46
E02000229,33
E02000230,39
E02000231,44
E02000232,43
E02000233,37
E02000234,39
E02000235,41
E02000236,41
E02000237,45
E02000238,33
E02000239,34
E02000240,33
E02000241,34
E02000242,33
E02000243,34
E02000244,34
E02000245,31
E02000246,32
E02000247,32
E02000248,33
E02000249,34
E02000250,39
E02000251,34
E02000252,30
E02000253,35
E02000254,33
E02000255,35
E02000256,35
E02000257,34
E02000258,33
E02000259,36
E02000260,33
E02000261,31
E02000262,33
E02000263,32
E02000264,35
E02000265,33
E02000266,32
E02000267,35
E02000268,35
E02000269,35
E02000270,32
E02000271,37
E02000272,38
E02000274,30
E02000275,34
E02000276,33
E02000308,34
E02000309,30
E02000311,33
E02000312,34
E02000345,24
E02000346,32
E02000347,27
E02000348,27
E02000350,30
E02000351,30
E02000352,32
E02000353,32
E02000354,31
E02000355,32
E02000356,32
E02000357,31
E02000358,31
E02000359,31
E02000360,31
E02000361,30
E02000362,31
E02000363,30
E02000364,32
E02000365,31
E02000366,31
E02000367,31
E02000368,30
E02000369,30
E02000370,30
E02000371,29
E02000372,32
E02000373,30
E02000374,31
E02000375,32
E02000376,32
E02000377,32
E02000378,32
E02000379,34
E02000380,34
E02000381,33
E02000382,34
E02000383,32
E02000384,32
E02000385,31
E02000386,31
E02000387,30
E02000388,31
E02000389,33
E02000390,31
E02000391,33
E02000392,31
E02000393,32
E02000394,31
E02000395,34
E02000396,33
E02000397,32
E02000398,31
E02000400,33
E02000401,31
E02000402,31
E02000403,32
E02000404,31
E02000405,37
E02000406,31
E02000407,31
E02000408,29
E02000409,31
E02000410,35
E02000411,30
E02000412,31
E02000413,36
E02000414,32
E02000415,32
E02000416,33
E02000417,35
E02000418,39
E02000419,31
E02000420,33
E02000421,31
E02000422,32
E02000423,31
E02000424,34
E02000425,27
E02000426,37
E02000427,31
E02000428,31
E02000429,37
E02000430,34
E02000431,34
E02000432,32
E02000434,38
E02000435,39
E02000436,46
E02000437,39
E02000438,38
E02000439,33
E02000440,37
E02000441,41
E02000442,32
E02000443,33
E02000444,35
E02000445,33
E02000447,38
E02000448,42
E02000449,34
E02000451,40
E02000452,31
E02000453,34
E02000454,41
E02000455,33
E02000456,35
E02000457,39
E02000459,33
E02000460,32
E02000461,33
E02000462,35
E02000463,34
E02000494,45
E02000495,39
E02000496,40
E02000497,40
E02000498,42
E02000499,43
E02000500,43
E02000501,40
E02000502,37
E02000503,37
E02000504,44
E02000506,44
E02000507,34
E02000508,27
E02000509,25
E02000510,36
E02000511,35
E02000512,32
E02000513,30
E02000514,32
