geocode,all
E00001663,43.0
E00001667,37.0
E00001680,35.0
E00001681,40.0
E00001682,42.0
E00001683,43.0
E00001684,45.0
E00002081,41.0
E00002090,42.0
E00002091,45.0
E00002093,51.0
E00002094,41.0
E00002095,43.0
E00002097,42.0
E00002099,41.0
E00002100,40.0
E00002103,36.0
E00002106,39.0
E00003116,46.0
E00003117,44.0
E00003118,42.0
E00003119,43.0
E00003120,39.0
E00003122,51.0
E00003123,37.0
E00003126,45.0
E00003127,54.0
E00003128,47.0
E00003129,54.0
E00003130,46.0
E00003131,47.0
E00003132,43.0
E00003133,47.0
E00003134,43.0
E00003135,40.0
E00003136,38.0
E00003137,32.0
E00003138,39.0
E00003139,42.0
E00003140,37.0
E00003141,39.0
E00003142,34.0
E00003143,46.0
E00003144,36.0
E00003145,42.0
E00003232,35.0
E00003233,42.0
E00003234,41.0
E00003235,40.0
E00003236,33.0
E00003241,37.0
E00003242,41.0
E00003243,44.0
E00003244,41.0
E00003245,32.0
E00003246,40.0
E00003247,33.0
E00003248,37.0
E00003249,36.0
E00003250,34.0
E00003251,37.0
E00003253,35.0
E00003254,30.0
E00003255,30.0
E00003256,30.0
E00003257,33.0
E00003258,38.0
E00003259,47.0
E00003260,31.0
E00003261,35.0
E00003262,40.0
E00003263,35.0
E00003264,35.0
E00003265,35.0
E00003266,34.0
E00003281,40.0
E00003282,34.0
E00003284,48.0
E00003329,42.0
E00003330,52.0
E00003333,41.0
E00003334,34.0
E00003335,37.0
E00003336,40.0
E00003337,54.0
E00003338,54.0
E00003339,49.0
E00003340,45.0
E00003341,39.0
E00003342,45.0
E00003343,44.0
E00003346,38.0
E00003347,36.0
E00003348,31.0
E00003349,38.0
E00003350,39.0
E00003351,39.0
E00003352,39.0
E00003354,44.0
E00003355,60.0
E00003356,51.0
E00003357,46.0
E00003358,42.0
E00003359,33.0
E00003360,38.0
E00003361,47.0
E00003362,45.0
E00003363,45.0
E00003364,42.0
E00003365,44.0
E00003366,45.0
E00003367,55.0
E00003368,42.0
E00003369,49.0
E00003370,45.0
E00003371,41.0
E00003372,38.0
E00003373,44.0
E00003374,43.0
E00003375,41.0
E00003376,47.0
E00003805,39.0
E00003806,33.0
E00003807,37.0
E00003808,40.0
E00003809,32.0
E00003810,32.0
E00003811,38.0
E00003812,37.0
E00003813,37.0
E00003814,45.0
E00003815,34.0
E00003816,37.0
E00003817,57.0
E00003818,33.0
E00003819,37.0
E00003820,35.0
E00003821,30.0
E00003822,36.0
E00003823,30.0
E00003824,31.0
E00003825,37.0
E00003826,30.0
E00003827,36.0
E00003828,34.0
E00003829,37.0
E00003830,33.0
E00003831,32.0
E00003832,34.0
E00003833,35.0
E00003834,34.0
E00003835,36.0
E00003836,42.0
E00003837,49.0
E00003838,57.0
E00003839,41.0
E00003991,43.0
E00003992,32.0
E00003993,39.0
E00003994,52.0
E00003995,57.0
E00003996,41.0
E00003997,37.0
E00003998,36.0
E00003999,35.0
E00004000,42.0
E00004001,39.0
E00004002,36.0
E00004003,45.0
E00004004,31.0
E00004005,40.0
E00004006,40.0
E00004007,40.0
E00004008,46.0
E00004009,45.0
E00004010,36.0
E00004011,43.0
E00004012,36.0
E00004013,45.0
E00004014,47.0
E00004015,37.0
E00004016,34.0
E00004017,32.0
E00004018,40.0
E00004020,30.0
E00004022,38.0
E00004023,46.0
E00004024,43.0
E00004025,53.0
E00004026,36.0
E00004027,34.0
E00004028,39.0
E00004029,41.0
E00004030,35.0
E00004031,34.0
E00004032,31.0
E00004033,36.0
E00004034,34.0
E00004035,38.0
E00004036,32.0
E00004037,41.0
E00004038,36.0
E00004039,38.0
E00004040,36.0
E00004041,36.0
E00004042,46.0
E00004043,44.0
E00004052,46.0
E00004053,35.0
E00004070,38.0
E00004071,40.0
E00004074,38.0
E00007932,36.0
E00007933,38.0
E00007934,44.0
E00007935,44.0
E00007936,42.0
E00007937,44.0
E00007938,34.0
E00007939,41.0
E00007940,34.0
E00007941,38.0
E00007942,44.0
E00007943,44.0
E00007944,36.0
E00007945,44.0
E00007946,38.0
E00007947,39.0
E00007948,42.0
E00007949,34.0
E00007950,38.0
E00007951,31.0
E00007952,39.0
E00007953,37.0
E00007954,42.0
E00007955,37.0
E00007956,34.0
E00007957,51.0
E00007958,36.0
E00007959,41.0
E00007960,36.0
E00007961,43.0
E00007962,48.0
E00007963,42.0
E00007964,39.0
E00007965,30.0
E00007966,43.0
E00007967,46.0
E00007968,45.0
E00007969,34.0
E00007970,34.0
E00007971,40.0
E00007972,34.0
E00007973,46.0
E00007974,44.0
E00007987,42.0
E00007988,35.0
E00007989,50.0
E00007990,51.0
E00007991,41.0
E00007992,43.0
E00008016,33.0
E00008017,34.0
E00008018,37.0
E00008019,40.0
E00008020,47.0
E00008021,38.0
E00008022,27.0
E00008023,26.0
E00008024,52.0
E00008025,34.0
E00008026,43.0
E00008027,31.0
E00008028,36.0
E00008030,47.0
E00008033,36.0
E00008035,53.0
E00008036,41.0
E00008037,36.0
E00008038,41.0
E00008039,41.0
E00008040,34.0
E00008041,38.0
E00008042,36.0
E00008043,42.0
E00008044,34.0
E00008045,42.0
E00008046,44.0
E00008047,36.0
E00008048,38.0
E00008049,31.0
E00008051,35.0
E00008053,49.0
E00008054,48.0
E00008055,50.0
E00008056,52.0
E00008057,36.0
E00008058,33.0
E00008088,40.0
E00008089,32.0
E00008091,36.0
E00008234,39.0
E00008235,38.0
E00008236,30.0
E00008237,39.0
E00008238,32.0
E00008239,46.0
E00008240,46.0
E00008241,37.0
E00008242,36.0
E00008243,34.0
E00008244,32.0
E00008245,35.0
E00008246,25.0
E00008247,30.0
E00008248,31.0
E00008249,34.0
E00008250,31.0
E00008251,30.0
E00008252,32.0
E00008253,34.0
E00008254,32.0
E00008255,34.0
E00008256,34.0
E00008257,33.0
E00008258,34.0
E00008272,42.0
E00008274,39.0
E00008275,38.0
E00008276,36.0
E00016256,41.0
E00016276,35.0
E00016277,33.0
E00016278,36.0
E00016284,38.0
E00016285,34.0
E00016296,31.0
E00016297,37.0
E00016298,39.0
E00016348,31.0
E00016349,32.0
E00016350,33.0
E00016351,32.0
E00016352,32.0
E00016353,33.0
E00016356,29.0
E00016362,33.0
E00016364,34.0
E00016365,39.0
E00016369,32.0
E00016370,33.0
E00016371,31.0
E00016372,31.0
E00016373,36.0
E00016374,33.0
E00016375,31.0
E00016376,34.0
E00016377,31.0
E00016378,35.0
E00016379,34.0
E00016381,33.0
E00016382,41.0
E00016383,35.0
E00016387,33.0
E00016389,32.0
E00016392,34.0
E00016393,33.0
E00016394,35.0
E00016493,32.0
E00016494,35.0
E00016495,33.0
E00016496,33.0
E00016497,31.0
E00016498,36.0
E00016499,42.0
E00016500,32.0
E00016501,39.0
E00016502,33.0
E00016503,33.0
E00016504,44.0
E00016505,33.0
E00016506,36.0
E00016507,33.0
E00016508,42.0
E00016509,48.0
E00016510,42.0
E00016511,36.0
E00016512,39.0
E00016513,32.0
E00016514,42.0
E00016515,39.0
E00016516,31.0
E00016517,30.0
E00016518,38.0
E00016519,36.0
E00016520,43.0
E00016521,36.0
E00016522,34.0
E00016523,41.0
E00016524,34.0
E00016525,52.0
E00016526,39.0
E00016527,26.0
E00016528,31.0
E00016529,34.0
E00016530,33.0
E00016531,34.0
E00016532,31.0
E00016533,36.0
E00016534,39.0
E00016535,29.0
E00016536,36.0
E00016537,32.0
E00016538,30.0
E00016539,38.0
E00016540,38.0
E00016541,43.0
E00016588,34.0
E00016589,44.0
E00016590,35.0
E00016591,39.0
E00016592,37.0
E00016602,36.0
E00016603,39.0
E00016604,42.0
E00016606,36.0
E00016607,40.0
E00016608,36.0
E00016609,38.0
E00016610,34.0
E00016611,35.0
E00016612,46.0
E00016613,44.0
E00016614,32.0
E00016615,34.0
E00016616,31.0
E00016617,40.0
E00016618,32.0
E00016619,44.0
E00016620,39.0
E00016621,30.0
E00016622,32.0
E00016666,37.0
E00016667,31.0
E00016673,36.0
E00016929,34.0
E00016930,36.0
E00016931,30.0
E00016932,32.0
E00016933,31.0
E00016940,32.0
E00016941,39.0
E00016942,34.0
E00016943,32.0
E00016944,38.0
E00016945,31.0
E00016946,31.0
E00016948,26.0
E00016949,27.0
E00016951,25.0
E00016952,34.0
E00016953,42.0
E00016954,23.0
E00016955,28.0
E00016956,32.0
E00016957,31.0
E00016960,38.0
E00016961,35.0
E00016964,32.0
E00016966,35.0
E00165787,38.0
E00165788,40.0
E00165789,38.0
E00165790,32.0
