geocode,female,male
E01016717,781,764
E01016759,701,677
E01016760,1224,1162
E01016761,666,702
E01016762,659,619
E01016763,687,653
E01016764,718,713
E01016765,893,779
E01016766,702,650
E01016767,679,645
E01016769,704,696
E01016770,850,824
E01016771,731,639
E01016772,711,674
E01016773,934,867
E01016786,761,671
E01016787,880,778
E01016788,817,794
E01016789,697,637
E01016790,702,655
E01016791,741,696
E01016792,668,631
E01016793,973,975
E01016794,733,750
E01016795,799,760
E01016798,962,962
E01016799,945,926
E01016802,743,690
E01016804,869,779
E01016805,649,693
E01016806,998,957
E01016807,861,872
E01016808,702,665
E01016809,755,669
E01016812,801,761
E01016817,786,737
E01016818,897,802
E01016819,608,550
E01016835,852,780
E01016836,814,863
E01016837,916,942
E01016838,811,795
E01016839,870,766
E01016840,1322,1276
E01016841,1070,1047
E01025771,1306,1251
E01025789,551,1186
E01025790,1161,1167
E01025791,1126,1101
E01025792,1180,1117
E01025793,1239,1262
E01025795,878,922
E01025796,1017,928
E01025798,912,852
E01025799,1058,1079
E01025800,601,553
E01025801,655,614
E01025802,685,645
E01025803,779,777
E01025804,996,943
E01025805,769,777
E01025806,804,714
E01025807,734,668
E01025808,1262,1325
E01026953,667,678
E01026954,705,662
E01026955,728,725
E01026956,998,949
E01026963,696,630
E01026965,528,506
E01026966,704,689
E01026967,878,846
E01026968,734,640
E01026986,1449,1449
E01026987,606,595
E01026988,817,755
E01026989,726,725
E01026990,1304,1325
E01026991,809,760
E01026992,975,931
E01026993,992,960
E01026994,521,488
E01026997,958,825
E01026998,887,862
E01026999,897,862
E01027000,806,699
E01027001,750,773
E01027002,830,891
E01027003,720,715
E01027004,943,910
E01027005,1054,1046
E01027006,927,959
E01027007,729,680
E01027008,971,977
E01027009,755,741
E01027010,579,598
E01027011,974,925
E01027012,881,866
E01027013,930,879
E01027014,1147,1067
E01027015,652,617
E01027016,742,771
E01027017,732,719
E01027018,743,721
E01027019,787,734
E01027020,638,572
E01027021,932,912
E01027022,912,884
E01027023,1038,1009
E01027024,865,856
E01027025,849,791
E01027026,992,977
E01027027,1262,1148
E01027028,1065,1064
E01027029,785,795
E01027030,880,895
E01027079,912,843
E01027080,987,975
E01027081,761,689
E01027082,790,803
E01027083,699,716
E01027087,596,584
E01027088,647,641
E01027089,1088,993
E01027094,800,752
E01027095,710,741
E01027099,791,673
E01027100,827,773
E01027104,1173,1162
E01027105,992,1111
E01027106,922,1013
E01027107,642,627
E01027108,674,639
E01027109,638,630
E01027110,914,817
E01027111,1051,1046
E01027112,1044,1072
E01027113,1134,1038
E01027114,807,788
E01027115,609,566
E01027116,1066,1112
E01027117,715,686
E01027119,889,819
E01027123,833,762
E01027124,1122,1060
E01027125,897,910
E01027126,1090,1020
E01027127,967,902
E01027128,855,865
E01027130,904,921
E01027131,1028,984
E01027132,1006,1017
E01027133,826,882
E01027134,892,874
E01027135,854,934
E01027136,942,901
E01027137,722,647
E01027138,782,706
E01027139,711,773
E01027140,655,587
E01027141,756,700
E01027142,706,661
E01027143,658,637
E01027144,779,725
E01027145,716,686
E01027146,774,721
E01027147,852,819
E01027148,736,717
E01027149,725,732
E01027151,759,864
E01027152,844,894
E01027153,912,1095
E01027154,847,910
E01027155,996,1195
E01027156,652,605
E01027158,730,734
E01027159,635,638
E01027160,904,922
E01027161,828,729
E01027162,774,782
E01027163,708,699
