geocode,female,male
E01000037,836,852
E01000039,845,758
E01002249,930,975
E01002252,786,725
E01002253,787,752
E01002254,819,797
E01002255,797,686
E01002256,799,699
E01002257,895,824
E01002258,926,750
E01002259,794,692
E01002260,770,765
E01002261,850,799
E01002262,854,772
E01002263,801,798
E01002264,817,658
E01002265,779,693
E01002266,753,686
E01002267,905,766
E01002268,719,631
E01002269,935,850
E01002270,865,808
E01002271,742,749
E01002272,688,631
E01002273,684,678
E01002274,839,799
E01002275,693,666
E01002276,1021,905
E01002277,748,746
E01002278,829,770
E01002279,847,737
E01002280,802,720
E01002281,824,790
E01002282,818,776
E01002283,767,750
E01002284,980,862
E01002285,621,624
E01002286,860,790
E01002287,798,760
E01002288,782,766
E01002289,841,773
E01002290,788,728
E01002291,797,785
E01002292,834,715
E01002293,801,790
E01002294,760,732
E01002295,819,739
E01002296,848,825
E01002297,712,772
E01002298,793,745
E01002299,906,815
E01002300,843,750
E01002303,1116,927
E01002304,745,669
E01002309,784,755
E01002310,921,756
E01002311,888,802
E01002312,739,661
E01002313,791,735
E01002314,906,750
E01002315,814,723
E01002316,825,720
E01002317,804,737
E01002318,839,777
E01002319,863,733
E01002320,782,698
E01002321,825,817
E01002322,946,994
E01002323,837,845
E01002324,768,687
E01002333,695,625
E01002334,859,804
E01002336,783,709
E01002337,672,629
E01002339,818,792
E01002340,693,688
E01002341,721,651
E01002342,801,787
E01002343,872,833
E01002344,789,739
E01002345,908,771
E01002346,811,692
E01002347,747,693
E01002348,776,755
E01002349,759,749
E01002350,799,752
E01002351,827,753
E01002352,855,780
E01002353,1000,1010
E01002354,710,662
E01002355,740,730
E01002356,1109,1034
E01002358,919,853
E01002359,678,644
E01002360,783,646
E01002361,898,802
E01002362,779,715
E01002363,828,762
E01002364,762,684
E01002365,660,656
E01002366,769,695
E01002367,821,752
E01002369,968,923
E01002370,970,1003
E01002371,804,823
E01002372,836,775
E01002373,813,768
E01002374,793,733
E01002375,923,818
E01002376,720,722
E01002377,851,787
E01002378,857,821
E01002379,760,706
E01002380,1073,1003
E01002381,847,692
E01002382,900,876
E01002383,799,780
E01002384,768,754
E01002385,808,788
E01002386,943,903
E01002387,841,764
E01002388,876,782
E01002389,803,732
E01002390,744,705
E01002391,851,771
E01015924,791,760
E01015932,798,787
E01015971,751,708
E01015972,838,866
E01015973,901,857
E01015974,746,675
E01015975,790,769
E01015976,894,885
E01021435,997,861
E01021436,1116,1085
E01021437,943,787
E01021438,1041,984
E01021439,1172,1140
E01021445,1109,1066
E01021446,773,764
E01021454,645,600
E01021468,960,931
E01021472,816,717
E01021473,695,656
E01021474,809,764
E01021475,775,741
E01032741,516,562
E01032742,689,621
E01033063,691,649
E01033064,698,672
