geocode,bad,fair,good
E01014741,65,222,1151
E01014742,58,213,1294
E01014744,68,201,1073
E01014745,104,298,1141
E01014746,90,225,1095
E01014750,83,257,1281
E01014751,129,260,1238
E01014752,54,171,1290
E01014753,90,287,1433
E01014754,70,166,909
E01014755,79,280,1027
E01014756,76,218,1329
E01014757,46,165,1262
E01014758,111,199,1043
E01014759,78,191,1127
E01014760,66,199,1192
E01014761,47,191,1376
E01014762,44,152,1241
E01014763,72,171,1581
E01014769,118,261,1970
E01014770,95,234,1025
E01014771,82,230,1074
E01014772,63,219,1046
E01014773,46,151,1493
E01014774,134,282,1274
E01014799,138,268,1158
E01014800,133,277,1125
E01014801,172,382,995
E01014802,168,351,1030
E01014803,108,239,1160
E01014804,108,226,1013
E01014805,92,271,1074
E01014806,208,337,1098
E01014807,110,250,1277
E01014808,64,214,1148
E01014809,111,249,1355
E01014810,91,219,1002
E01014811,158,268,1168
E01014812,97,255,1054
E01014813,88,256,1390
E01014815,82,198,1060
E01014816,94,237,1126
E01014817,89,270,1161
E01014818,72,236,1390
E01014819,72,248,1211
E01014820,106,326,969
E01014821,51,137,1030
E01014822,35,132,1307
E01014823,55,152,1085
E01014824,74,185,1198
E01014825,52,167,1007
E01014826,67,163,1343
E01014827,98,202,1059
E01014828,97,234,1109
E01014829,171,263,1392
E01014830,86,219,1266
E01014831,124,250,879
E01014832,166,283,969
E01014833,185,243,1038
E01014834,129,261,1003
E01014835,136,274,1004
E01014836,99,241,1128
E01014838,69,207,1120
E01014839,71,221,1308
E01014840,104,224,1062
E01014841,148,311,1211
E01014842,111,269,1106
E01014843,180,285,1000
E01014844,120,244,869
E01014845,63,223,935
E01014846,113,249,1146
E01014857,54,186,1281
E01014858,54,164,1503
E01014859,69,217,1285
E01014860,82,218,1183
E01029085,121,257,1679
E01029086,82,237,1885
E01029089,87,296,1879
E01029113,110,316,1215
E01029114,106,361,1069
E01029115,79,270,1316
E01029116,128,357,1092
E01029117,129,333,1144
E01029118,88,240,1467
E01029119,141,343,1095
E01029120,75,215,1219
E01029131,138,320,1577
E01029132,197,253,1023
E01029133,90,246,956
E01029134,180,397,1291
