geocode,all
E01020430,0.85
E01020431,0.41
E01020432,0.46
E01020433,0.41
E01020434,7.55
E01020435,53.84
E01020436,19.89
E01020437,35.54
E01020438,16.4
E01020439,59.08
E01020440,0.6
E01020441,0.39
E01020442,0.36
E01020443,16.78
E01020444,0.72
E01020445,0.6
E01020446,1.89
E01020447,15.26
E01020448,0.4
E01020449,1.29
E01020450,1.56
E01020452,1.45
E01020453,0.93
E01020454,31.88
E01020455,20.37
E01020456,26.53
E01020457,6.79
E01020458,1.01
E01020459,2.71
E01020460,0.55
E01020462,0.49
E01020463,27.99
E01020464,7.16
E01020465,0.44
E01020494,0.36
E01020495,3.38
E01020496,8.65
E01020497,1.0
E01020498,7.3
E01020499,55.1
E01020501,14.86
E01020506,0.37
E01020508,0.39
E01020509,0.4
E01020529,0.36
E01020530,0.25
E01020531,0.45
E01020534,0.34
E01020536,0.73
E01020539,0.28
E01020540,0.39
E01020541,0.32
E01020542,12.6
E01020543,20.82
E01020544,30.19
E01020546,33.62
E01020547,50.27
E01020550,0.95
E01029019,0.57
E01029027,0.59
E01029028,8.29
E01029046,53.55
E01029047,5.37
E01029050,7.42
E01029051,8.07
E01029054,0.46
E01029055,0.64
E01029058,0.37
E01029059,0.51
E01029070,23.48
E01029071,5.19
E01029072,11.23
E01029073,33.33
E01029074,4.04
E01029075,49.82
E01029076,35.29
E01029077,0.39
E01029154,1.05
E01029155,0.4
E01029156,1.45
E01029157,13.2
E01029158,1.02
E01029159,19.24
E01029160,5.71
E01029161,66.93
E01029162,35.92
E01029164,0.95
E01029165,0.68
E01029166,0.44
E01029167,20.49
E01029168,3.04
E01029178,1.28
E01029179,8.21
E01029180,0.52
E01029181,1.94
E01029182,2.43
E01029183,37.4
E01029184,6.76
E01029185,10.57
E01029186,36.59
E01029189,16.04
E01029190,0.67
E01029191,2.28
E01029192,5.12
E01029198,7.39
E01029199,0.84
E01029202,3.6
E01029203,0.72
E01029204,3.11
E01029205,25.67
E01029206,3.07
E01029207,1.56
E01029210,1.38
E01029211,0.58
E01029212,0.85
E01029213,0.88
E01029214,0.75
E01029215,1.87
E01029216,1.28
E01029218,17.92
E01029221,0.3
E01029223,0.58
E01029224,0.45
E01029225,14.98
E01029226,14.38
E01029227,4.78
E01029228,2.19
E01029229,35.9
E01029231,43.49
E01029232,82.59
E01029233,48.03
E01029234,26.38
E01029235,52.96
E01029236,62.79
E01029237,43.13
E01029238,18.76
E01029239,37.43
E01029240,28.86
E01029241,56.97
E01029242,12.05
E01029243,14.1
E01029244,33.14
E01029245,19.66
E01029246,38.67
E01029247,59.9
E01029248,59.01
E01029249,41.24
E01029250,20.49
E01029251,2.68
E01029252,19.44
E01029253,26.17
E01029254,17.8
E01029255,47.56
E01031991,0.31
E01032010,0.33
E01032035,0.68
E01032036,0.28
E01032037,20.79
E01032081,0.22
E01032082,0.33
E01032627,1.82
E01032642,5.96
E01033154,3.69
E01033156,5.81
E01033158,0.75
