geocode,female,male
E01011296,878,800
E01011297,798,787
E01011298,762,776
E01011300,752,717
E01011301,663,673
E01011302,713,693
E01011303,598,547
E01011304,826,765
E01011305,763,733
E01011306,685,657
E01011307,795,731
E01011308,789,739
E01011309,789,718
E01011392,766,697
E01011396,924,842
E01011397,789,717
E01011398,647,610
E01011399,778,703
E01011400,754,674
E01011401,759,750
E01011402,927,841
E01011403,758,638
E01011404,673,648
E01011405,757,668
E01011697,659,1432
E01011698,767,736
E01011699,696,649
E01011700,611,742
E01011701,656,631
E01011702,606,578
E01011703,674,605
E01011704,935,835
E01011705,745,633
E01011707,718,641
E01011709,841,747
E01011710,732,689
E01011711,739,650
E01011712,712,647
E01013018,979,876
E01013020,929,871
E01013021,750,746
E01013022,933,951
E01013023,929,909
E01013024,950,882
E01013026,826,835
E01013052,787,753
E01013053,728,651
E01013054,1071,986
E01013055,783,740
E01013056,840,784
E01013057,765,738
E01013058,680,648
E01013059,827,793
E01013060,1015,899
E01013061,846,768
E01013119,745,747
E01013122,759,728
E01013126,766,1388
E01013127,740,760
E01013335,852,730
E01013336,726,744
E01013337,838,812
E01013338,1161,1146
E01013339,813,782
E01013340,640,634
E01013341,694,578
E01013342,694,666
E01013343,1062,943
E01013344,779,818
E01013345,902,818
E01013346,845,806
E01013347,838,799
E01013348,1020,893
E01013349,701,686
E01013350,852,786
E01013351,990,917
E01013352,884,836
E01013353,831,766
E01013354,726,688
E01013355,772,704
E01013356,743,709
E01013357,1071,953
E01013358,801,773
E01013359,790,757
E01013360,956,892
E01013361,954,940
E01013362,879,1098
E01013363,1063,1031
E01013364,978,1053
E01013365,1474,1311
E01013366,906,1086
E01013368,1167,1079
E01013369,934,929
E01013370,815,686
E01013371,749,716
E01013372,917,691
E01013373,778,702
E01013374,791,766
E01013375,716,592
E01013376,766,701
E01013377,882,770
E01013378,2607,2185
E01013379,768,708
E01013380,888,883
E01013381,774,770
E01013382,870,786
E01013383,1128,1170
E01013384,881,868
E01013385,744,715
E01013386,936,836
E01013387,772,705
E01013388,536,497
E01013389,580,578
E01013390,799,774
E01013391,1074,1124
E01013392,745,815
E01013393,840,759
E01013394,689,623
E01013395,717,733
E01013396,875,769
E01013397,752,744
E01013398,838,787
E01013399,928,846
E01013400,918,1018
E01013401,799,898
E01013402,885,873
E01013403,936,951
E01013404,759,693
E01013405,735,669
E01013406,1000,959
E01013407,796,645
E01013408,707,622
E01013409,823,743
E01013410,794,637
E01013411,805,721
E01013412,923,857
E01013413,833,843
E01013414,851,810
E01013416,810,754
E01013417,1003,975
E01013418,818,737
E01013419,828,704
E01013420,1027,1011
E01013421,845,703
E01013422,885,801
E01013423,645,640
E01013424,670,665
E01013425,816,737
E01013426,881,788
E01013427,744,698
E01013428,829,809
E01013429,1030,1035
E01013430,787,762
E01013431,801,755
E01013432,1122,987
E01013433,760,701
E01013434,742,720
E01013435,752,714
E01013436,899,863
E01013437,589,625
E01013438,936,854
E01013439,778,737
E01013440,960,896
E01013441,815,717
E01013442,735,644
E01013443,805,731
E01013444,751,662
E01013445,813,725
E01013446,861,799
E01013447,789,710
E01013448,675,700
E01013449,866,813
E01013450,611,629
E01013451,637,602
E01013452,890,784
E01027594,822,677
E01027595,872,748
E01027596,813,695
E01027600,935,987
E01027601,999,941
E01027619,1288,1384
E01027622,988,931
E01027634,1068,1022
E01027644,789,722
E01027645,831,762
E01027647,813,796
E01027683,740,717
E01027684,710,721
E01027687,739,759
E01027695,860,826
E01027696,952,1037
E01027703,971,873
E01027737,810,1031
E01027774,1019,1013
E01027778,1138,1147
E01027779,587,578
E01027785,753,778
E01027786,805,761
E01027787,918,873
E01027788,709,696
E01027789,1309,1182
E01027790,992,944
E01027791,784,771
E01027797,864,832
E01027799,899,830
E01027875,927,938
E01027876,839,796
E01027877,633,616
E01027878,651,628
E01027879,679,666
E01027880,816,767
E01027881,676,618
E01027882,889,941
E01027886,665,669
E01027887,791,757
E01027888,915,839
E01027893,957,902
E01027894,942,947
E01027895,793,774
E01027896,1004,994
E01027897,1050,1050
E01027898,1225,1143
E01027899,866,862
E01027900,989,924
E01027901,808,751
E01027902,800,759
E01027903,689,505
E01027904,1191,1150
E01027905,930,941
E01027906,751,673
E01027907,688,689
E01027908,812,766
E01027909,1008,1014
E01027910,1426,1333
E01027911,797,682
E01027912,530,500
E01027913,610,581
E01027914,854,826
E01027915,815,799
E01027916,793,739
E01027917,900,931
E01027918,745,740
E01027919,569,580
E01027920,607,580
E01027921,914,827
E01027922,862,837
E01033067,672,691
E01033068,531,613
E01033069,556,602
E01033070,778,760
