geocode,asian,black,mixed,other,white
E00071220,73,4,8,0,357
E00071221,36,1,0,0,328
E00071222,6,7,9,0,266
E00071223,27,3,3,0,309
E00071224,17,0,4,2,248
E00071225,40,2,8,0,443
E00071226,48,4,3,1,202
E00071227,65,2,7,0,250
E00071228,37,3,4,0,231
E00071231,37,7,23,0,308
E00071270,0,1,3,0,220
E00071271,11,4,5,0,173
E00071272,66,3,5,0,348
E00071273,23,5,5,0,247
E00071274,3,2,5,0,228
E00071275,16,0,2,0,221
E00071276,103,2,16,2,212
E00071277,158,10,3,7,214
E00071278,125,25,9,0,216
E00071279,150,18,12,7,153
E00071280,9,0,0,1,267
E00071352,17,1,5,1,373
E00071353,1,1,5,0,287
E00071354,9,2,0,0,234
E00071355,3,7,3,0,230
E00071356,1,0,4,0,296
E00071357,7,0,0,0,220
E00071358,4,3,5,0,155
E00071360,1,0,6,0,269
E00071369,2,0,3,0,223
E00071370,0,0,1,1,171
E00071371,1,0,3,0,293
E00071376,8,0,3,0,228
E00071377,11,3,7,0,265
E00071382,1,0,2,0,320
E00071383,2,1,1,0,250
E00071384,2,2,2,0,370
E00071385,0,0,2,0,237
E00071386,8,1,1,1,214
E00071387,0,0,0,0,222
E00071390,5,0,5,0,301
E00071391,4,0,4,0,332
E00071392,0,0,1,0,299
E00071393,60,11,10,0,406
E00071394,35,8,3,3,207
E00071395,23,4,21,0,232
E00071396,25,7,12,5,262
E00071397,39,11,11,5,229
E00071399,32,20,18,3,307
E00071402,45,23,15,5,176
E00071404,26,3,4,0,223
E00071405,46,6,12,0,241
E00071406,47,13,14,0,222
E00071407,71,19,18,0,239
E00071408,99,16,9,6,165
E00071409,17,4,12,4,180
E00071410,52,2,9,0,201
E00071411,137,6,12,6,218
E00071412,51,16,13,0,216
E00071413,4,0,2,0,131
E00071414,22,4,7,13,289
E00071415,21,3,15,0,288
E00071416,40,2,4,0,252
E00071417,25,11,14,0,299
E00071418,39,7,10,6,354
E00071419,19,0,5,0,132
E00071420,13,0,0,2,258
E00071421,49,8,9,0,281
E00071422,25,4,9,0,278
E00071423,26,3,11,0,341
E00071424,24,17,13,3,223
E00071425,15,0,5,0,250
E00071426,28,6,12,0,266
E00071428,29,3,8,1,324
E00071429,11,0,8,1,314
E00071430,0,2,0,0,269
E00071431,14,2,5,0,356
E00071432,16,0,6,0,209
E00071433,15,7,8,0,254
E00071434,25,6,14,0,414
E00071435,44,7,14,5,432
E00071436,10,0,2,0,274
E00071437,16,10,5,2,156
E00071458,0,3,10,2,290
E00071459,3,2,4,0,309
E00071460,25,1,7,4,374
E00071461,10,1,7,0,281
E00071594,8,0,3,0,227
E00071595,6,0,2,0,304
E00071596,0,0,0,2,300
E00071597,0,1,0,0,278
E00071598,1,0,1,0,286
E00071599,2,5,4,0,272
E00071600,9,0,1,0,289
E00071601,0,4,7,0,253
E00071602,11,1,5,0,244
E00071640,2,1,0,0,275
E00071641,5,0,0,0,294
E00071642,0,0,2,0,278
E00071643,1,5,5,0,294
E00071644,9,1,1,0,351
E00071645,14,14,14,1,308
E00071646,17,2,7,1,345
E00071647,1,0,4,4,360
