geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01016016,310,7,149,175,9
E01016017,248,14,267,214,7
E01016018,404,3,287,47,13
E01016019,317,6,270,59,5
E01016020,285,2,125,90,4
E01016021,365,5,199,23,3
E01016022,280,10,160,54,3
E01016023,208,9,82,301,3
E01016024,419,5,309,34,1
E01016025,353,7,49,219,1
E01016026,421,4,41,22,18
E01016027,530,5,30,6,1
E01016028,497,5,46,48,2
E01016029,363,1,82,77,12
E01016030,366,2,58,248,22
E01016031,251,14,324,255,15
E01016032,142,2,56,263,3
E01016033,171,8,80,213,2
E01016034,669,7,240,49,70
E01016035,305,10,258,162,2
E01016036,382,3,270,59,1
E01016037,365,2,238,48,12
E01016038,378,4,145,59,0
E01016039,378,2,286,25,1
E01016040,411,8,197,51,14
E01016041,368,8,267,54,17
E01016042,345,7,188,28,2
E01016043,428,4,61,66,2
E01016044,403,6,252,11,1
E01016045,375,9,226,19,1
E01016046,370,5,239,17,1
E01016047,385,3,242,16,3
E01016048,413,7,259,3,1
E01016049,348,14,329,182,3
E01016050,610,1,48,5,2
E01016051,539,1,51,1,0
E01016052,611,7,25,5,0
E01016053,577,3,47,8,2
E01016054,539,4,50,2,1
E01016055,465,7,60,110,9
E01016056,435,3,117,54,21
E01016057,514,3,73,38,14
E01016058,513,7,76,24,2
E01016059,289,6,65,165,7
E01016060,589,0,31,5,3
E01016061,371,7,280,31,5
E01016062,352,5,105,119,13
E01016063,277,19,235,205,5
E01016064,341,8,167,168,17
E01016065,486,6,57,85,1
E01016066,363,4,65,162,14
E01016067,424,10,68,144,5
E01016068,295,13,67,287,5
E01016069,312,2,373,70,7
E01016078,479,3,157,9,10
E01016079,396,2,38,44,8
E01016080,462,2,75,62,19
E01016081,478,1,68,10,10
E01016082,508,2,64,4,2
E01016083,254,11,46,256,3
E01016084,296,5,41,162,9
E01016085,601,10,34,1,0
E01016086,472,2,13,5,7
E01016087,575,4,108,5,2
E01016088,461,7,40,89,0
E01016089,520,6,66,74,1
E01016090,552,8,43,4,2
E01016091,551,4,19,40,0
E01016092,567,5,52,3,3
E01016093,619,11,31,4,0
E01016094,507,5,77,24,3
E01016095,435,3,53,30,2
E01016096,563,5,52,11,2
E01016097,420,7,111,96,3
E01016098,328,11,228,115,0
E01016099,507,5,95,11,3
E01016100,457,14,75,110,1
E01016101,474,5,77,7,2
E01016102,314,5,96,205,0
E01016103,505,6,56,3,5
E01016104,502,0,61,2,1
E01016105,515,5,64,7,1
E01016106,483,3,70,30,5
E01016107,523,1,74,4,0
E01016110,267,16,471,195,6
E01016111,137,11,198,220,2
E01016113,476,3,80,35,4
E01016114,374,5,157,116,4
E01016115,431,5,71,198,60
E01016116,442,11,61,237,6
E01016117,259,14,274,319,1
E01016118,505,15,210,21,1
E01016119,458,6,33,30,5
E01016120,357,11,58,165,5
E01016121,563,6,53,16,2
E01016122,557,3,48,7,2
E01016123,498,0,78,55,4
E01016124,530,7,98,34,4
