geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00051328,35,52,31,22,51,56,63,13,26
E00051385,30,47,36,51,60,67,51,12,22
E00051397,32,35,23,33,41,44,53,16,55
E00051399,21,31,24,20,52,47,62,16,18
E00051402,16,23,22,18,29,32,33,12,8
E00051462,20,26,12,11,31,28,20,8,6
E00051468,35,60,26,24,62,37,44,7,26
E00051474,55,37,37,74,60,46,32,17,48
E00051475,28,34,27,33,41,27,27,5,64
E00051478,33,48,15,14,51,43,39,15,40
E00051481,22,59,18,7,49,58,56,18,49
E00051482,43,51,11,32,57,44,27,16,51
E00051483,31,26,19,26,30,40,66,27,67
E00051486,35,37,11,24,50,48,43,8,42
E00159026,22,22,8,15,35,36,51,15,34
E00159027,35,29,14,23,53,51,47,14,38
E00159028,45,38,12,18,59,42,48,19,25
E00159029,44,59,30,23,75,57,69,26,30
E00159031,14,16,6,5,23,25,19,7,12
E00159354,44,57,15,30,60,67,76,35,34
E00159355,16,35,15,20,48,41,52,11,35
E00159356,32,28,19,29,41,31,48,11,21
E00159357,21,13,6,18,19,24,50,23,49
E00159361,15,31,17,8,34,46,53,26,53
E00159363,23,17,20,27,40,30,48,17,23
E00159364,39,36,21,48,65,53,59,11,28
E00159365,42,37,19,53,38,43,49,17,23
E00159366,52,48,14,37,59,37,32,9,25
E00159367,26,7,15,40,29,22,32,24,23
E00159370,18,21,16,15,28,32,51,16,20
E00159371,22,18,43,39,45,47,52,19,39
E00159424,22,21,25,30,28,54,57,21,36
E00159425,48,31,20,34,62,48,59,17,25
E00159426,64,41,14,59,76,38,32,3,14
E00159427,10,8,14,16,10,17,13,4,10
E00159428,7,19,21,8,28,31,14,5,5
E00159429,26,28,24,35,46,59,56,23,14
E00159430,45,34,23,42,51,43,73,15,26
E00159431,21,35,27,33,36,61,62,14,33
E00159432,36,32,27,30,54,40,43,19,18
E00159434,44,38,14,59,64,27,23,6,3
E00159435,67,66,56,104,99,47,31,7,3
E00159498,7,21,26,20,21,28,36,12,11
E00159499,34,41,22,30,67,54,36,11,28
E00159500,27,32,24,25,55,64,81,19,27
E00159502,43,41,32,33,61,47,55,18,26
E00159503,40,36,20,43,42,32,27,7,13
E00159504,21,18,16,26,38,37,29,13,22
E00159505,29,50,34,30,59,66,66,11,21
E00159506,25,26,16,24,37,48,52,23,30
E00159507,29,33,17,29,48,41,55,15,30
E00159508,13,24,12,26,33,43,25,7,32
E00159509,29,21,20,28,45,40,35,10,11
E00159513,17,27,12,35,36,36,62,10,19
E00159514,30,33,23,42,54,65,36,17,22
E00159515,25,46,22,22,52,40,50,16,21
E00159516,22,19,15,27,30,16,22,9,9
E00159620,36,46,19,26,51,24,24,12,23
E00159628,28,30,26,23,46,35,51,20,51
E00159631,37,35,17,26,43,43,44,18,37
E00159635,40,43,21,30,52,28,33,31,26
E00159636,37,54,37,27,52,44,32,15,32
E00159638,27,34,21,15,56,42,55,23,41
E00159650,23,34,35,24,55,71,60,13,27
E00159652,35,27,32,34,55,34,22,12,12
E00159653,29,23,27,35,40,32,31,14,19
E00159655,35,23,47,62,42,52,50,10,33
E00159656,29,28,11,24,38,46,49,11,15
E00159657,13,18,16,19,24,44,60,18,24
E00159659,22,24,27,35,34,47,35,17,35
E00159661,28,12,33,31,31,45,41,10,22
E00159663,31,36,42,33,57,56,41,8,14
E00159664,67,29,68,71,43,19,24,3,9
E00159666,38,24,40,38,39,47,40,7,18
E00159685,16,69,39,29,38,33,40,12,34
E00159690,6,4,27,19,12,18,40,15,33
E00159691,26,21,13,30,31,32,45,19,34
E00159692,54,37,20,51,60,41,41,33,52
E00159705,59,39,46,79,85,70,76,12,19
E00159706,102,56,50,78,101,71,47,5,17
E00159707,45,49,54,60,64,44,38,9,34
E00159708,19,14,80,61,43,39,36,7,17
E00159709,9,16,24,18,28,34,42,14,81
E00159710,27,10,25,46,41,35,28,14,28
E00159711,12,10,54,27,22,33,29,12,13
E00159712,13,16,14,13,23,13,44,24,27
E00159715,8,5,50,40,25,33,15,8,28
E00159716,23,20,46,72,61,43,36,13,24
E00159717,20,28,42,42,25,19,21,13,26
E00159719,54,16,40,40,27,25,15,12,24
E00159720,13,25,27,38,64,35,35,10,17
E00159721,19,16,72,57,39,37,54,23,46
E00159722,24,40,20,19,40,46,39,9,32
E00159723,41,43,29,43,42,27,22,6,22
E00159724,45,50,44,43,61,42,31,13,12
E00159725,27,44,25,39,51,29,29,14,15
E00159726,36,39,30,33,46,38,29,12,30
E00159728,83,40,63,69,45,26,16,4,9
E00159731,44,55,42,45,56,44,32,6,5
E00159732,56,40,37,60,46,32,30,8,12
E00159733,72,32,37,63,50,37,17,2,17
E00159734,20,11,32,48,27,21,27,6,16
E00172315,56,30,33,72,55,18,10,3,3
E00172316,30,13,24,47,28,24,23,7,13
E00172317,33,10,34,30,21,14,1,1,0
E00172318,18,9,102,56,25,15,6,0,1
E00172322,55,26,52,76,40,27,9,1,0
E00172323,57,13,48,97,41,10,3,1,1
E00172326,20,5,91,59,25,12,8,2,3
E00172327,27,24,44,61,48,34,58,10,25
E00172328,34,53,27,38,71,46,27,6,1
E00172329,52,21,24,70,55,26,9,5,1
E00172330,58,18,38,91,50,8,21,4,0
E00172332,79,42,15,69,75,19,21,2,7
E00172333,64,36,18,55,71,44,17,4,3
E00172334,61,24,38,78,47,19,18,5,1
