geocode,employee,inactive,self-employed,student,unemployed
E00067231,178,117,50,4,9
E00067233,149,120,24,7,6
E00067234,85,30,18,3,5
E00067235,76,68,2,2,7
E00067236,121,54,30,6,9
E00067237,111,89,25,6,10
E00067238,125,89,24,8,8
E00067239,93,90,13,3,19
E00067240,168,59,19,7,7
E00067242,139,76,14,4,4
E00067244,127,94,26,5,9
E00067245,127,68,16,4,12
E00067246,169,91,15,8,9
E00067247,210,101,38,11,10
E00067248,172,72,40,6,4
E00067249,119,88,15,3,5
E00067250,54,15,30,2,2
E00067251,115,90,13,4,9
E00067252,151,77,19,6,7
E00067253,208,35,13,8,6
E00067254,122,81,10,8,4
E00067255,94,33,31,6,4
E00067256,88,84,16,1,9
E00067257,93,89,22,1,8
E00067258,247,86,21,12,5
E00067259,108,69,13,3,4
E00067260,123,64,22,5,9
E00067261,112,63,11,3,2
E00067262,101,71,10,6,5
E00067263,163,110,42,2,9
E00067266,66,45,14,3,4
E00067267,112,91,22,1,3
E00067268,93,70,17,5,0
E00067269,119,73,18,2,2
E00067270,94,61,17,10,4
E00067271,74,82,8,6,7
E00067272,76,80,20,4,2
E00134042,39,26,15,3,3
E00134043,202,100,57,5,11
E00134044,50,31,17,0,3
E00134045,35,24,22,0,5
E00134046,124,124,31,3,5
E00134047,59,25,17,2,5
E00134048,159,70,23,6,14
E00134049,78,102,24,4,21
E00134050,143,72,26,13,12
E00134051,56,23,15,4,2
E00134053,198,113,41,8,10
E00134054,74,36,30,2,7
E00134055,130,46,42,7,4
E00134056,83,50,16,4,12
E00134057,102,62,22,7,2
E00134058,107,64,28,2,4
E00134059,117,102,52,7,14
E00134060,101,64,20,5,8
E00134061,130,68,50,5,12
E00134067,155,140,40,6,5
E00134086,140,93,33,12,6
E00134088,113,86,64,7,2
E00134089,86,47,15,3,6
E00134090,76,53,8,1,6
E00134091,114,76,29,2,1
E00134092,121,104,46,4,11
E00134093,78,74,45,4,5
E00134129,85,51,21,3,13
E00134130,129,76,36,9,8
E00134131,124,53,17,13,3
E00134132,133,63,23,8,3
E00134133,126,81,44,3,4
E00134140,43,29,8,4,6
E00134141,91,68,21,3,4
E00134142,257,76,30,9,9
E00134143,134,79,7,4,5
E00134144,169,102,29,11,4
E00134145,147,73,21,5,2
E00134146,101,61,28,6,7
E00134147,179,81,21,11,5
E00134149,151,82,15,5,10
E00134150,100,75,47,3,1
E00134151,120,80,30,9,4
E00134157,100,45,27,9,3
E00134158,80,65,30,2,4
E00134183,127,55,45,4,9
E00134184,187,126,54,4,12
E00134185,157,72,46,11,10
E00134186,131,90,49,4,13
E00134187,96,67,26,5,6
E00134188,152,74,39,2,7
E00134189,105,59,28,2,10
E00134190,139,91,56,4,7
E00134192,88,58,21,3,0
E00134193,186,119,30,7,16
E00134207,72,35,12,3,4
E00172858,217,36,11,5,11
E00172864,136,57,22,8,6
