geocode,all
E00114745,48.4
E00114746,52.42
E00114747,8.93
E00114748,24.9
E00114749,37.09
E00114750,45.15
E00114751,58.04
E00114752,75.27
E00114753,2.63
E00114754,8.32
E00114755,46.71
E00114756,48.36
E00114757,39.25
E00114758,63.79
E00114759,5.31
E00114760,21.09
E00114761,30.38
E00114762,54.25
E00114763,28.76
E00114764,44.32
E00114765,70.12
E00114766,79.53
E00114767,57.88
E00114768,85.84
E00114769,55.85
E00114770,61.84
E00114771,13.35
E00114772,139.6
E00114773,29.34
E00114774,48.96
E00114775,32.56
E00114776,74.14
E00114777,50.82
E00114778,34.61
E00114779,78.4
E00114780,54.61
E00114781,27.5
E00114782,2.78
E00114783,49.63
E00114784,22.71
E00114785,33.79
E00114787,17.22
E00114788,6.5
E00114789,82.46
E00114790,51.21
E00114791,29.57
E00114792,46.82
E00114793,49.07
E00114794,90.21
E00114798,0.38
E00114799,0.36
E00114800,0.85
E00114802,0.59
E00114803,3.63
E00114804,40.94
E00114805,16.8
E00114806,1.9
E00114807,1.05
E00114808,15.6
E00114809,12.46
E00114810,41.35
E00114811,13.66
E00114812,35.88
E00114813,9.94
E00114814,29.94
E00114815,41.04
E00114816,0.75
E00114817,23.45
E00114818,42.16
E00114819,10.75
E00114820,56.05
E00114821,34.82
E00114822,7.27
E00114823,14.35
E00114824,24.69
E00114825,0.82
E00114826,1.2
E00114827,0.61
E00114845,0.36
E00114846,0.51
E00114847,0.68
E00114848,0.9
E00114850,1.14
E00114851,1.72
E00114852,0.36
E00114853,0.14
E00114854,4.65
E00114855,15.87
E00114856,0.19
E00114857,0.29
E00114858,0.31
E00114859,30.16
E00114861,2.15
E00114862,10.44
E00114863,61.93
E00114864,21.97
E00114865,23.84
E00114866,1.59
E00114867,32.48
E00114868,4.61
E00114869,24.28
E00114873,8.31
E00114876,3.32
E00114877,0.11
E00114878,0.59
E00114879,0.69
E00114880,0.23
E00114881,6.78
E00114882,2.76
E00114883,0.52
E00114884,0.53
E00114885,1.73
E00114887,40.35
E00114888,9.16
E00114889,2.94
E00114890,29.85
E00114891,13.81
E00114892,29.1
E00114893,5.39
E00114894,1.42
E00114895,12.54
E00114896,1.89
E00114897,46.65
E00114898,77.1
E00114899,5.4
E00114900,19.35
E00114901,17.51
E00114902,4.83
E00114903,0.95
E00114904,0.41
E00114905,14.6
E00114906,4.37
E00114907,78.39
E00114908,6.64
E00114909,28.07
E00114910,6.18
E00114911,28.52
E00114912,15.63
E00114913,7.13
E00114914,3.14
E00114915,4.74
E00114916,22.75
E00114919,0.24
E00114920,0.5
E00114963,55.54
E00114964,28.61
E00114966,29.26
E00114967,25.45
E00114968,40.39
E00114969,50.42
E00114970,26.25
E00114971,0.82
E00114972,0.83
E00114973,3.88
E00114974,13.32
E00114975,32.62
E00114976,43.86
E00114977,59.44
E00114978,32.32
E00114979,44.24
E00114980,3.01
E00114981,4.01
E00114982,7.26
E00114983,75.54
E00114984,26.85
E00114985,1.96
E00114986,3.47
E00114987,19.78
E00114988,25.26
E00114989,39.09
E00114990,54.42
E00114991,37.69
E00114992,11.17
E00114993,8.41
E00114994,34.15
E00114995,16.24
E00114996,16.93
E00114997,62.03
E00114998,28.79
E00114999,7.21
E00115000,50.95
E00115001,4.51
E00115002,23.23
E00115003,60.69
E00115004,86.15
E00115005,70.0
E00115006,7.3
E00115007,85.84
E00115008,1.89
E00115009,54.41
E00115010,41.91
E00115011,25.26
E00115012,37.82
E00115013,6.24
E00115014,49.25
E00115015,28.88
E00115016,61.27
E00115017,20.59
E00115018,5.92
E00115019,7.14
E00115021,28.42
E00115022,10.68
E00115023,96.86
E00115024,40.47
E00115025,29.94
E00115026,72.87
E00115027,74.47
E00115028,49.1
E00115029,55.39
E00115030,44.67
