geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01015814,453,4,52,115,0
E01015815,542,6,68,9,0
E01015816,574,9,100,86,1
E01015817,667,6,48,7,2
E01015818,627,5,89,72,4
E01015819,387,8,80,151,1
E01015820,272,5,61,274,1
E01015821,564,6,98,51,1
E01015822,394,7,62,21,1
E01015823,544,9,101,16,3
E01015824,327,7,55,225,1
E01015825,418,4,42,132,4
E01015826,467,8,52,45,1
E01015827,490,7,157,8,0
E01015828,300,5,416,100,5
E01015829,480,4,154,4,1
E01015830,530,8,85,2,0
E01015831,409,10,405,14,2
E01015832,508,12,191,61,1
E01015833,560,3,56,3,1
E01015834,563,4,50,4,1
E01015835,516,6,119,79,3
E01015836,577,3,48,4,3
E01015837,613,5,64,47,1
E01015838,606,3,36,4,0
E01015845,538,5,138,2,0
E01015846,545,8,233,8,3
E01015847,495,5,286,10,1
E01015848,612,8,273,5,4
E01015849,499,3,235,15,2
E01015850,544,3,123,4,1
E01015851,493,20,484,13,6
E01015853,467,11,418,7,4
E01015855,363,14,473,36,2
E01015856,411,8,334,23,4
E01015857,616,6,34,6,1
E01015858,584,8,105,17,0
E01015859,558,2,129,105,6
E01015860,537,3,73,13,0
E01015862,390,7,219,35,1
E01015863,759,7,80,150,3
E01015864,488,9,44,52,3
E01015865,568,6,52,22,1
E01015866,589,7,61,10,2
E01015867,328,9,91,211,1
E01015868,430,5,100,114,3
E01015896,293,16,284,258,2
E01015900,312,3,257,44,2
E01015901,370,3,211,3,2
E01015902,360,6,274,6,1
E01015903,450,2,213,7,3
E01015904,471,4,205,12,3
E01015905,385,4,188,4,2
E01015906,362,4,211,25,3
E01015907,382,5,196,9,0
E01015908,589,4,52,1,1
E01015909,471,2,135,18,1
E01015910,558,1,62,2,0
E01015911,474,2,19,9,7
E01015912,575,7,39,18,0
E01015913,567,10,202,13,1
E01015933,419,5,45,165,1
E01015934,265,2,40,215,1
E01015935,340,5,37,224,1
E01015936,392,4,21,268,1
E01015937,531,3,19,135,0
E01015938,311,3,30,452,0
E01015943,535,8,51,5,2
E01015944,498,3,20,4,0
E01015945,395,6,26,62,1
E01015946,556,3,52,12,1
E01015947,381,2,106,56,3
E01015948,421,3,156,22,3
E01015949,487,2,43,74,6
E01015950,566,13,85,17,1
E01015965,546,7,33,9,2
E01015977,577,10,60,81,0
