geocode,all
E00052690,19.1
E00052691,24.11
E00052692,72.97
E00052693,54.71
E00052694,4.66
E00052695,49.11
E00052696,15.33
E00052697,20.85
E00052698,44.61
E00052699,45.21
E00052700,43.8
E00052701,55.45
E00052702,49.8
E00052703,26.01
E00052704,10.53
E00052705,16.99
E00052706,65.57
E00052707,60.83
E00052708,8.41
E00052709,89.08
E00052710,16.02
E00052711,7.23
E00052712,62.72
E00052713,54.5
E00052714,69.59
E00052715,29.72
E00052716,46.15
E00052717,41.92
E00052718,71.43
E00052719,40.13
E00052720,61.54
E00052721,62.89
E00052722,54.44
E00052723,68.15
E00052724,59.41
E00052725,65.98
E00052873,44.52
E00052894,94.84
E00052896,43.61
E00052898,65.4
E00052901,62.01
E00052902,20.78
E00052904,122.87
E00052906,75.33
E00052911,13.55
E00052914,57.37
E00052915,100.31
E00052916,57.65
E00052918,55.06
E00052919,62.32
E00052920,64.35
E00052921,90.93
E00052922,80.54
E00052923,63.55
E00052924,39.02
E00052925,87.78
E00052926,48.0
E00052929,67.13
E00052930,50.0
E00052931,64.27
E00052932,53.85
E00052933,52.29
E00052934,80.98
E00052935,72.97
E00052937,74.52
E00052938,106.35
E00052940,25.93
E00052941,89.64
E00052943,92.44
E00052944,42.29
E00052945,45.95
E00052946,72.39
E00052989,49.19
E00052990,42.32
E00052991,40.65
E00052992,70.85
E00052993,34.01
E00052994,28.78
E00052995,70.44
E00052996,23.22
E00052997,37.61
E00052998,26.64
E00052999,58.57
E00053000,67.25
E00053001,37.9
E00053002,68.08
E00053003,56.96
E00053004,31.13
E00053005,36.89
E00053006,31.34
E00053007,37.27
E00053008,25.6
E00053009,42.5
E00053010,83.78
E00053011,53.61
E00053012,56.24
E00053013,61.83
E00053014,47.58
E00053015,42.53
E00053016,8.36
E00053017,6.23
E00053018,65.52
E00053019,68.35
E00053020,45.98
E00053021,63.39
E00053022,40.42
E00053023,33.64
E00053024,20.11
E00053025,26.06
E00053026,4.05
E00053027,44.51
E00053028,113.48
E00053029,53.65
E00053030,47.53
E00053032,18.65
E00053033,45.96
E00053034,71.55
E00053051,20.61
E00053052,83.91
E00053053,74.55
E00053054,41.92
E00053055,53.7
E00053056,80.33
E00053057,105.98
E00053058,73.99
E00053059,24.86
E00053060,60.62
E00053061,56.78
E00053115,76.06
E00053116,62.24
E00053117,68.27
E00053118,162.8
E00053119,41.78
E00053120,79.63
E00053121,76.8
E00053122,61.5
E00053123,51.29
E00053124,78.25
E00053125,59.23
E00053126,118.02
E00053127,66.61
E00053128,114.55
E00053129,20.28
E00053130,111.03
E00053131,53.75
E00053132,5.92
E00053133,71.75
E00053134,99.49
E00053135,43.9
E00053136,61.14
E00053137,126.58
E00053138,55.87
E00053139,103.29
E00053140,97.32
E00053141,11.44
E00053142,134.9
E00053144,72.95
E00053145,64.17
E00053146,142.3
E00053147,122.22
E00053148,122.1
E00053149,94.53
E00053155,7.71
E00053156,43.68
E00053157,90.02
E00053158,52.79
E00053200,26.82
E00053201,17.84
E00053202,13.4
E00053203,10.65
E00053204,65.56
E00053205,8.6
E00053206,36.97
E00053207,32.69
E00053208,48.58
E00053209,17.0
E00053210,25.61
E00053211,47.6
E00053212,31.67
E00053213,53.89
E00053214,12.12
E00053215,51.6
E00053216,21.47
E00053217,56.61
E00053218,12.85
E00053219,74.11
E00053220,60.1
E00053221,20.99
E00053222,12.59
E00053223,33.6
E00053224,47.85
E00053225,61.45
E00053226,21.42
E00053227,49.78
E00053228,9.0
E00053229,31.45
E00053230,72.55
E00053231,67.36
E00053232,45.3
E00053233,86.92
E00053234,46.55
E00053235,77.38
E00053236,77.81
E00053237,86.94
E00053238,72.5
E00053241,22.27
E00053242,24.0
E00053243,34.28
E00053244,56.48
E00053245,18.49
E00053246,23.6
E00053247,44.99
E00053248,37.48
E00053249,55.33
E00053250,18.59
E00053251,55.53
E00053252,13.15
E00053253,45.0
E00053254,47.24
E00053255,23.88
E00053256,60.47
E00053257,56.03
E00053258,58.26
E00053259,29.0
E00053260,12.84
E00053261,31.48
E00053263,33.61
E00146810,4.39
E00146811,48.47
E00146812,57.18
E00146814,36.31
E00146815,51.32
E00146820,0.33
E00146901,29.61
E00146902,52.48
E00146903,0.86
E00146904,34.65
E00146905,47.87
E00146909,4.52
E00146910,0.33
E00150889,6.79
E00150890,12.26
E00150891,35.8
E00150892,0.31
E00150893,46.75
E00150894,68.46
E00150895,60.31
E00150896,46.62
E00150897,7.02
E00150898,52.84
E00150899,43.32
E00150900,48.69
E00150901,54.6
E00150902,98.57
E00150903,57.02
E00150905,31.45
E00150906,1.88
E00150907,0.69
E00150908,27.04
E00150909,1.58
E00150910,0.46
E00150911,30.63
E00150912,11.53
E00150913,53.43
E00150914,24.81
E00150915,34.79
E00150916,29.22
E00150917,25.85
E00150918,0.96
E00150919,0.19
E00150920,36.56
E00150921,1.29
E00150922,31.43
E00150923,41.38
E00150924,26.41
E00150925,46.82
E00150926,8.48
E00150953,16.51
E00150954,60.91
E00150955,12.31
E00150956,13.69
E00150957,65.08
E00150958,0.77
E00150959,28.07
E00150960,3.76
E00150961,4.5
E00150962,22.62
E00150963,43.9
E00150964,40.37
E00150965,55.6
E00150966,47.99
E00150967,41.88
E00150968,15.67
E00150969,42.76
E00150970,1.08
E00150971,28.47
E00150972,18.85
E00150973,17.94
E00150974,50.84
E00150975,42.4
E00150976,9.69
E00150977,16.05
E00150978,2.61
E00150979,34.43
E00151088,4.01
E00151090,0.44
E00151119,0.22
E00151129,58.29
E00151130,2.44
E00151132,56.81
E00151133,69.67
E00151134,0.58
E00151135,30.12
E00151136,60.82
E00151137,65.23
