geocode,bad,fair,good
E01016603,83,176,1542
E01016604,94,182,1739
E01016606,26,116,1497
E01016607,23,98,1644
E01030300,78,206,1325
E01030301,40,150,1363
E01030302,58,194,1324
E01030303,42,120,1664
E01030304,94,207,1327
E01030305,25,83,1512
E01030306,16,85,1402
E01030307,25,107,1558
E01030308,33,136,1445
E01030309,39,161,1358
E01030310,74,178,1629
E01030311,68,214,1262
E01030312,63,160,1101
E01030313,47,165,1352
E01030314,52,139,1369
E01030315,48,163,1407
E01030316,24,130,1443
E01030317,71,189,1408
E01030318,95,253,1191
E01030334,48,150,1239
E01030335,81,187,1568
E01030338,31,115,1524
E01030339,51,147,1203
E01030340,33,140,1297
E01030341,40,132,1639
E01030342,52,159,1517
E01030343,38,116,1539
E01030344,21,88,1421
E01030345,40,132,1492
E01030346,63,77,1361
E01030347,33,128,1503
E01030348,29,107,1495
E01030349,50,161,1495
E01030354,79,173,1231
E01030355,53,138,1270
E01030356,37,135,1175
E01030357,47,185,1334
E01030358,42,165,1236
E01030359,81,207,1922
E01030360,35,132,1404
E01030361,74,197,1712
E01030362,60,147,969
E01030363,75,220,1545
E01030364,76,159,1277
E01030365,39,150,1356
E01030366,46,170,1570
E01030367,45,154,1421
E01030368,34,156,1404
E01030369,36,146,2061
E01030371,74,171,1236
E01030372,52,124,1144
E01030373,48,149,1349
E01030374,52,153,1395
E01030375,57,128,1532
E01030376,21,76,1186
E01030434,29,99,1522
E01030435,46,178,1576
E01030436,53,176,2017
E01030437,43,169,1580
E01030438,37,122,1431
E01030439,30,166,1523
E01030440,64,164,1403
E01030441,32,125,1119
E01030442,23,97,1370
E01030443,29,122,1195
E01030444,42,122,1388
E01030445,42,174,1238
E01030446,25,96,1248
E01030447,37,148,1157
E01030448,20,109,1360
E01030449,48,141,1104
E01030450,54,176,2118
E01030451,64,189,1631
E01030452,59,162,1755
E01030453,17,116,1346
E01030454,45,142,1516
E01030455,38,162,1365
E01030456,19,113,1313
E01030457,41,131,1429
E01030458,38,112,1101
E01030459,86,194,1093
E01030460,36,124,1410
E01030461,42,155,1452
E01030462,53,174,1427
E01030463,29,104,1354
E01030464,80,199,1397
E01030465,42,166,1227
E01030466,101,202,1243
E01030467,41,133,1458
E01030468,51,205,3243
E01030469,35,168,1215
E01030470,27,181,2735
E01030472,44,110,1217
E01030473,43,113,1576
E01030474,14,63,1882
E01030475,31,129,1157
E01030476,36,126,1095
E01030477,62,213,1396
E01030478,126,281,1634
E01030479,90,227,1476
E01030480,49,170,1602
E01030481,65,222,1457
E01030482,56,158,1191
E01030483,92,227,1058
E01030484,74,199,1388
E01030485,58,159,1512
E01030486,31,154,1459
E01030487,42,136,1452
E01030488,48,193,2028
E01030489,67,208,2258
E01030490,44,146,1410
E01030491,71,205,1598
E01030492,42,187,1795
E01030493,79,171,1045
E01030494,101,214,1315
E01030495,43,176,1530
E01030496,69,228,1322
E01030497,80,187,1348
E01030498,32,115,1252
E01030499,54,178,1317
E01030500,36,133,1361
E01030501,43,112,1483
E01030502,48,149,1047
E01030503,43,167,1235
E01030504,35,140,948
E01030516,91,191,1013
E01030517,28,148,1373
E01030518,47,168,1131
E01030519,54,193,1342
E01030520,56,201,1204
E01030521,47,183,1417
E01030522,43,126,1126
E01030523,41,139,1013
E01030541,48,131,1164
E01030542,38,113,1120
E01030543,30,134,1382
E01030555,47,144,1554
E01030558,89,247,1915
E01030645,95,328,1503
E01030646,53,244,1753
E01030647,75,231,1314
E01030648,104,181,1339
E01030649,67,187,1409
E01030650,62,173,1049
E01030651,46,163,1125
E01030652,78,167,1414
E01030653,68,181,1149
E01030654,42,129,1253
E01030655,58,155,1344
E01030656,102,187,1312
E01030657,80,238,1170
E01030658,95,247,1005
E01030659,60,193,1351
E01030660,66,204,1818
E01030661,98,191,1381
E01030662,73,185,1312
E01030677,43,146,1387
E01030678,60,154,1105
E01030679,34,126,1083
E01030680,37,168,1329
E01030681,48,179,1360
E01030682,59,130,1165
E01030683,37,149,1156
E01030684,74,163,1237
E01030691,30,100,1453
E01030693,44,155,1002
E01030694,58,168,1136
E01030695,41,129,1096
E01030696,55,202,1218
E01030724,77,208,1225
E01030730,82,231,1443
E01030731,53,209,1609
E01030732,49,195,1228
E01030733,71,196,1311
E01030757,41,112,1438
E01030758,57,136,988
E01030759,92,253,1243
E01030760,20,106,1106
E01030761,90,271,1711
E01030762,26,152,1715
E01030763,33,137,1005
E01030764,31,127,1071
E01030765,70,205,1120
E01030774,33,99,1250
E01030776,32,141,1440
E01030778,48,165,1607
E01030779,46,175,1544
E01030780,49,137,1442
E01030781,39,151,1388
E01030784,100,179,2198
E01030806,27,113,1434
E01030807,38,112,1394
E01030808,35,120,1420
E01030809,48,130,1255
E01030810,21,87,1361
E01030811,35,127,1328
E01030863,34,143,1737
E01030865,47,190,1301
E01030866,40,116,1402
E01030878,44,165,1360
E01030911,49,196,1294
E01030912,85,182,1038
E01030913,54,167,1022
E01030914,53,186,1115
E01030916,57,170,1485
E01030917,20,69,1001
E01030918,45,148,923
E01030919,24,109,1766
E01030920,63,185,1258
E01030921,68,255,1355
E01030922,25,128,1263
E01030940,55,169,1537
E01030944,29,89,1279
E01030945,25,111,1032
E01030946,68,184,1085
E01030947,36,126,1318
E01030948,37,149,1391
E01030949,55,173,1504
E01030950,64,199,1335
E01030951,40,142,1138
E01030952,71,217,1273
E01030953,41,159,1272
E01030954,62,206,1955
E01030955,40,136,1218
E01030956,40,113,1178
E01030957,37,130,1152
E01030958,34,151,1274
E01030959,44,125,857
E01030960,48,167,1506
E01030961,38,223,1666
E01030962,99,203,1380
E01030963,47,191,1312
E01030964,32,144,1596
E01030965,34,135,1298
E01030966,44,146,1291
E01030967,58,157,1426
E01030968,55,140,1098
E01030969,28,111,1318
E01030970,56,151,1269
E01030971,110,218,1602
E01030972,79,278,1519
E01030973,67,201,1502
E01030974,63,170,1323
E01030975,32,139,1244
E01030976,59,147,1332
E01030977,63,191,1526
E01030978,59,132,1315
E01030979,38,142,1983
E01030980,73,176,1457
