geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01015519,135,167,109,180,195,170,223,86,206
E01015520,104,140,103,120,155,169,170,67,178
E01015521,114,199,99,137,221,237,239,83,103
E01015522,145,154,161,190,221,246,190,45,89
E01015523,117,183,109,136,233,253,246,75,158
E01015524,139,187,141,151,198,150,136,47,50
E01022100,215,156,304,314,238,222,168,51,131
E01022101,183,133,368,358,272,179,145,44,132
E01022102,110,88,661,381,203,169,110,14,45
E01022103,323,245,400,371,330,260,231,79,154
E01022104,203,206,179,241,255,211,154,60,127
E01022105,169,182,99,132,251,172,208,69,149
E01022109,159,202,96,144,234,200,167,90,184
E01022110,175,206,107,170,263,137,126,49,155
E01022111,194,215,84,150,259,184,151,45,184
E01022112,145,208,88,125,223,192,122,54,141
E01022113,156,211,54,89,260,252,256,107,290
E01022114,161,178,50,151,260,190,218,105,239
E01022115,139,174,168,179,283,242,210,84,145
E01022116,102,490,277,178,150,104,91,40,92
E01022117,47,102,506,296,204,168,124,57,205
E01022118,194,203,95,177,266,190,131,41,116
E01022119,163,121,199,251,214,153,96,30,78
E01022124,39,50,315,233,152,106,104,36,196
E01022125,99,103,188,176,170,158,131,53,204
E01022126,31,47,439,304,172,148,139,29,112
E01022127,71,764,462,261,123,100,96,30,82
E01022128,207,172,80,184,259,223,215,88,178
E01022129,278,241,133,243,346,270,236,102,242
E01022130,195,135,162,259,271,183,149,52,172
E01022131,166,143,171,152,166,150,144,49,120
E01022132,185,187,170,192,217,156,152,56,110
E01022133,237,273,215,213,216,161,90,40,39
E01022134,178,120,249,227,187,210,162,77,151
E01022135,171,412,133,190,216,167,180,77,172
E01022136,113,186,208,199,197,138,171,70,221
E01022137,135,110,331,282,249,185,176,67,181
E01022138,144,265,221,230,260,194,210,72,156
E01022139,63,214,152,83,139,176,185,82,178
E01022140,120,93,123,185,170,136,132,64,170
E01022141,79,67,345,262,177,156,158,48,92
E01022142,109,110,443,261,188,135,97,46,89
E01022143,130,121,104,134,203,227,255,99,189
E01022144,95,92,91,105,134,153,178,81,196
E01022145,128,147,105,131,181,182,158,52,135
E01022146,104,107,57,132,194,182,237,88,258
E01022148,170,159,178,229,223,215,155,57,171
E01022149,167,230,186,194,239,145,123,42,74
E01022150,159,175,244,267,198,184,135,50,119
E01022151,116,274,616,230,153,141,105,26,50
E01022152,119,211,294,149,105,95,79,29,59
E01022153,113,183,687,285,149,95,59,15,55
E01022154,125,221,930,237,152,101,75,21,49
E01022155,158,141,305,205,182,176,149,62,128
E01022156,202,167,367,269,224,149,84,30,101
E01022157,273,146,260,227,200,198,117,41,72
E01022158,162,140,815,465,236,172,113,30,68
E01022159,224,180,178,195,220,201,125,57,95
E01022163,160,164,239,212,220,235,158,54,52
E01022164,188,177,294,183,167,169,119,34,63
E01022165,135,124,207,217,213,217,187,67,125
E01022166,133,153,160,168,199,189,204,42,72
E01022171,178,191,144,199,290,208,89,21,30
E01022172,104,125,90,132,224,169,208,107,274
E01022173,143,141,177,179,173,153,163,62,147
E01022174,138,134,126,147,213,156,187,81,165
E01022175,152,209,153,180,270,337,306,89,188
E01022177,154,215,162,178,280,276,294,124,359
E01022178,130,151,76,127,209,208,203,84,135
E01022179,222,233,114,168,347,325,314,120,198
E01022180,218,247,191,257,284,265,255,119,252
E01022181,96,138,101,111,201,223,287,119,312
E01022183,108,146,123,103,207,198,235,102,284
E01022186,192,177,128,171,261,298,261,67,150
E01022187,203,336,174,147,297,295,252,95,171
E01022188,156,191,157,168,203,165,143,60,109
E01022189,143,199,116,143,197,229,174,36,104
E01022190,141,218,210,142,253,204,116,30,65
E01022191,137,150,245,205,214,162,128,44,91
E01022192,139,232,169,147,202,174,144,36,77
E01022193,84,150,79,82,163,153,180,53,139
E01022194,89,135,244,194,216,134,155,89,402
E01022195,108,281,259,126,191,171,176,74,252
E01022196,205,233,140,195,287,237,197,71,185
E01022197,193,210,181,201,284,282,270,84,159
E01022198,130,171,178,185,226,156,132,39,89
E01022199,136,146,272,236,258,208,206,83,194
E01022200,143,134,172,144,175,145,131,49,177
E01022201,162,200,165,145,280,348,257,75,161
E01022202,130,138,56,109,171,185,166,55,85
