geocode,owned,rent_free,rented_private,rented_social,shared_ownership
W00001336,117,0,7,1,0
W00001337,120,0,9,2,0
W00001338,118,0,10,2,1
W00001339,120,3,6,2,0
W00001340,123,1,10,1,0
W00001341,95,3,11,9,1
W00001342,117,1,11,0,0
W00001343,122,0,9,1,0
W00001344,119,0,5,0,0
W00001345,115,0,7,1,0
W00001346,100,0,8,2,0
W00001347,115,0,5,1,0
W00001348,89,1,8,11,1
W00001349,65,2,15,28,1
W00001350,111,0,11,1,0
W00001351,63,1,8,42,0
W00001352,38,0,4,84,0
W00001353,120,2,6,2,0
W00001354,117,3,3,0,0
W00001355,110,1,14,4,0
W00001369,55,1,16,54,0
W00001371,98,2,7,13,0
W00001372,77,2,21,28,0
W00001373,134,2,48,5,0
W00001376,130,0,10,3,1
W00001377,59,2,7,63,0
W00001378,80,2,10,34,7
W00001379,102,1,9,10,2
W00001380,105,0,15,1,0
W00001381,86,0,19,22,1
W00001387,107,2,29,8,1
W00001395,123,1,11,2,1
W00001396,97,3,22,2,1
W00001397,107,2,8,2,0
W00001398,101,0,6,1,1
W00001399,122,1,3,1,2
W00001400,56,0,35,36,1
W00001401,122,2,17,0,1
W00001402,62,0,15,44,0
W00001403,69,1,24,36,0
W00001404,48,2,11,61,1
W00001405,113,1,8,2,0
W00001406,115,3,7,1,0
W00001407,100,0,12,6,0
W00001408,126,2,9,5,1
W00001409,68,0,4,47,0
W00001410,110,1,8,1,1
W00001411,17,0,5,87,0
W00001412,71,1,49,3,0
W00001413,131,4,21,2,1
W00001414,46,0,4,88,0
W00001415,15,2,4,98,1
W00001416,57,3,17,71,0
W00001417,82,2,31,26,0
W00001418,89,2,10,30,0
W00001419,92,2,24,10,0
W00001420,108,0,13,1,0
W00001421,105,1,6,1,1
W00001422,115,1,5,3,0
W00001423,148,1,55,16,1
W00001424,85,0,15,22,0
W00001425,80,2,15,6,0
W00001426,107,0,20,14,0
W00001427,137,3,8,7,1
W00001428,108,0,6,1,1
W00001429,90,1,12,47,6
W00001430,89,0,20,3,0
W00001431,89,3,5,27,0
W00001432,122,0,6,1,0
W00001433,88,0,18,17,0
W00001434,103,2,10,11,0
W00001435,86,1,37,24,2
W00001436,145,2,10,0,0
W00001437,63,0,8,36,0
W00001438,139,0,9,1,0
W00001439,106,0,13,2,1
W00001440,154,0,6,1,0
W00001441,106,1,30,4,0
W00001442,138,8,34,2,0
W00001443,160,1,17,3,0
W00001444,109,2,10,1,0
W00001467,40,0,15,69,0
W00001468,118,0,7,4,0
W00001469,55,1,10,59,0
W00001470,101,4,11,17,0
W00001471,45,0,16,57,0
W00001472,90,2,12,10,0
W00001473,81,3,13,31,1
W00001474,91,1,9,29,0
W00001475,14,1,27,86,0
W00001476,75,0,49,10,0
W00001477,45,1,10,40,0
W00001478,44,1,19,58,0
W00001479,106,1,11,0,1
W00001480,69,1,9,45,1
W00001481,100,0,30,0,3
W00001482,86,1,9,32,0
W00001483,92,0,27,2,2
W00001484,103,0,18,1,0
W00001485,79,0,20,36,7
W00001486,36,0,10,73,8
W00001487,98,1,21,4,0
W00001488,100,1,22,1,0
W00001489,130,1,18,2,1
W00001491,4,0,0,108,0
W00001492,111,1,9,2,1
W00001493,77,0,36,14,0
W00001494,80,1,12,33,0
W00001495,107,0,11,3,0
W00001496,100,0,4,11,0
W00001497,136,1,8,0,0
W00001498,49,0,11,47,1
W00001499,83,0,7,11,4
W00001500,110,2,9,0,1
W00001501,113,0,4,2,1
W00001502,106,1,8,15,1
W00001503,103,5,6,1,1
W00001504,111,1,4,3,0
W00001505,126,0,5,3,0
W00001506,120,0,7,1,1
W00001507,107,1,13,2,0
W00001508,131,2,11,1,1
W00001509,104,0,6,1,0
W00001510,173,0,11,0,0
W00001511,111,0,5,13,4
W00001512,96,1,13,6,0
W00001513,115,1,11,2,0
W00001514,114,0,13,1,0
W00001515,108,3,65,14,0
W00001516,87,4,11,19,1
W00001517,109,2,11,2,0
W00001518,111,1,6,0,0
W00001519,107,1,11,1,0
W00001520,135,1,22,2,0
W00001521,147,1,17,0,0
W00001522,94,0,16,1,0
W00001523,109,0,3,1,1
W00001524,124,2,12,2,0
W00001525,128,2,3,1,0
W00001526,137,3,15,1,0
W00001527,118,1,9,1,0
W00001528,106,1,25,1,0
W00001530,110,2,3,1,0
W00001531,123,1,21,1,8
W00001532,119,1,20,0,1
W00001533,111,0,13,1,1
W00001534,98,0,7,0,0
W00001574,100,0,8,3,0
W00001582,138,2,9,0,0
W00001609,111,3,17,0,0
W00001610,72,4,23,14,0
W00001617,194,0,11,1,0
W00001618,87,0,0,0,0
W00001619,109,0,8,1,1
W00001620,74,1,27,10,1
W00001621,42,5,54,2,0
W00001622,114,0,3,0,0
W00001623,57,1,8,2,17
W00001624,124,0,9,3,2
W00001625,130,1,17,0,0
W00001626,101,1,18,6,1
W00001627,120,0,4,0,0
W00001628,99,0,9,15,0
W00001653,71,0,4,4,0
W00001654,119,0,11,2,0
W00001658,121,1,15,3,0
W00001659,105,0,11,0,2
W00001660,107,0,13,2,0
W00001661,121,1,16,0,1
W00001662,32,7,5,70,0
W00001663,55,2,17,46,0
W00001664,95,5,45,8,0
W00001665,60,0,18,14,0
W00001671,94,1,14,9,1
W00001672,116,1,7,4,0
W00001674,110,0,16,18,1
W00001675,107,0,22,10,0
W00001676,89,1,11,12,1
W00001677,75,1,12,28,0
W00001678,60,1,11,42,0
W00001679,18,1,10,91,0
W00001680,90,4,38,19,0
W00001681,64,0,7,81,3
W00001683,79,1,14,27,0
W00001684,68,5,15,56,0
W00001685,73,0,16,30,6
W00001686,115,1,8,2,0
W00001687,56,3,8,66,0
W00001688,94,1,37,1,4
W00001689,115,2,7,2,2
W00001690,91,1,30,21,0
W00001691,74,4,50,27,0
W00001692,111,1,13,4,0
W00001693,76,4,31,17,1
W00001694,35,1,7,57,10
W00001695,116,1,10,3,0
W00001696,114,2,9,2,0
W00001697,79,0,11,41,1
W00001698,121,2,18,0,0
W00001699,117,0,1,2,0
W00001700,114,1,12,1,0
W00001701,127,0,5,0,0
W00001702,126,0,5,5,1
W00001703,110,2,10,1,0
W00001704,119,2,7,0,0
W00001705,119,2,3,0,0
W00001706,126,0,5,1,0
W00001707,15,0,3,99,0
W00001708,34,1,3,55,0
W00001709,114,1,9,3,0
W00001710,85,2,40,10,0
W00001711,52,6,15,50,0
W00001712,95,0,17,7,0
W00001713,99,0,26,95,0
W00001714,64,1,7,50,0
W00001715,63,1,9,47,1
W00001723,127,0,9,0,1
W00001724,148,0,7,1,0
W00001725,70,0,8,4,6
W00001726,20,0,3,45,0
W00001727,200,0,10,1,0
W00001728,119,1,3,1,0
W00001729,112,1,6,8,0
W00001730,109,2,7,1,0
W00001731,69,1,9,4,1
W00001732,125,0,8,1,0
W00001733,109,4,13,0,0
W00001734,108,0,10,8,0
W00001735,126,1,15,10,0
W00001736,89,2,19,40,1
W00001737,102,0,27,4,1
W00001738,87,1,1,7,1
W00001739,103,0,10,1,0
W00001740,86,5,8,1,0
W00001741,109,0,5,1,1
W00001742,141,3,9,4,0
W00001743,138,0,11,8,0
W00001744,172,1,16,2,0
W00001745,88,0,15,35,2
W00001746,65,0,4,0,0
W00001747,83,0,3,0,1
W00001748,137,1,10,30,2
W00001749,84,4,19,14,1
W00001750,93,2,24,21,0
W00001751,111,1,7,0,1
W00001752,114,1,14,1,0
W00001753,109,0,5,14,2
W00001754,108,1,5,16,0
W00001755,108,0,10,0,0
W00001756,118,4,6,0,0
W00001757,110,1,4,1,0
W00001758,114,0,6,1,0
W00001759,113,0,13,3,0
W00001760,152,3,39,50,1
W00001761,85,3,37,21,0
W00001762,61,2,37,21,0
W00001763,79,2,41,10,0
W00001764,32,2,22,1,1
W00001765,69,0,29,13,1
W00001766,86,2,11,15,2
W00001783,95,3,5,64,0
W00001784,37,0,10,78,0
W00001785,41,0,3,68,1
W00001786,64,1,21,42,0
W00001787,101,0,10,6,1
W00001789,40,1,12,74,0
W00001790,116,2,36,47,0
W00001791,52,0,15,54,0
W00001792,88,3,41,13,2
W00001793,63,3,31,52,0
W00001794,117,0,35,6,0
W00001795,70,0,41,33,0
W00001796,125,2,17,2,0
W00001797,121,2,4,0,0
W00001798,50,0,14,63,1
W00001799,55,1,8,53,0
W00001800,71,0,6,50,0
W00001801,50,2,12,132,1
W00001802,45,1,5,80,0
W00001803,10,0,4,85,19
W00001804,59,1,5,65,0
W00001805,91,2,8,17,0
W00001806,125,0,10,5,0
W00001807,105,2,6,20,0
W00001808,76,0,48,14,0
W00001809,51,1,47,48,2
W00001810,102,2,47,6,0
W00001811,95,1,20,1,3
W00001812,101,3,6,6,1
W00001823,101,2,10,2,0
W00010017,78,0,10,1,1
W00010019,80,2,11,0,0
W00010020,73,1,15,1,1
W00010022,194,0,10,14,4
