geocode,female,male
E01004896,696,664
E01004933,656,673
E01004934,756,762
E01004935,931,839
E01004937,766,758
E01004940,755,708
E01006212,682,713
E01006213,812,815
E01006214,703,672
E01006215,833,842
E01006216,1080,1111
E01006217,1188,1146
E01006218,1028,1027
E01006219,660,637
E01006220,945,900
E01006221,826,819
E01006222,791,786
E01006223,798,812
E01006224,772,805
E01006225,778,736
E01006226,850,904
E01006227,797,757
E01006228,835,896
E01006239,942,1023
E01006240,808,793
E01006241,985,1016
E01006242,827,816
E01006243,1001,1044
E01006244,795,769
E01006245,1195,1222
E01006246,778,788
E01006247,679,651
E01006248,733,831
E01006249,802,776
E01006252,766,698
E01006261,803,733
E01006262,751,780
E01006263,770,777
E01006264,671,685
E01006265,732,700
E01006266,707,685
E01006267,834,803
E01006268,885,877
E01006269,795,810
E01006270,755,740
E01006272,837,816
E01006273,810,723
E01006274,792,719
E01006275,785,744
E01006276,1145,1129
E01006277,897,905
E01006278,817,757
E01006279,812,781
E01006280,740,688
E01006281,875,889
E01006282,841,860
E01006283,747,788
E01006284,756,764
E01006285,932,906
E01006286,756,753
E01006287,627,590
E01006288,939,864
E01006289,844,902
E01006290,689,686
E01006291,730,740
E01006292,807,761
E01006293,788,791
E01006294,990,973
E01006295,783,810
E01006296,797,736
E01006297,874,757
E01006298,740,665
E01006299,937,951
E01006300,688,659
E01006301,711,651
E01006302,789,814
E01006303,699,695
E01006304,756,725
E01006309,763,839
E01006310,749,764
E01006322,757,782
E01006323,763,739
E01006324,672,653
E01006325,797,811
E01006326,714,725
E01006327,764,718
E01006328,678,754
E01006329,525,765
E01006330,818,811
E01006331,800,796
E01006332,1053,1024
E01006333,918,892
E01006334,855,861
E01006335,843,829
E01006336,865,765
E01006337,776,731
E01006338,793,795
E01006339,708,662
E01006340,736,721
E01006341,824,820
E01006342,789,778
E01006343,898,860
E01006344,792,695
E01006345,817,766
E01006346,1058,1076
E01006347,820,760
E01006348,814,793
E01006349,876,886
E01006351,1077,1015
E01006352,823,843
E01006353,749,794
E01006354,779,805
E01006355,785,746
E01006358,882,868
E01006359,762,752
E01006364,955,856
