geocode,employee,inactive,self-employed,student,unemployed
E01008618,428,320,124,37,21
E01008619,536,419,127,25,30
E01008624,553,327,62,33,44
E01008625,419,470,51,26,84
E01008633,505,316,35,37,90
E01008634,411,336,27,20,92
E01008637,580,351,49,28,51
E01008684,433,331,53,18,63
E01008685,699,502,93,38,64
E01008686,624,423,71,35,60
E01008687,571,445,101,20,46
E01008700,402,389,24,112,59
E01008702,301,383,24,22,78
E01008703,551,952,43,244,153
E01008705,388,353,42,70,53
E01008706,588,397,45,65,76
E01008707,503,493,38,161,74
E01008708,598,358,49,26,37
E01008709,488,402,32,23,117
E01008711,619,318,68,32,52
E01008712,555,504,45,27,95
E01008713,681,350,97,49,46
E01008722,604,327,76,36,30
E01008723,506,333,61,34,25
E01008724,547,223,42,47,22
E01008725,561,341,76,31,26
E01008726,609,325,83,29,37
E01008727,656,343,76,43,32
E01008728,646,302,77,46,43
E01008735,672,495,88,80,150
E01008736,378,381,27,22,119
E01008737,478,365,51,37,111
E01008738,438,395,37,52,101
E01008739,556,393,64,41,99
E01008740,471,391,123,59,33
E01008741,592,348,65,31,56
E01008763,578,345,57,32,65
E01008764,614,363,78,37,48
E01008765,715,311,82,31,36
E01008766,883,497,76,51,110
E01008767,619,354,52,32,53
E01008768,575,307,89,41,49
E01008769,636,455,63,42,68
E01008779,553,347,72,22,48
E01008780,733,458,84,61,94
E01008781,596,363,95,68,33
E01008782,551,375,63,50,36
E01008783,548,358,90,41,34
E01008784,616,351,82,51,40
E01008785,533,422,63,41,29
E01008786,547,334,81,33,49
E01008787,647,455,85,56,77
E01008788,669,331,62,32,43
E01008789,607,332,101,19,32
E01008790,601,365,94,45,58
E01008791,532,643,75,87,101
E01008792,459,333,77,24,19
E01008803,539,359,50,22,61
E01008804,594,404,56,25,61
E01008805,578,329,60,26,71
E01008830,511,384,50,129,82
E01008831,683,720,101,247,150
E01008832,602,353,55,53,54
E01008833,508,374,92,42,45
E01008834,780,454,102,120,129
E01008835,630,390,103,52,48
E01008836,368,587,41,38,167
E01011949,643,515,57,42,126
