geocode,all
E00152245,49.0
E00152249,43.0
E00152250,55.0
E00152251,52.0
E00152252,49.0
E00152253,42.0
E00152683,28.0
E00152685,33.0
E00152686,32.0
E00152688,33.0
E00152690,35.0
E00152691,34.0
E00152692,38.0
E00152693,32.0
E00152694,30.0
E00152695,37.0
E00152696,35.0
E00152697,34.0
E00152698,37.0
E00152699,31.0
E00152700,32.0
E00152701,34.0
E00152702,35.0
E00152703,33.0
E00152704,29.0
E00152705,32.0
E00152706,40.0
E00152707,30.0
E00152708,31.0
E00152709,33.0
E00152710,32.0
E00152711,44.0
E00152712,45.0
E00152713,39.0
E00152715,43.0
E00152728,55.0
E00152729,51.0
E00152730,58.0
E00152731,39.0
E00152732,36.0
E00152733,32.0
E00152734,47.0
E00152735,44.0
E00152761,39.0
E00152762,36.0
E00152763,53.0
E00152764,50.0
E00152765,47.0
E00152766,42.0
E00152767,47.0
E00152768,47.0
E00152769,49.0
E00152770,43.0
E00152771,52.0
E00152772,46.0
E00152773,43.0
E00152774,34.0
E00152775,41.0
E00152776,43.0
E00152777,52.0
E00152778,50.0
E00152779,44.0
E00152780,39.0
E00152781,44.0
E00152782,39.0
E00152783,36.0
E00152784,47.0
E00152813,33.0
E00152814,29.0
E00152816,32.0
E00152825,37.0
E00152826,42.0
E00152827,35.0
E00152828,30.0
E00152829,33.0
E00152830,32.0
E00152831,37.0
E00152833,31.0
E00152834,29.0
E00152835,32.0
E00152843,30.0
E00152877,39.0
E00152878,44.0
E00152879,37.0
E00152880,41.0
E00152881,46.0
E00152882,37.0
E00152883,37.0
E00152884,43.0
E00152885,33.0
E00152886,42.0
E00152887,38.0
E00152888,48.0
E00152889,36.0
E00152890,37.0
E00152891,40.0
E00152892,36.0
E00152893,40.0
E00152894,34.0
E00152895,39.0
E00152896,35.0
E00152897,38.0
E00152898,41.0
E00152899,36.0
E00152900,38.0
E00152901,66.0
E00152902,47.0
E00152903,47.0
E00152904,38.0
E00152905,43.0
E00152906,36.0
E00152907,38.0
E00152908,41.0
E00152909,44.0
E00152910,39.0
E00152911,48.0
E00152912,36.0
E00152913,52.0
E00152914,36.0
E00152915,33.0
E00152916,38.0
E00152917,32.0
E00152918,34.0
E00152925,38.0
E00152926,38.0
E00152927,37.0
E00152928,32.0
E00152929,71.0
E00152930,49.0
E00152931,51.0
E00152932,47.0
E00152933,45.0
E00152934,50.0
E00152935,39.0
E00152936,44.0
E00152937,39.0
E00152938,31.0
E00152939,42.0
E00152940,41.0
E00152941,49.0
E00152942,53.0
E00152943,44.0
E00152944,36.0
E00152945,35.0
E00152946,35.0
E00152947,36.0
E00152948,35.0
E00152949,37.0
E00152950,31.0
E00152951,46.0
E00152952,44.0
E00152953,60.0
E00152954,67.0
E00153004,36.0
E00153005,34.0
E00153006,30.0
E00153007,30.0
E00153008,34.0
E00153009,29.0
E00153010,28.0
E00153011,31.0
E00153012,36.0
E00153013,30.0
E00153014,32.0
E00153015,33.0
E00153016,34.0
E00153017,32.0
E00153018,28.0
E00153019,33.0
E00153020,30.0
E00153021,30.0
E00153022,27.0
E00153023,34.0
E00153024,39.0
E00153025,20.0
E00153026,36.0
E00153027,38.0
E00153030,31.0
E00153031,32.0
E00153032,33.0
E00153033,32.0
E00153034,30.0
E00153036,34.0
E00153037,36.0
E00153038,30.0
E00153039,38.0
E00153040,35.0
E00153041,34.0
E00153042,41.0
E00153043,26.0
E00153044,27.0
E00153045,38.0
E00153046,31.0
E00153048,30.0
E00153049,40.0
E00153050,54.0
E00153051,36.0
E00153053,33.0
E00153054,43.0
E00153055,34.0
E00153056,43.0
E00153057,34.0
E00153058,46.0
E00153059,57.0
E00153060,56.0
E00153061,40.0
E00153062,45.0
E00153063,54.0
E00153064,40.0
E00153065,52.0
E00153066,45.0
E00153067,30.0
E00153068,44.0
E00153069,28.0
E00153070,57.0
E00153071,36.0
E00153072,30.0
E00153073,52.0
E00153074,29.0
