geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00107167,111,5,36,2,0
E00107169,118,10,18,1,0
E00107170,116,1,25,10,0
E00107171,86,1,13,41,0
E00107172,128,2,6,9,0
E00107173,92,2,9,34,0
E00107177,63,6,27,4,0
E00107199,149,0,16,3,0
E00107200,110,4,15,33,0
E00107201,132,6,13,12,0
E00107253,88,5,11,42,4
E00107254,149,3,14,3,0
E00107255,124,4,9,8,0
E00107256,134,4,14,2,1
E00107257,43,2,13,74,0
E00107258,110,3,14,1,0
E00107259,88,2,12,23,0
E00107260,103,5,14,13,1
E00107261,124,4,8,3,1
E00107262,125,2,9,4,0
E00107263,155,3,17,8,3
E00107264,63,1,5,23,2
E00107265,31,0,2,66,1
E00107266,29,3,16,1,0
E00107267,62,2,7,4,0
E00107351,92,5,21,29,3
E00107352,100,1,7,4,0
E00107353,91,0,15,1,2
E00107354,112,1,27,1,0
E00107355,110,1,11,4,0
E00107356,49,1,6,55,0
E00107357,112,2,5,0,1
E00107358,107,1,8,4,1
E00107359,90,1,9,27,0
E00107360,116,7,24,7,0
E00107361,91,3,21,8,1
E00107362,46,4,9,68,2
E00107363,122,2,13,13,0
E00107364,117,2,8,0,0
E00107383,127,1,5,18,1
E00107384,142,7,16,2,0
E00107385,96,3,10,20,1
E00107386,119,3,12,5,1
E00107387,119,4,22,1,2
E00107388,39,3,9,95,5
E00107389,101,1,7,31,5
E00107390,113,1,17,4,0
E00107391,112,1,16,5,1
E00107392,109,3,18,2,0
E00107393,128,3,10,1,4
E00107394,107,1,17,8,0
E00107395,111,0,9,4,0
E00121748,105,1,13,16,0
E00121749,100,0,1,0,3
E00121750,117,3,15,1,1
E00121751,115,2,12,5,0
E00121752,115,6,10,3,1
E00121753,101,3,7,15,0
E00121754,46,3,13,71,11
E00121755,106,2,14,7,0
E00121836,108,0,8,4,0
E00121837,122,2,14,1,0
E00121889,64,2,15,7,0
E00121890,71,1,22,9,0
E00121891,65,2,3,53,3
E00121892,127,5,27,3,1
E00121893,132,4,16,5,0
E00121894,49,2,9,43,0
E00121895,31,2,3,11,0
E00121896,120,2,13,4,0
E00121897,63,5,12,2,0
E00121898,43,0,7,0,1
E00121899,98,2,8,16,0
E00121900,111,4,9,1,1
E00121901,112,0,9,3,0
E00121902,103,0,15,5,0
E00121903,107,2,2,8,0
E00121904,107,3,11,3,0
E00121905,63,1,8,28,1
E00121906,93,1,12,3,0
E00121967,111,2,5,9,3
E00121968,82,1,19,44,0
E00121969,124,2,10,1,11
E00121970,112,0,6,0,1
E00121971,118,1,8,2,1
E00121972,65,3,25,38,1
E00121973,110,6,33,9,3
E00121974,65,2,25,45,2
E00121976,105,2,6,14,0
E00121977,108,1,12,26,1
E00121979,68,3,34,21,0
E00121980,42,2,10,108,7
E00121981,103,1,24,0,1
E00121982,105,5,12,6,1
E00122017,65,4,2,1,0
E00122019,43,3,5,16,0
E00122020,93,0,7,0,0
E00122035,93,2,12,20,0
E00122036,116,3,8,3,0
E00122038,79,2,12,44,5
E00123683,102,1,8,12,3
E00123684,153,4,19,1,1
E00123685,128,7,23,4,0
E00123686,109,0,6,4,0
E00123687,79,6,6,23,1
E00123688,114,0,16,3,0
E00123689,39,6,6,59,0
E00123690,114,0,7,1,0
E00123691,98,3,25,1,1
E00123692,97,2,32,1,0
E00123693,107,3,14,10,0
E00123752,97,0,20,3,1
E00123753,93,1,31,2,2
E00123754,109,2,9,0,1
E00123755,101,2,8,9,6
E00123756,95,3,16,15,1
E00123757,80,2,15,16,1
