geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00006641,5,39,82,13,3,2,3,1,29
E00006642,1,24,144,11,11,0,0,2,29
E00006643,6,16,112,7,6,1,3,0,23
E00006644,3,48,55,30,6,1,0,1,35
E00006646,2,21,38,7,4,0,0,0,8
E00006647,2,33,49,10,2,0,0,0,18
E00006648,0,29,60,9,1,1,0,0,22
E00006649,2,55,94,37,7,0,0,3,45
E00006650,2,25,71,13,5,0,0,0,25
E00006651,5,31,78,14,4,0,4,0,24
E00006652,5,66,100,21,11,0,0,1,36
E00006653,1,23,57,17,2,0,2,0,13
E00006654,0,21,137,8,14,0,2,0,41
E00006655,3,36,89,11,9,0,0,0,32
E00006656,1,28,40,17,1,0,0,0,21
E00006657,0,16,174,8,16,1,1,1,40
E00006658,3,14,157,18,8,0,2,0,46
E00006659,1,21,70,7,3,0,1,1,21
E00006660,5,12,124,4,24,1,1,1,21
E00006661,4,26,84,9,3,1,2,0,19
E00006662,6,18,50,8,7,0,0,0,14
E00006663,3,30,122,13,7,1,1,3,20
E00006667,1,51,51,10,4,0,0,0,36
E00006669,9,22,66,10,5,0,1,1,34
E00006671,2,19,55,12,1,0,0,2,11
E00006672,2,41,52,9,6,0,0,1,42
E00006762,0,30,41,15,5,0,1,1,16
E00006765,5,56,80,23,4,0,0,0,35
E00006768,4,44,108,33,8,0,1,1,28
E00006769,3,63,76,27,3,0,2,0,30
E00006784,1,78,80,38,4,1,1,0,41
E00006787,4,64,95,19,5,1,2,2,26
E00006789,3,89,81,17,1,0,1,0,24
E00006790,0,58,86,41,1,1,1,0,34
E00006791,2,54,135,11,1,1,3,1,32
E00006792,4,69,65,18,2,1,0,0,25
E00006793,0,44,106,9,2,1,0,0,19
E00006794,3,68,83,25,6,0,0,0,23
E00006795,11,43,110,25,5,6,2,0,40
E00006796,4,59,90,19,7,0,0,1,30
E00006797,3,50,100,15,7,2,0,0,37
E00006798,0,65,61,10,0,0,3,1,24
E00006799,3,51,85,16,5,1,0,0,34
E00006800,2,49,76,12,5,1,0,0,29
E00006801,2,58,87,25,3,1,0,0,28
E00006802,1,59,65,22,3,3,3,0,30
E00006803,1,68,116,19,4,4,3,0,26
E00006804,3,91,97,14,2,0,0,0,35
E00006805,1,47,42,32,9,0,0,1,21
E00006806,1,38,59,11,1,1,1,0,20
E00006807,2,56,95,15,1,0,0,1,17
E00006808,6,81,76,24,4,3,0,0,32
E00006809,2,63,58,9,3,1,0,2,27
E00006810,1,74,140,19,4,2,1,0,30
E00006811,0,54,38,25,0,0,0,0,17
E00006812,1,58,97,20,0,0,0,0,25
E00006813,5,51,134,18,5,1,1,0,22
E00006814,5,59,115,20,4,2,2,0,30
E00006815,4,19,44,5,1,1,0,0,9
E00006816,2,95,75,32,4,1,5,0,21
E00006817,2,63,61,26,2,0,3,1,21
E00006818,1,36,83,15,1,1,5,0,20
E00006819,2,67,83,21,4,0,0,0,27
E00011974,3,61,87,10,1,1,1,0,37
E00011976,2,36,71,8,4,0,1,0,19
E00011980,2,74,98,11,4,0,1,0,48
E00011982,2,29,110,11,4,0,3,1,38
E00011983,1,37,132,17,7,2,1,1,45
E00012176,1,14,52,4,3,1,0,0,9
