geocode,female,male
E01007753,806,739
E01008019,966,900
E01008023,1023,1087
E01008024,917,869
E01008025,1032,989
E01008027,782,750
E01013592,699,702
E01013593,699,679
E01013594,681,672
E01013597,755,681
E01013598,774,768
E01013599,680,708
E01013810,820,837
E01013811,625,830
E01013812,775,849
E01013813,1031,1168
E01013814,895,1129
E01013815,902,902
E01013816,1231,1327
E01013817,889,818
E01013818,969,805
E01013819,910,810
E01013820,933,848
E01013821,895,784
E01013822,927,778
E01013823,948,905
E01013824,843,763
E01013825,962,888
E01013826,1071,876
E01013827,772,709
E01013828,825,821
E01013829,836,789
E01013830,850,819
E01013831,796,757
E01013832,890,879
E01013833,682,659
E01013834,872,728
E01013835,852,795
E01013836,961,915
E01013837,886,886
E01013838,912,888
E01013839,916,841
E01013840,1077,1118
E01013841,774,809
E01013842,788,887
E01013843,735,862
E01013844,646,827
E01013845,812,876
E01013846,856,882
E01013847,632,741
E01013849,841,700
E01013850,748,714
E01013851,856,715
E01013852,779,771
E01013853,749,726
E01013854,756,673
E01013855,848,754
E01013856,874,742
E01013858,765,692
E01013859,757,697
E01013860,818,759
E01013861,809,711
E01013862,835,738
E01013863,750,714
E01013864,812,718
E01013865,819,733
E01013866,773,726
E01013867,848,746
E01013868,836,736
E01013870,959,1059
E01013871,818,893
E01013872,835,963
E01013873,999,1093
E01013874,702,774
E01013875,662,709
E01013876,926,871
E01013877,762,632
E01013878,662,634
E01013879,705,588
E01013880,832,701
E01013881,816,689
E01013882,770,662
E01013883,812,712
E01013884,682,668
E01013885,859,803
E01013886,736,714
E01013887,772,762
E01013888,762,745
E01013889,846,807
E01013890,796,750
E01013891,860,825
E01013892,732,682
E01013893,722,627
E01013894,769,707
E01013895,779,728
E01013896,659,648
E01013898,818,808
E01013901,708,750
E01013902,755,708
E01013903,619,630
E01013913,864,898
E01013914,887,868
E01013915,820,740
E01013916,773,730
E01013917,872,880
E01013918,916,1016
E01013919,929,1119
E01013920,980,1261
E01013921,1029,1172
E01013924,660,988
E01013926,740,921
E01013928,703,879
E01013929,1003,914
E01013930,959,1021
E01013931,886,804
E01013932,876,868
E01013933,906,934
E01013934,761,770
E01013935,759,767
E01013936,1105,1060
E01013937,845,895
E01013938,759,789
E01013939,748,787
E01013940,857,904
E01013941,815,823
E01013942,1058,1055
E01013943,828,992
E01013944,835,893
E01013945,852,991
E01013947,889,1111
E01013948,504,777
E01013953,1652,1646
E01013954,679,660
E01013957,813,779
E01013958,926,880
E01013959,906,928
E01013960,784,785
E01013961,1164,1139
E01013962,928,884
E01013963,833,736
E01013964,862,817
E01013965,810,673
E01013966,782,634
E01013967,661,1150
E01013968,685,619
E01013969,790,820
E01013970,795,759
E01013971,703,830
E01013972,730,725
E01013973,2002,1878
E01013974,980,1091
E01013975,1175,1212
E01013976,800,814
E01013977,931,960
E01013978,844,838
E01013979,780,820
E01013980,833,796
E01013981,870,802
E01013982,816,775
E01013983,702,717
E01013984,779,680
E01013985,919,879
E01019400,781,809
E01019401,862,797
E01019402,789,791
E01019403,811,701
E01019404,821,809
E01019420,713,650
E01019421,954,977
E01019422,772,781
E01019431,760,747
E01019432,1009,973
E01019433,938,908
E01019434,605,591
E01019435,817,827
E01019436,652,658
E01019437,766,717
E01019438,841,864
E01019439,684,674
E01019440,765,756
E01019441,772,711
E01019442,757,780
E01019443,797,722
E01019444,697,668
E01019445,680,720
E01019451,980,963
E01019452,845,785
E01019453,934,898
E01019456,946,869
E01019457,658,677
E01019458,752,786
E01019459,732,636
E01019464,1042,973
E01019465,586,556
E01019468,771,767
E01019469,845,809
E01019470,808,850
E01019471,747,658
E01019473,655,662
E01019474,619,606
E01019475,605,571
E01019476,688,678
E01019478,777,764
E01019479,866,854
E01019480,776,760
E01019481,693,668
E01019482,756,736
E01019483,1061,1036
E01019484,975,975
E01019485,633,561
E01019486,586,513
E01019487,818,735
E01019488,702,744
E01019489,636,568
E01019490,565,565
E01019491,1106,1126
E01019492,928,831
E01019493,792,781
E01019494,1028,998
E01019495,817,799
E01019496,693,699
E01019497,727,687
E01019498,932,859
E01019499,641,655
E01019500,713,726
E01019501,729,738
E01019502,775,728
E01019503,1174,1131
E01019504,651,641
E01019505,758,768
E01019506,676,669
E01019507,871,812
E01019508,990,967
E01019509,639,576
E01019510,681,602
E01019511,1102,1055
E01019512,1323,1267
E01019513,655,636
E01019514,770,794
E01019515,805,837
E01019516,740,725
E01019517,766,785
E01019518,762,822
E01019519,948,897
E01019520,891,871
E01019521,781,766
E01019522,799,732
E01019523,541,513
E01019524,688,676
E01019525,742,740
E01019526,696,691
E01019527,756,709
E01019529,726,766
E01019530,715,728
E01019531,768,719
E01019532,635,584
E01019534,757,694
E01019535,735,707
E01019545,708,680
E01019547,766,659
E01019549,707,661
E01019550,841,792
E01019551,800,776
E01019552,669,659
E01019553,897,891
E01019563,875,817
E01019564,766,757
E01019565,730,692
E01019566,828,806
E01019567,905,822
E01019568,765,766
E01019638,695,661
E01019639,553,550
E01019640,740,741
E01019644,754,697
E01019645,793,763
E01019646,788,735
E01019648,774,771
E01019656,644,572
E01019657,912,843
E01019658,909,947
E01019659,887,858
E01019660,943,923
E01019661,650,659
E01019662,721,811
E01019663,797,702
E01019664,661,637
E01019665,708,669
E01019666,784,729
E01019667,847,798
E01019668,812,683
E01019669,792,771
E01019672,879,835
E01019673,672,652
E01019674,587,596
E01019686,742,659
E01019687,786,721
E01019688,745,736
E01019689,768,727
E01019690,592,627
E01019691,830,768
E01019692,796,727
E01019693,941,894
E01019694,589,597
E01019695,739,678
E01019696,689,641
E01019701,1073,1027
E01019702,999,927
E01019703,815,764
E01019704,759,716
E01019773,1188,1190
E01019777,1213,1168
E01019790,971,981
E01019791,927,833
E01019792,1054,977
E01019796,576,535
E01019797,677,661
E01019798,719,682
E01019799,984,981
E01019800,877,890
E01019801,536,560
E01019802,701,662
E01019803,659,621
E01019804,658,675
E01019805,705,677
E01019806,773,719
E01019807,761,738
E01019808,836,757
E01019809,571,564
E01019810,717,717
E01019811,795,769
E01019812,891,892
E01019813,869,835
E01019814,896,824
E01019815,1331,1388
E01019816,898,852
E01019817,630,581
E01019820,719,698
E01019821,721,655
E01019822,807,775
E01019823,575,543
E01025885,935,896
E01025886,914,842
E01026333,1289,1233
E01026355,1251,1132
E01026365,1176,1133
E01026409,570,598
E01026410,842,780
E01027925,936,926
E01027926,735,715
E01027927,1063,992
E01027928,1000,878
E01027929,1264,1152
E01027930,771,790
E01027931,1003,1012
E01027932,1087,1077
E01027933,754,725
E01027934,686,693
E01027935,646,629
E01027936,795,690
E01027937,700,648
E01027938,659,666
E01027939,806,710
E01027940,667,662
E01027941,650,648
E01027942,670,683
E01027943,718,662
E01027944,793,738
E01027945,872,835
E01027946,734,717
E01027947,870,813
E01027948,954,913
E01027949,837,722
E01027950,1000,999
E01027951,828,767
E01027952,934,941
E01027953,754,742
E01027954,822,825
E01027955,631,634
E01027956,793,707
E01027957,637,626
E01027958,732,700
E01027959,735,756
E01027960,838,811
E01027961,921,928
E01027962,752,746
E01027963,913,844
E01027964,819,728
E01027965,807,638
E01027966,723,683
E01027967,810,858
E01027968,661,587
E01027969,707,698
E01027970,712,694
E01027971,678,709
E01027972,1156,1083
E01027973,849,866
E01027974,840,830
E01027975,844,819
E01027976,830,778
E01027977,973,957
E01027978,896,942
E01027979,805,711
E01027980,795,760
E01027981,772,788
E01027982,739,702
