geocode,employee,inactive,self-employed,student,unemployed
E01009719,648,305,74,29,47
E01009720,715,227,100,34,24
E01009721,822,394,105,35,57
E01009722,615,306,78,27,27
E01009723,626,214,93,35,22
E01009724,750,251,116,34,27
E01009725,514,373,54,23,85
E01009726,617,289,71,26,30
E01009727,672,243,92,37,28
E01009728,624,250,96,24,33
E01009729,628,359,77,36,52
E01009730,767,194,117,27,36
E01009731,796,220,98,25,56
E01009740,680,329,76,28,89
E01009741,854,592,77,27,226
E01009742,535,362,77,23,75
E01009743,580,425,60,24,121
E01009744,743,452,76,29,122
E01009745,813,306,93,27,54
E01009831,500,425,75,18,69
E01009832,527,389,69,28,78
E01009834,588,376,86,27,70
E01009836,490,521,83,30,151
E01009837,521,436,128,27,80
E01009845,555,374,140,26,20
E01009846,543,319,121,32,33
E01009847,568,342,90,32,53
E01009848,547,320,101,21,47
E01009849,589,327,113,35,64
E01009850,555,336,127,21,29
E01009851,584,337,92,27,34
E01009852,539,363,103,26,24
E01009853,466,346,102,22,11
E01009854,583,381,123,21,27
E01009855,537,417,148,33,24
E01009856,757,410,116,42,96
E01009857,546,400,119,27,86
E01009858,475,383,82,33,32
E01009859,642,289,169,24,34
E01009860,552,410,104,20,52
E01009903,518,364,136,17,24
E01009904,562,275,106,23,28
E01009905,606,286,118,29,43
E01009906,600,372,103,23,91
E01009907,628,280,86,31,53
E01009908,708,296,137,31,42
E01009909,538,319,74,17,38
E01009910,524,344,96,40,73
E01009914,591,346,79,15,31
E01009915,774,349,108,41,41
E01009916,714,349,107,36,67
E01009917,557,294,69,20,31
E01009918,521,310,69,37,72
E01009919,515,338,69,25,27
E01009920,726,236,86,14,27
E01013986,716,349,92,43,54
E01013987,599,332,140,43,22
E01013988,654,404,152,36,35
E01013989,604,400,78,42,51
E01013991,448,307,180,28,29
E01013998,431,305,202,17,12
E01014000,440,306,253,22,22
E01014001,461,345,243,25,38
E01014002,437,318,137,19,22
E01014003,581,343,135,26,25
E01014004,447,322,231,24,19
E01014005,568,347,133,17,74
E01014006,571,351,196,29,28
E01014007,674,343,182,28,24
