geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00106770,68,73,38,43,83,59,65,22,33
E00106772,35,50,22,14,62,81,84,16,36
E00106777,88,74,69,80,100,74,54,11,15
E00106778,28,36,19,18,55,48,30,13,12
E00106779,44,57,23,35,73,50,41,18,22
E00106780,29,40,32,39,42,40,26,10,9
E00106781,53,56,35,35,56,45,40,11,25
E00106782,27,66,35,24,70,68,53,24,46
E00106783,25,35,37,24,53,59,53,16,20
E00107505,54,33,17,42,47,49,52,13,84
E00155633,37,31,24,38,61,33,25,15,22
E00155634,30,51,22,30,56,63,52,8,20
E00155635,17,11,7,12,30,36,68,27,43
E00155638,45,35,19,45,45,43,55,10,24
E00155639,5,23,5,14,29,34,48,18,28
E00155701,26,36,33,44,43,37,37,10,20
E00155702,57,45,35,64,67,41,40,13,17
E00155703,32,37,20,19,58,40,43,23,33
E00155704,41,36,30,41,35,32,30,8,16
E00155705,49,66,30,42,87,73,58,13,23
E00155709,19,44,14,25,51,41,68,22,43
E00155711,50,49,35,38,78,81,67,19,28
E00155712,33,39,26,30,50,43,30,18,30
E00155713,33,32,30,41,56,62,58,11,19
E00155714,41,48,31,39,77,45,42,11,20
E00155715,36,52,46,48,83,62,53,21,15
E00155716,26,34,27,27,47,55,53,16,28
E00155717,40,26,44,55,60,30,36,13,19
E00155718,29,28,45,29,59,68,55,13,25
E00155719,42,23,42,57,55,44,16,8,15
E00155720,28,35,27,31,50,29,29,13,25
E00155855,24,40,17,17,42,46,43,15,32
E00155938,53,23,71,86,64,47,26,8,48
E00155939,39,20,64,67,59,65,66,32,186
E00155941,25,32,34,38,44,32,25,16,40
E00155942,29,20,60,39,40,33,25,1,6
E00155943,45,46,37,39,57,60,54,23,19
E00155944,26,46,32,33,43,48,38,9,31
E00155945,23,17,20,25,31,39,44,17,53
E00155946,30,44,48,39,52,31,25,9,21
E00155947,28,25,49,44,40,26,27,3,12
E00155948,14,24,18,23,31,30,27,18,47
E00155949,24,52,33,51,56,40,32,8,35
E00155950,27,30,20,41,34,31,30,11,19
E00155951,32,37,38,35,54,35,26,8,22
E00155955,45,44,53,32,61,66,45,19,17
E00155956,34,18,42,54,44,24,17,7,7
E00155957,30,29,40,42,59,37,25,16,21
E00155958,70,32,70,102,56,34,19,8,14
E00155959,40,24,41,45,41,36,31,11,41
E00155960,44,15,108,101,59,37,22,7,12
E00155961,34,33,31,39,50,22,24,14,36
E00155962,19,12,45,40,38,19,23,17,10
E00155963,31,18,55,48,35,34,22,16,21
E00155964,11,20,30,20,20,57,73,16,27
E00155965,46,51,31,56,64,46,24,3,14
E00155966,34,35,20,28,48,47,36,24,45
E00155967,23,41,19,26,47,43,45,9,23
E00155969,51,37,39,53,55,51,25,14,14
E00155970,32,53,32,26,57,78,43,9,39
E00155971,22,29,25,24,50,39,30,11,21
E00155972,20,38,26,29,48,38,40,8,16
E00155975,20,14,45,41,32,27,12,3,4
E00155977,42,35,34,40,46,43,15,9,15
E00155978,33,13,57,52,27,31,10,3,5
E00155979,40,31,35,46,49,39,30,3,7
E00155980,75,47,46,84,75,41,29,7,14
E00155981,24,47,36,26,50,55,49,13,21
E00155982,35,37,35,38,61,32,29,13,31
E00155983,26,26,21,34,34,38,35,16,32
E00155987,28,16,29,25,32,40,27,17,38
E00155988,32,29,32,40,35,35,23,23,26
E00155989,40,40,44,55,53,34,26,9,18
E00155990,54,37,39,52,42,24,32,6,21
E00155991,40,42,46,35,44,34,26,12,18
E00155992,39,26,20,44,39,31,38,11,25
E00156001,53,36,39,42,72,37,31,13,22
E00156003,45,37,28,50,71,39,22,5,10
E00156004,30,30,21,36,55,26,32,12,33
E00156005,60,54,45,80,59,47,33,16,21
E00156006,37,57,32,31,70,33,26,4,30
E00157124,32,37,28,28,58,42,56,18,33
E00157125,28,39,42,40,58,73,64,13,22
E00157126,17,13,26,29,38,26,21,5,10
E00157127,30,38,30,45,44,33,26,11,27
E00157128,24,35,20,34,45,42,59,16,31
E00157129,38,47,29,44,57,35,34,15,23
E00157130,42,41,33,34,56,68,29,9,18
E00157131,30,36,15,39,50,35,35,14,30
E00157132,41,41,22,49,57,51,43,13,35
E00157133,29,45,15,30,46,49,52,21,30
E00157134,20,36,26,32,52,37,24,9,22
E00157135,32,41,28,45,47,35,48,12,39
E00157136,49,56,54,43,62,47,60,15,34
E00157137,9,18,24,11,32,34,51,22,36
E00157138,17,19,6,10,23,26,17,9,12
E00157139,30,25,23,28,37,48,26,14,11
E00157141,8,8,7,7,12,20,40,12,11
E00157153,17,52,21,12,43,50,47,16,33
E00157154,29,47,21,24,52,64,54,14,10
E00157159,20,35,13,10,49,44,32,12,20
E00157160,23,26,18,18,41,48,53,13,72
E00157161,44,44,22,36,66,53,72,16,23
E00157162,48,57,28,31,62,74,66,19,30
E00157163,12,37,40,23,45,69,50,13,20
E00157164,37,28,21,36,44,39,62,20,60
E00157165,48,48,16,41,62,57,71,17,36
E00157166,19,30,17,12,37,56,47,12,23
E00157215,61,44,30,58,59,57,52,9,25
E00157216,22,25,18,20,44,32,55,23,36
E00157217,30,15,33,25,29,33,41,13,24
E00157221,41,35,15,32,47,43,53,12,26
E00157222,54,48,23,44,56,59,49,15,19
E00157223,34,22,27,50,37,26,27,10,35
E00157224,29,29,15,27,38,36,23,13,45
E00157225,27,14,33,24,20,31,27,13,97
