geocode,employee,inactive,self-employed,student,unemployed
E00006184,141,111,40,17,17
E00006185,98,86,28,15,17
E00006186,99,101,26,19,28
E00006187,145,43,41,4,11
E00006188,150,34,38,2,6
E00006219,117,64,42,12,12
E00006224,151,55,51,13,7
E00006225,120,100,31,25,24
E00006820,100,70,42,2,9
E00006822,89,73,28,3,0
E00006823,168,66,44,18,22
E00006824,102,60,31,5,9
E00006827,132,36,26,0,9
E00006828,139,59,27,5,6
E00006829,99,41,34,5,9
E00006830,101,52,20,5,4
E00006831,132,37,28,10,4
E00006833,115,41,48,2,5
E00006834,156,47,38,3,4
E00006835,111,61,38,5,2
E00006836,124,47,28,2,5
E00006838,115,34,32,6,3
E00006839,144,43,39,6,9
E00006840,119,46,41,0,7
E00006841,113,47,42,0,9
E00006842,116,74,48,4,5
E00006843,101,32,39,2,3
E00006846,116,72,51,8,1
E00006851,100,62,29,10,7
E00006852,113,39,35,0,5
E00006853,118,49,40,4,5
E00006861,146,53,46,15,22
E00006862,130,70,28,21,7
E00006863,144,55,38,9,8
E00006864,93,43,21,2,7
E00006866,105,51,36,9,4
E00009227,95,68,19,9,9
E00009230,196,61,56,10,12
E00009233,178,58,63,4,7
E00009235,99,37,16,2,10
E00009236,110,35,18,2,13
E00009238,148,34,29,9,15
E00009240,133,33,30,0,7
E00009242,108,78,14,10,13
E00009247,169,36,30,6,7
E00009248,155,65,38,11,18
E00009253,150,40,30,8,8
E00009254,176,63,45,7,7
E00009255,108,94,22,10,21
E00009257,134,65,36,4,14
E00009262,71,76,5,7,21
E00009264,61,62,8,3,11
E00009265,84,18,17,5,6
E00009266,133,40,24,5,9
E00009267,127,32,30,3,7
E00009269,126,46,35,2,14
E00009271,48,86,14,7,16
E00009272,112,29,38,7,8
E00009273,134,81,42,17,16
E00009274,126,60,22,14,12
E00009275,106,58,26,13,15
E00009276,162,61,52,12,26
E00009277,150,44,26,2,10
E00009278,127,82,39,11,16
E00009279,125,55,19,4,14
E00009280,114,37,42,8,11
E00009281,112,83,16,9,25
E00009282,96,69,31,12,17
E00009283,111,41,33,2,6
E00009284,85,51,15,12,19
E00009285,146,42,30,4,5
E00009286,118,78,37,3,11
E00009287,133,48,37,10,12
E00009288,100,53,21,11,25
E00009289,96,53,29,9,10
E00009291,133,58,33,6,13
E00009292,153,51,47,7,11
E00009293,102,65,25,6,12
E00009294,135,57,27,6,16
E00009295,150,85,24,12,21
E00009296,161,72,22,29,29
E00009297,150,154,38,59,14
E00009298,123,86,18,7,8
E00009299,127,33,31,5,5
E00009300,103,41,36,6,9
E00009301,216,46,34,6,14
E00009302,143,34,23,7,7
E00009303,153,52,34,5,13
E00009304,180,56,40,12,15
E00009305,93,51,50,5,26
E00009306,145,50,29,11,17
E00009307,144,66,47,7,9
E00009308,94,47,21,0,9
E00009309,160,50,29,4,13
E00009310,120,46,28,3,5
E00009311,149,37,27,4,3
E00009312,96,70,11,9,29
E00009313,145,55,29,17,21
E00009314,93,70,19,14,22
E00009334,115,60,53,0,5
E00009341,74,35,14,2,1
E00009424,108,58,25,9,9
E00009429,144,47,29,8,10
E00009430,153,80,30,8,9
E00009432,161,111,25,11,12
E00009438,224,105,19,15,14
E00009439,178,76,46,11,10
E00009445,160,54,29,6,8
E00009449,170,56,34,7,9
E00009452,147,70,34,9,4
E00009455,133,77,37,10,0
E00009457,138,76,32,18,5
E00009459,90,55,32,13,10
E00009460,124,51,32,7,6
E00009461,163,75,49,15,21
E00009462,131,71,23,19,18
E00009463,305,110,48,34,9
E00009464,124,60,23,12,15
E00009465,75,35,32,3,2
E00009466,104,68,19,15,26
E00009467,86,40,30,1,4
E00009468,114,51,32,10,8
E00009469,45,46,12,3,4
E00009470,124,99,30,28,10
E00009471,121,64,36,13,8
E00009472,120,52,36,7,6
E00009473,104,81,21,8,11
E00009474,100,28,26,10,3
E00009475,120,55,24,22,7
E00009476,142,74,31,33,7
E00009477,109,39,33,4,9
E00009478,104,32,24,4,10
E00009479,111,25,37,4,16
E00009480,139,52,52,4,12
E00009481,106,63,44,1,2
E00009482,147,28,34,3,6
E00009483,113,36,23,4,12
E00009484,115,29,41,3,11
E00009485,101,49,27,6,11
E00009486,73,69,23,1,12
E00009487,135,70,34,11,15
E00009488,81,23,18,8,4
E00009489,184,115,37,16,28
E00009490,108,50,25,14,11
E00009491,130,132,14,16,31
E00009492,70,60,14,8,15
E00009493,73,73,11,3,11
E00009494,85,66,23,5,9
E00009495,54,67,10,8,16
E00009496,79,69,10,11,12
E00009497,108,71,13,18,11
E00009498,55,53,8,7,17
E00009499,106,83,13,4,12
E00009500,145,43,24,5,8
E00009501,79,45,16,13,13
E00009586,126,64,42,3,3
E00009644,177,82,50,11,20
E00009645,86,60,47,3,9
E00009646,84,50,19,0,5
E00009647,92,40,42,5,12
E00009648,122,72,62,4,20
E00009649,118,38,45,1,6
E00009651,115,63,39,6,6
E00009652,100,29,33,5,6
E00009653,139,50,34,16,22
E00009654,81,62,31,5,20
E00009655,104,37,31,1,10
E00009656,120,42,33,6,4
E00009657,77,34,38,2,0
E00009658,184,70,51,7,23
E00009659,79,58,13,4,8
E00009660,123,37,22,22,5
E00009661,97,78,19,7,9
E00009662,179,61,42,6,14
E00009663,125,59,35,9,4
E00009664,42,94,10,0,1
E00009665,82,100,14,13,15
E00009666,107,51,17,8,7
E00009667,145,34,28,11,13
E00009668,99,31,14,13,11
E00009669,134,50,41,9,8
E00009670,77,49,36,4,5
E00009671,87,55,42,2,8
E00009672,67,39,34,0,5
E00009673,74,38,31,12,5
E00009674,127,50,31,3,6
E00009675,136,55,56,36,24
E00009676,107,78,50,7,8
E00009677,62,44,40,1,5
E00009678,82,59,32,3,5
E00009679,142,58,51,3,15
E00009680,100,66,46,3,0
E00009681,44,59,9,0,5
E00009718,248,60,51,8,17
E00009720,137,58,47,14,14
E00009721,176,56,44,6,20
E00009722,178,41,32,15,17
E00009723,155,74,23,12,21
E00009724,129,64,23,6,17
E00009725,166,53,41,10,9
E00009726,123,105,13,5,15
E00009727,125,53,27,11,13
E00009728,125,84,31,17,26
E00009729,117,69,26,14,17
E00009732,129,91,31,10,10
E00009733,140,44,25,5,7
E00009735,135,21,20,4,6
E00009736,115,38,29,9,6
E00009737,140,48,21,12,10
E00009741,186,46,41,4,13
E00009742,109,35,34,9,12
E00009743,121,31,37,6,9
E00009744,146,60,41,10,15
E00009745,97,42,39,2,6
E00009747,143,46,23,6,12
E00009748,163,46,30,10,13
E00009749,87,59,18,5,14
E00009750,165,41,22,13,14
E00009751,93,50,26,11,17
E00009752,149,71,31,8,15
E00009753,180,58,38,10,13
E00009754,105,44,29,3,15
E00009755,130,58,20,7,14
E00009756,152,54,63,6,15
E00009795,66,83,17,5,18
E00009814,168,57,41,7,6
E00009820,129,40,29,7,2
E00009821,153,95,43,9,7
E00009822,110,76,36,4,13
E00009823,207,69,39,17,19
E00009824,184,86,55,9,14
E00009825,85,58,22,2,5
E00012783,138,55,44,5,5
E00012784,143,38,31,4,4
E00012785,121,44,39,3,12
E00012786,76,63,51,2,4
E00012787,96,35,36,2,4
E00012788,113,42,33,4,12
E00012789,133,43,43,8,7
E00012790,117,33,52,8,7
E00012791,106,37,37,5,8
E00012797,107,56,66,3,5
E00012798,122,63,40,3,7
E00012799,104,55,45,4,2
E00012800,157,53,48,14,2
E00012801,110,64,61,5,12
E00012802,114,92,58,12,7
E00012803,131,65,51,4,11
E00012804,156,43,45,5,8
E00012805,91,29,35,5,6
E00012806,141,61,33,4,5
E00012807,150,51,33,7,9
E00012808,121,41,42,3,7
E00012809,159,45,42,8,11
E00012810,132,92,40,2,5
E00012811,212,75,63,10,15
E00012812,151,66,61,11,7
E00012813,143,54,31,11,15
E00012814,142,58,45,1,4
E00012815,132,63,51,2,6
E00012816,139,49,44,3,8
E00012817,144,56,40,3,11
E00012818,121,62,42,12,8
E00012823,135,88,51,7,6
E00013348,112,41,19,6,2
E00013349,119,38,40,5,7
E00013352,143,42,42,5,5
E00013353,100,51,33,2,4
E00013354,111,46,38,3,9
E00013359,83,52,25,2,6
E00013366,120,40,43,0,5
E00013367,100,73,18,8,9
E00013368,133,84,50,2,8
E00013369,145,78,36,2,15
E00013370,96,63,26,3,5
E00013372,104,37,39,2,5
E00013373,86,84,29,3,19
E00013380,132,59,48,5,10
E00013381,93,64,10,7,4
E00019077,107,58,43,10,13
E00019078,176,81,57,6,5
E00019079,122,39,35,6,2
E00019080,61,57,23,6,12
E00019081,101,49,39,5,2
E00019082,102,80,29,2,11
E00019083,117,72,45,4,7
E00019084,95,38,29,3,6
E00019085,103,78,27,1,10
E00019086,115,69,38,10,18
E00019087,151,62,44,5,2
E00019088,98,55,30,3,9
E00019089,100,78,29,0,4
E00019090,102,64,30,2,11
E00019091,105,57,29,5,6
E00019108,144,47,51,4,3
E00019109,134,51,42,2,11
E00165798,108,38,30,4,4
E00166852,118,51,23,6,16
E00166853,107,51,13,11,8
E00166854,161,70,29,10,5
E00166855,221,70,30,20,15
E00166864,293,68,31,12,13
E00166866,49,27,22,2,8
E00167281,179,50,38,7,11
E00167282,89,59,23,5,12
E00167285,149,36,19,7,11
E00167286,194,68,28,13,17
E00167287,131,36,24,4,11
E00167288,108,34,19,2,8
E00167289,95,26,20,3,3
E00167290,86,41,21,5,9
E00167296,75,72,11,11,19
