geocode,asian,black,mixed,other,white
E01004896,15,15,20,1,1309
E01004933,24,2,10,0,1293
E01004934,38,6,28,1,1445
E01004935,51,5,29,2,1683
E01004937,30,4,22,2,1466
E01004940,26,11,24,6,1396
E01006212,2,0,8,1,1384
E01006213,32,22,22,8,1543
E01006214,10,29,7,2,1327
E01006215,9,10,13,3,1640
E01006216,21,22,24,9,2115
E01006217,31,11,15,4,2273
E01006218,45,12,23,5,1970
E01006219,4,0,4,2,1287
E01006220,4,5,10,0,1826
E01006221,4,5,13,0,1623
E01006222,5,6,10,2,1554
E01006223,11,4,11,4,1580
E01006224,11,2,5,3,1556
E01006225,1,0,9,1,1503
E01006226,12,2,3,2,1735
E01006227,6,5,9,1,1533
E01006228,30,15,8,2,1676
E01006239,32,33,10,3,1887
E01006240,13,27,17,6,1538
E01006241,32,32,33,6,1898
E01006242,9,2,14,0,1618
E01006243,37,5,19,2,1982
E01006244,15,7,8,1,1533
E01006245,53,10,43,9,2302
E01006246,17,4,21,7,1517
E01006247,10,6,10,0,1304
E01006248,27,31,14,4,1488
E01006249,21,20,22,4,1511
E01006252,6,0,11,2,1445
E01006261,4,1,5,1,1525
E01006262,19,0,6,3,1503
E01006263,2,1,6,1,1537
E01006264,4,1,5,0,1346
E01006265,14,1,7,0,1410
E01006266,2,1,9,2,1378
E01006267,3,3,9,5,1617
E01006268,7,2,16,1,1736
E01006269,14,18,10,0,1563
E01006270,3,9,1,0,1482
E01006272,25,1,12,2,1613
E01006273,11,3,14,6,1499
E01006274,16,7,20,2,1466
E01006275,4,4,27,1,1493
E01006276,15,10,12,13,2224
E01006277,8,3,16,2,1773
E01006278,11,3,18,3,1539
E01006279,11,4,6,3,1569
E01006280,3,3,8,1,1413
E01006281,13,21,9,2,1719
E01006282,23,12,23,2,1641
E01006283,27,9,19,9,1471
E01006284,6,14,20,0,1480
E01006285,5,1,15,2,1815
E01006286,1,2,6,2,1498
E01006287,14,6,9,0,1188
E01006288,39,32,16,6,1710
E01006289,10,26,22,8,1680
E01006290,22,6,6,1,1340
E01006291,23,2,8,1,1436
E01006292,9,13,11,0,1535
E01006293,3,22,10,5,1539
E01006294,28,8,27,3,1897
E01006295,2,19,7,5,1560
E01006296,23,6,14,4,1486
E01006297,10,23,18,1,1579
E01006298,39,16,18,7,1325
E01006299,20,9,15,4,1840
E01006300,12,4,12,2,1317
E01006301,1,0,2,1,1358
E01006302,24,5,22,2,1550
E01006303,10,2,8,5,1369
E01006304,27,1,13,1,1439
