geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E02001882,1710,33,556,827,18
E02001883,1663,79,423,1437,13
E02001884,1307,60,534,514,32
E02001886,1594,46,1176,377,38
E02001888,1359,37,271,726,7
E02001889,1274,50,529,415,8
E02001890,1696,77,1901,754,22
E02001892,1631,76,500,1304,23
E02001893,2221,40,379,515,13
E02001895,1739,77,282,1138,23
E02001896,1293,63,661,393,12
E02001897,696,99,331,1671,21
E02001898,2280,27,224,119,14
E02001899,2472,48,472,190,34
E02001900,1015,68,583,944,15
E02001901,2067,67,1124,369,50
E02001902,1806,22,337,297,25
E02001903,875,66,379,684,12
E02001904,1422,44,687,453,12
E02001905,1522,81,814,156,5
E02001906,2791,42,441,507,17
E02001907,3037,52,533,479,14
E02001908,1256,55,474,387,6
E02001909,995,58,510,728,7
E02001910,854,48,511,905,12
E02001911,1405,81,376,1446,9
E02001913,1277,68,955,969,20
E02001914,1310,41,507,321,16
E02001915,2634,71,1173,857,117
E02001916,1703,47,612,707,16
E02001918,1689,45,1226,1104,17
E02001919,1498,43,796,271,16
E02001920,1660,66,259,1252,19
E02001921,1864,58,433,916,12
E02001922,476,33,2138,328,19
E02001923,2293,60,651,369,7
E02001924,1586,59,301,442,8
E02001925,1697,44,532,530,9
E02001926,1559,44,881,329,16
E02001927,1610,65,367,1096,67
E02001928,1546,67,219,1150,21
E02001929,1854,84,461,1286,5
E02001930,2192,45,689,266,11
E02001931,2262,31,384,385,5
E02001932,1199,64,239,1192,159
E02001933,1982,37,423,661,16
E02001934,1858,26,304,103,6
E02001935,1938,31,286,939,44
E02001936,1931,34,236,359,10
E02001937,1696,63,346,1083,61
E02001938,2022,32,711,473,48
E02001939,939,35,299,1572,37
E02001941,1348,58,285,802,26
E02001942,1700,25,549,613,84
E02001943,1645,33,285,544,86
E02001944,2181,44,446,562,178
E02001945,1530,50,300,1178,40
E02001946,2508,25,321,315,24
E02001947,1067,90,138,1567,7
E02001948,2305,26,364,347,31
E02001949,1452,22,306,695,8
E02001950,2602,32,485,435,54
E02001951,1409,78,189,1850,47
E02001952,1535,107,380,1923,110
E02001953,2220,33,205,484,21
E02001954,1338,81,250,1705,26
E02001955,1573,24,385,700,56
E02001956,1904,40,337,382,21
E02001957,2562,28,325,341,27
E02001958,1997,41,791,420,19
E02001959,1900,15,374,78,11
