geocode,bad,fair,good
E00048204,11,32,272
E00048205,19,43,197
E00048209,12,38,195
E00048210,15,50,251
E00048211,15,52,248
E00048212,17,48,451
E00048213,17,56,213
E00048214,13,33,254
E00048215,25,46,94
E00048216,19,32,286
E00048217,30,57,246
E00048218,10,39,325
E00048219,20,36,217
E00048220,17,71,278
E00048221,8,52,321
E00048222,21,35,211
E00048223,14,26,228
E00048224,13,41,231
E00048225,10,36,264
E00048226,18,37,273
E00048227,12,37,229
E00048228,16,36,302
E00048229,16,33,330
E00048230,16,44,321
E00048231,11,37,280
E00048232,12,40,246
E00048234,6,41,232
E00048248,12,50,219
E00048249,20,43,275
E00048250,35,52,70
E00048251,8,50,299
E00048252,10,23,239
E00048422,32,66,307
E00048423,40,78,454
E00048432,32,47,238
E00048433,21,36,302
E00048436,28,57,327
E00048437,30,83,314
E00048438,42,49,315
E00048439,18,58,284
E00048440,37,56,305
E00048441,59,81,310
E00048442,41,80,397
E00048444,12,34,122
E00048446,22,63,360
E00048526,25,39,253
E00048527,47,71,105
E00048528,20,49,269
E00048532,25,46,256
E00048533,22,58,328
E00048534,17,45,267
E00048535,15,46,284
E00048536,17,32,271
E00048537,29,67,515
E00048538,24,64,291
E00048539,31,41,233
E00048540,16,51,346
E00048541,24,46,214
E00048542,16,39,247
E00048543,10,26,226
E00048544,22,55,213
E00048545,5,36,273
E00048546,13,38,257
E00048547,12,44,226
E00048548,10,31,128
E00048549,23,30,219
E00048550,14,31,283
E00048551,16,51,222
E00048552,15,28,207
E00048553,16,52,267
E00048554,17,42,209
E00048555,26,63,349
E00048556,19,46,207
E00048557,24,60,286
E00048558,22,41,262
E00048559,24,36,234
E00048560,21,49,304
E00048561,16,46,309
E00048562,17,36,228
E00048563,26,53,252
E00048564,21,53,296
E00048565,35,54,349
E00048566,33,46,146
E00048567,35,52,306
E00048568,24,32,254
E00048569,33,45,248
E00048570,21,58,241
E00048571,20,40,211
E00048572,23,29,237
E00048573,24,33,270
E00048577,15,34,219
E00048578,13,30,297
E00048579,15,46,221
E00048580,13,51,255
E00048581,72,71,292
E00048582,22,42,214
E00048696,27,40,192
E00048697,23,44,274
E00048710,20,45,197
E00048711,17,65,226
E00048712,18,38,195
E00048713,9,42,235
E00048714,31,33,68
E00048715,19,36,273
E00048716,19,33,246
E00048717,19,53,241
E00048718,26,44,233
E00048719,18,42,291
E00048720,21,49,239
E00048723,20,40,219
E00048725,17,52,241
E00048726,25,69,284
E00158168,20,52,261
E00158169,36,50,249
E00158174,9,22,232
E00158427,40,41,147
E00158428,13,49,206
E00158429,28,45,232
E00158430,28,71,469
E00158432,16,65,244
E00158434,13,50,351
E00158437,32,88,494
E00158442,15,37,280
E00158443,66,47,116
E00158444,15,45,288
E00158445,22,42,252
E00158446,28,55,235
E00158447,22,38,255
E00158470,22,52,206
E00158471,27,38,192
E00158472,20,45,251
E00158474,35,37,252
E00158475,16,56,178
E00158477,78,75,153
E00158478,16,49,239
E00158479,21,52,187
E00158481,29,69,207
E00158482,17,38,231
E00158483,21,65,251
E00158484,24,38,292
E00158485,27,54,230
E00158487,16,57,358
E00158488,19,60,206
E00158489,17,45,199
E00158558,4,20,165
E00158559,14,47,198
E00158580,12,34,314
E00165813,27,58,401
E00165814,11,65,251
E00168294,5,30,327
E00168296,4,29,273
E00168298,3,22,134
E00168299,11,36,240
E00168300,9,22,307
E00168301,12,33,223
E00172158,25,58,279
E00172159,7,24,251
E00172160,23,52,278
E00172161,21,40,317
