geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01000650,249,219,158,222,296,240,234,81,212
E01000651,174,173,144,208,246,181,152,85,265
E01000652,179,204,133,155,270,240,196,80,168
E01000654,180,134,139,172,207,189,172,34,46
E01000655,183,181,154,194,214,169,150,33,45
E01000656,138,183,143,167,215,212,199,63,80
E01000657,189,184,218,229,213,207,192,43,112
E01000658,101,175,99,110,184,176,278,83,152
E01000659,175,231,162,178,249,225,157,43,42
E01000661,259,242,201,236,234,149,133,48,92
E01000662,213,247,202,205,293,222,132,63,164
E01000663,226,215,135,226,250,193,172,56,154
E01000664,203,263,172,172,288,196,152,47,117
E01000665,212,244,198,206,315,227,184,78,151
E01000666,151,198,150,152,289,266,275,95,238
E01000667,178,211,120,114,268,227,215,101,186
E01000668,229,185,162,322,273,175,150,34,90
E01000669,246,185,164,308,298,196,114,48,113
E01000670,228,183,257,316,327,239,187,62,133
E01000671,221,168,222,305,253,177,169,67,162
E01000679,259,202,175,302,287,182,127,46,80
E01000680,165,170,130,145,240,260,277,78,144
E01000681,214,230,144,220,296,229,179,64,129
E01000682,161,212,112,159,240,186,179,71,204
E01000683,185,177,186,308,228,200,124,59,125
E01000684,304,259,149,295,347,248,236,76,122
E01000685,219,185,146,207,250,232,145,49,132
E01000686,163,161,138,162,204,204,207,83,186
E01000687,179,189,147,181,248,206,220,80,153
E01000688,158,165,117,144,224,189,195,56,117
E01000698,87,155,112,76,174,183,178,86,131
E01000719,331,207,281,314,280,173,153,48,109
E01000720,301,230,203,248,262,171,131,41,45
E01000721,249,208,156,177,199,121,103,55,59
E01000722,226,188,163,235,269,207,161,69,118
E01000723,93,119,95,96,200,186,203,83,172
E01000724,335,303,229,225,263,140,104,46,115
E01000725,242,215,207,243,239,183,163,54,95
E01000726,126,130,130,140,199,177,169,80,131
E01000727,179,164,156,189,231,207,188,73,166
E01000730,331,310,256,211,257,157,96,36,70
E01000731,202,190,169,149,213,190,115,38,97
E01000732,161,204,126,180,235,198,169,67,135
E01000733,206,196,173,219,252,180,170,65,132
E01000734,191,197,159,165,230,153,128,43,94
E01000747,282,209,196,247,291,253,250,69,123
E01000748,122,184,126,109,253,233,289,111,175
E01000749,174,178,109,141,257,205,239,105,180
E01000750,160,215,159,160,201,210,180,81,126
E01000751,231,298,174,254,355,210,209,71,205
E01000752,153,164,106,172,217,177,216,109,292
E01000753,159,253,123,176,270,197,224,112,292
E01000754,202,198,157,219,272,192,175,78,182
E01000755,156,219,108,128,244,199,173,88,190
E01000756,142,254,126,99,246,238,207,87,164
E01000757,118,205,94,114,247,243,241,79,158
E01000758,133,216,118,138,225,224,172,68,185
E01000759,163,253,126,127,292,222,189,62,108
E01000760,155,198,143,140,239,208,175,46,199
E01000761,199,223,128,138,274,223,219,63,85
E01000762,160,165,192,223,235,165,194,80,209
E01000763,177,209,124,135,256,200,193,58,100
E01000764,177,257,159,156,274,189,188,58,157
E01000765,193,229,203,173,285,230,182,70,139
E01000766,210,224,133,189,294,227,210,83,144
E01000767,209,241,134,172,285,222,198,55,130
E01000768,153,209,182,149,245,213,176,73,155
E01000786,101,134,111,101,185,180,262,90,257
E01000787,147,128,161,148,199,167,181,84,190
E01000788,171,200,166,156,259,229,155,70,120
E01000789,434,314,259,254,253,129,77,27,53
E01000790,231,238,330,285,297,245,164,62,166
E01000791,117,187,114,122,219,188,188,88,222
E01000792,133,142,118,104,157,131,149,55,153
E01000793,152,176,129,134,227,238,217,106,210
E01000794,141,173,125,142,223,232,253,85,179
E01000795,206,181,124,167,246,165,158,51,114
E01000807,214,182,143,191,257,175,194,63,113
E01000808,223,187,97,220,235,196,203,90,153
E01000809,192,158,123,172,234,209,182,66,181
E01000810,180,138,111,180,226,219,200,93,156
E01000811,167,124,138,208,217,150,163,46,107
E01000812,144,130,168,189,201,236,206,80,143
E01000813,190,174,128,165,226,231,226,75,195
E01000814,123,210,138,106,252,262,236,70,134
E01000815,181,199,117,127,276,208,219,83,127
E01000827,187,152,182,231,229,197,221,79,214
