geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00094978,46,58,47,41,70,89,57,18,30
E00094979,30,39,34,34,55,40,32,7,18
E00094980,42,44,34,36,56,48,33,12,14
E00094981,49,29,45,60,56,31,22,9,8
E00094982,34,42,36,35,49,44,28,8,15
E00094983,47,37,26,59,62,63,38,17,13
E00095068,40,44,31,42,59,46,57,14,25
E00095069,30,26,19,31,37,52,57,11,26
E00095070,21,32,30,22,44,41,45,5,27
E00095071,34,40,19,42,53,60,86,36,43
E00095072,37,41,46,27,39,53,62,19,47
E00095073,42,58,27,26,71,56,71,15,32
E00095074,34,49,24,37,59,57,51,9,30
E00095075,40,46,39,37,39,51,60,23,32
E00095076,45,32,23,41,54,34,40,7,27
E00095077,35,51,25,39,58,36,42,8,22
E00095078,50,45,28,48,67,75,55,15,28
E00095079,32,29,23,32,40,33,34,21,33
E00095122,42,55,34,51,50,61,30,5,8
E00095123,28,20,15,32,26,15,32,13,54
E00095124,16,5,23,27,25,25,32,4,18
E00095125,13,20,28,21,34,38,50,15,39
E00095126,13,31,11,28,33,37,43,21,28
E00095127,30,18,14,30,38,35,71,11,25
E00095128,20,26,14,30,37,41,51,18,33
E00095129,28,30,29,35,28,53,64,16,29
E00095130,23,32,25,31,55,51,50,15,24
E00095131,43,37,28,37,59,64,68,22,46
E00095132,41,19,28,54,37,39,29,10,34
E00095133,10,23,32,39,42,27,35,14,17
E00095134,19,27,22,42,32,20,34,10,42
E00095135,36,38,34,44,37,44,47,13,36
E00095137,19,23,25,23,35,49,52,19,20
E00095138,31,36,27,30,44,74,44,22,14
E00095139,40,50,39,45,53,32,25,5,18
E00095140,45,34,31,43,52,38,30,13,16
E00095141,37,46,28,33,65,48,27,13,20
E00095142,26,42,33,22,61,39,24,13,27
E00095143,37,43,20,35,69,35,49,6,34
E00095144,35,50,20,38,53,38,18,15,25
E00095145,40,46,29,42,60,42,57,6,18
E00095146,21,29,19,24,43,49,72,25,40
E00095147,47,39,28,38,51,64,43,11,29
E00095148,37,41,27,34,52,52,46,10,28
E00095172,23,29,29,42,31,32,26,9,22
E00095173,41,31,17,44,57,39,35,10,32
E00095174,34,32,30,31,35,38,52,21,32
E00095175,16,25,22,29,31,36,55,17,43
E00095176,27,36,37,29,41,55,51,11,31
E00095177,40,36,24,34,50,54,41,14,26
E00095178,25,39,28,26,45,43,68,17,17
E00095179,27,31,14,43,41,42,46,11,47
E00095180,27,24,43,38,33,44,38,8,25
E00095181,15,6,10,20,19,22,36,13,33
E00095182,24,28,30,23,42,27,33,20,57
E00095183,24,40,15,24,42,50,31,11,25
E00095184,45,32,31,56,41,34,50,24,60
E00095185,18,17,15,15,15,23,23,4,6
E00095716,15,26,9,13,17,23,24,11,31
E00095717,7,15,13,8,21,26,53,23,24
E00095718,18,7,21,20,22,31,35,8,11
E00095719,11,7,17,23,18,31,37,8,29
E00095720,3,11,7,4,17,29,32,9,22
E00095721,9,17,10,11,15,23,55,20,47
E00095722,41,56,44,43,57,48,53,13,27
E00095723,25,26,16,25,24,35,51,11,57
E00095724,37,60,38,57,62,44,47,6,17
E00095725,7,6,18,9,11,14,58,12,59
E00095726,42,50,32,40,55,31,29,17,32
E00095727,13,26,35,24,26,33,25,21,29
E00095728,82,66,39,72,82,49,80,18,16
E00095729,15,33,21,28,37,41,38,27,20
E00095730,54,43,27,63,34,25,15,1,2
E00095731,43,32,21,50,35,15,11,0,1
E00095733,43,31,46,29,36,55,50,12,21
E00095734,19,42,23,23,52,40,40,23,26
E00095735,36,20,23,35,31,23,50,16,55
E00095736,32,37,27,34,43,44,39,11,25
E00095737,9,10,23,20,19,21,39,29,55
E00095738,11,22,13,18,26,13,34,6,35
E00095739,42,54,38,37,46,38,33,7,15
E00095740,18,25,23,34,50,52,51,32,27
E00096095,17,22,15,17,33,30,64,21,33
E00096096,15,11,9,15,14,43,62,31,51
E00096097,29,43,42,38,52,44,42,17,27
E00096098,42,51,44,39,66,52,31,12,34
E00096099,16,50,67,73,44,43,33,11,22
E00096100,14,14,30,19,16,37,40,20,41
E00096101,8,28,24,17,35,32,37,11,38
E00096102,43,29,78,60,53,28,12,3,13
E00096103,9,23,46,35,33,25,23,0,4
