geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01013999,12,7,481,41,104,1,8,1,5
E01014008,8,8,545,90,124,4,5,2,6
E01014009,6,5,481,42,170,3,3,2,5
E01014016,12,13,401,75,72,1,1,1,3
E01014017,5,3,524,52,114,1,8,1,4
E01014018,11,6,457,54,187,2,6,1,7
E01014019,17,10,537,57,141,4,8,1,3
E01014020,6,9,477,64,217,6,18,0,12
E01014021,9,11,464,66,119,8,6,0,4
E01014033,8,7,513,127,148,1,4,0,3
E01014034,9,7,468,150,56,1,7,0,1
E01014051,7,5,606,75,103,4,10,0,8
E01014052,10,2,511,52,204,1,3,0,11
E01014055,13,3,578,59,98,5,3,1,4
E01014056,9,7,506,77,139,4,11,0,6
E01014079,19,15,554,66,101,7,4,1,4
E01014098,22,25,566,48,50,12,6,2,6
E01014101,9,10,393,34,69,6,6,1,6
E01028994,13,3,372,45,80,0,2,2,7
E01029003,6,4,709,130,318,5,15,1,15
E01029005,5,3,396,53,130,1,11,1,8
E01029013,14,9,590,138,85,2,1,1,13
E01029014,11,10,349,135,18,7,3,0,9
E01029016,8,5,475,47,110,1,9,2,7
W01000426,5,14,525,35,30,3,5,5,4
W01000427,1,1,423,56,199,4,4,2,3
W01000429,7,11,809,52,265,5,8,1,10
W01000430,11,5,451,56,107,3,8,0,1
W01000431,11,18,423,175,36,1,6,1,0
W01000432,8,9,402,122,54,0,1,0,2
W01000438,3,17,344,22,72,1,8,2,2
W01000440,2,5,512,40,153,1,7,3,7
W01000443,10,6,831,77,260,4,7,1,10
W01000445,11,10,553,60,154,6,7,2,6
W01000446,12,4,423,241,85,4,7,0,6
W01000448,4,6,459,107,71,6,2,0,2
W01000449,10,9,505,167,73,3,8,0,17
W01000450,2,5,456,44,195,4,7,0,5
W01000451,2,10,386,42,83,2,4,0,4
W01000454,17,4,223,204,32,1,5,2,1
W01000455,16,14,585,250,28,2,5,2,3
W01000456,21,7,487,169,67,3,2,3,7
W01000459,4,3,422,57,117,4,7,2,3
W01000464,2,4,384,57,186,1,10,0,5
W01000465,3,2,334,28,65,3,3,0,9
W01000466,22,11,404,160,23,2,1,0,3
W01000467,13,21,445,173,80,1,6,1,6
W01000471,7,10,582,115,201,2,7,1,3
W01000472,4,4,410,31,66,3,8,1,3
W01000474,8,15,630,78,193,1,15,0,5
W01000477,5,2,440,46,218,2,6,0,3
W01000484,4,11,450,49,227,3,10,0,3
W01000485,16,6,435,108,80,3,4,1,4
W01000486,15,2,326,129,53,2,8,0,8
W01000487,6,17,572,187,102,2,17,0,6
W01000489,31,7,467,220,45,1,5,1,2
W01000492,14,7,400,304,68,1,17,4,2
W01000493,23,5,399,238,38,3,8,0,6
W01000494,19,14,629,93,100,2,6,2,4
W01000496,5,15,749,57,63,5,5,3,13
W01000502,12,11,666,79,43,1,3,2,5
W01000503,3,3,345,43,157,0,6,0,5
W01000504,4,15,345,41,14,1,2,1,0
W01000505,3,9,513,46,28,2,2,0,3
W01000512,18,21,224,368,34,1,8,3,7
W01000513,18,55,224,548,45,2,13,10,4
W01000515,22,22,395,160,19,9,2,8,3
W01000516,18,60,459,141,29,6,6,17,2
W01000517,19,27,155,273,36,0,4,4,3
W01000518,15,21,244,219,29,3,3,1,2
W01000525,8,20,348,63,29,2,0,4,3
W01000527,1,11,212,224,52,1,3,0,4
W01000528,7,14,396,163,56,1,2,0,1
W01000534,16,19,591,38,88,6,2,0,5
W01000535,7,13,596,57,184,7,10,0,1
W01000536,8,10,455,25,148,2,4,0,2
W01000537,5,6,467,44,151,4,10,1,4
W01000538,2,27,580,42,132,2,12,2,4
W01000539,2,10,435,30,96,7,10,2,1
W01000540,0,33,373,28,56,5,0,3,2
W01000541,3,12,623,48,173,2,11,1,3
W01000542,5,16,719,49,221,8,7,0,4
W01000543,6,16,758,60,149,4,6,6,4
W01000548,6,33,683,49,65,4,4,0,4
W01000549,23,42,783,28,54,9,3,5,1
W01000550,6,3,357,84,73,4,5,0,3
W01000552,8,15,800,56,122,7,11,2,3
W01000625,4,7,344,69,17,3,5,2,4
W01000626,1,14,391,130,22,6,1,3,4
W01000627,3,15,790,72,38,3,11,3,4
W01000628,10,7,584,91,24,2,7,3,6
W01000629,11,23,587,140,18,2,3,4,17
W01000630,8,5,599,97,23,9,2,2,15
W01000631,16,10,446,122,13,6,3,4,10
W01000635,14,35,1020,50,37,11,7,1,8
W01000636,13,30,678,48,16,4,2,3,4
W01000647,4,4,459,50,193,4,2,0,4
W01000650,1,7,462,55,225,1,14,1,5
W01000651,10,13,632,68,23,5,4,2,13
W01000652,6,22,523,134,18,6,1,2,8
W01000653,5,17,464,81,24,3,3,3,17
W01000654,16,18,526,161,22,1,4,4,17
W01000655,13,23,587,118,28,1,7,10,9
W01000656,7,15,719,49,42,5,4,1,3
W01000657,3,10,369,24,19,5,0,1,1
W01000658,3,14,445,20,14,3,2,1,3
W01000659,10,14,400,80,14,1,3,7,28
W01000660,9,14,420,103,19,3,2,2,12
W01000662,6,25,836,34,47,6,11,0,4
W01000663,5,24,886,41,46,5,5,0,3
W01000664,2,8,699,53,62,4,1,0,4
W01000665,6,16,799,36,57,6,2,3,8
W01000666,2,15,592,38,23,7,8,1,4
W01000667,5,8,509,43,16,2,3,2,11
W01000675,6,22,726,25,147,4,6,2,4
W01000676,0,7,505,66,105,3,8,2,7
W01000677,3,8,410,124,42,2,8,0,6
W01000678,8,3,322,97,111,1,5,1,2
W01000679,12,8,318,182,47,1,2,0,4
W01000680,4,8,788,29,57,8,4,0,4
W01000681,9,25,626,62,49,9,5,0,2
W01000682,1,9,523,29,90,5,2,1,4
W01000683,2,4,361,32,154,0,7,0,0
W01000684,5,6,648,30,150,5,4,1,3
W01000686,2,15,425,27,131,4,10,0,1
W01000687,2,14,609,68,235,5,10,0,2
W01000690,2,16,687,30,45,6,3,1,3
W01000691,6,19,574,21,34,10,3,0,6
W01000692,3,12,651,26,24,3,2,1,5
W01000697,5,24,642,71,40,3,7,2,7
W01000698,4,33,712,44,30,5,6,1,2
W01000699,0,14,664,19,73,2,1,1,5
W01000701,0,12,529,54,108,6,5,1,2
W01000702,2,10,369,118,37,0,4,2,4
W01000703,12,16,579,134,18,4,9,5,14
W01000704,6,12,564,65,22,1,2,2,7
W01000705,16,14,550,100,19,4,3,5,10
W01000706,10,27,584,59,16,7,3,3,7
W01000707,8,28,386,51,16,6,1,8,1
W01000708,8,21,380,40,6,3,2,2,3
W01000709,2,7,773,51,186,3,8,0,11
W01000712,5,7,629,37,27,11,4,3,1
W01000713,3,15,554,35,24,2,8,1,4
W01000714,2,12,469,86,18,4,4,0,6
