geocode,employee,inactive,self-employed,student,unemployed
E01011296,628,404,113,23,23
E01011297,660,302,144,27,26
E01011298,672,303,63,21,47
E01011300,588,309,68,25,42
E01011301,651,274,65,26,11
E01011302,564,388,105,24,25
E01011303,475,239,64,20,25
E01011304,655,302,77,33,48
E01011305,721,258,98,27,26
E01011306,627,281,69,33,23
E01011307,590,352,77,21,54
E01011308,602,352,69,23,32
E01011309,555,314,161,30,44
E01011392,594,377,75,18,37
E01011396,796,365,94,57,48
E01011397,706,277,82,39,28
E01011398,631,230,77,35,17
E01011399,610,307,85,34,28
E01011400,592,316,71,31,38
E01011401,666,295,82,30,21
E01011402,682,425,109,30,25
E01011403,436,348,79,28,22
E01011404,592,258,78,34,18
E01011405,502,436,80,28,14
E01011697,578,966,133,27,45
E01011698,628,341,100,30,31
E01011699,579,312,87,32,11
E01011700,457,440,66,44,24
E01011701,527,247,86,32,24
E01011702,407,272,128,29,19
E01011703,445,391,76,30,12
E01011704,725,360,110,21,29
E01011705,523,288,73,21,42
E01011707,513,312,98,19,19
E01011709,531,388,132,22,12
E01011710,616,224,149,19,22
E01011711,506,300,143,18,23
E01011712,567,270,149,20,30
E01013018,732,358,159,24,51
E01013020,774,319,212,29,30
E01013021,639,344,109,17,42
E01013022,744,390,259,41,38
E01013023,673,426,264,21,33
E01013024,797,356,142,39,42
E01013026,664,347,160,29,41
E01013052,672,286,146,34,24
E01013053,471,378,110,16,18
E01013054,903,329,105,38,30
E01013055,618,308,107,28,45
E01013056,687,317,100,30,37
E01013057,600,315,174,27,29
E01013058,532,304,131,19,23
E01013059,673,323,183,20,20
E01013060,766,385,121,34,34
E01013061,664,340,112,39,24
E01013119,547,307,216,33,27
E01013122,569,267,235,27,23
E01013126,698,757,204,40,45
E01013127,564,309,219,13,21
E01013335,596,358,85,33,61
E01013336,631,303,92,30,32
E01013337,770,266,115,30,26
E01013338,1010,359,155,42,47
E01013339,646,295,108,38,31
E01013340,507,271,89,18,13
E01013341,434,312,85,16,18
E01013342,518,389,124,26,14
E01013343,864,415,79,245,71
E01013344,650,337,187,43,42
E01013345,836,308,95,101,42
E01013346,656,364,141,24,28
E01013347,612,357,58,66,89
E01013348,723,434,70,381,51
E01013349,506,291,42,28,81
E01013350,646,351,80,78,66
E01013351,697,429,145,34,21
E01013352,590,414,121,22,19
E01013353,656,303,84,39,49
E01013354,717,287,91,28,23
E01013355,565,403,109,32,14
E01013356,637,307,94,34,23
E01013357,775,381,139,36,21
E01013358,707,293,117,31,26
E01013359,660,247,95,33,47
E01013360,674,437,92,72,39
E01013361,818,432,133,152,40
E01013362,895,417,101,76,37
E01013363,703,716,97,210,55
E01013364,643,726,101,252,51
E01013365,1021,660,170,79,45
E01013366,779,530,176,162,73
E01013368,911,498,127,355,51
E01013369,779,406,119,149,58
E01013370,619,316,70,28,21
E01013371,669,286,105,39,23
E01013372,572,362,95,16,20
E01013373,569,331,77,29,22
E01013374,670,287,108,35,22
E01013375,538,300,85,24,22
E01013376,614,336,101,32,16
E01013377,724,311,133,31,27
E01013378,336,3263,95,801,20
E01013379,593,269,99,50,20
E01013380,624,447,133,180,38
E01013381,629,296,119,64,28
E01013382,692,350,57,75,53
E01013383,987,512,109,187,94
E01013384,624,487,72,136,53
E01013385,618,289,71,36,48
E01013386,717,355,76,67,82
E01013387,524,333,109,33,20
E01013388,382,280,74,25,13
E01013389,493,253,66,33,21
E01013390,931,212,93,28,54
E01013391,1227,298,148,65,54
E01013392,745,231,96,38,51
E01013393,827,219,88,38,46
E01013394,517,275,74,16,70
E01013395,705,225,109,34,22
E01013396,636,332,100,29,44
E01013397,691,263,102,38,30
E01013398,488,537,54,164,42
E01013399,514,483,68,83,99
E01013400,718,688,55,229,60
E01013401,508,605,92,167,36
E01013402,495,656,68,172,20
E01013403,468,851,75,205,22
E01013404,580,325,97,49,38
E01013405,661,279,64,31,28
E01013406,986,322,97,52,56
E01013407,483,339,92,28,21
E01013408,444,391,69,30,13
E01013409,626,316,105,36,26
E01013410,552,291,71,38,47
E01013411,584,355,74,33,15
E01013412,969,269,126,53,36
E01013413,780,248,147,63,44
E01013414,815,297,112,58,35
E01013416,638,363,109,59,63
E01013417,790,413,205,50,56
E01013418,705,334,121,58,58
E01013419,505,364,108,54,30
E01013420,770,472,132,94,17
E01013421,475,434,143,114,30
E01013422,712,270,143,34,31
E01013423,534,287,75,23,18
E01013424,593,262,102,42,18
E01013425,617,300,151,28,18
E01013426,548,389,151,28,26
E01013427,496,315,95,23,16
E01013428,787,257,108,45,45
E01013429,1071,218,129,49,40
E01013430,648,329,139,23,37
E01013431,802,190,108,28,24
E01013432,961,302,123,28,35
E01013433,621,308,92,36,14
E01013434,605,279,100,34,26
E01013435,652,290,83,30,27
E01013436,776,278,122,32,34
E01013437,463,288,141,27,18
E01013438,753,331,119,49,25
E01013439,646,232,113,35,15
E01013440,841,359,121,50,26
E01013441,728,281,103,20,46
E01013442,586,228,91,19,50
E01013443,546,354,54,32,67
E01013444,519,283,64,35,72
E01013445,600,306,89,17,66
E01013446,729,294,91,40,53
E01013447,598,287,80,32,75
E01013448,586,272,45,31,64
E01013449,745,334,86,38,42
E01013450,456,239,158,23,18
E01013451,546,188,112,28,18
E01013452,612,301,135,39,22
E01027594,530,340,119,17,33
E01027595,596,321,183,34,24
E01027596,499,375,139,18,17
E01027600,765,339,263,43,24
E01027601,732,355,264,38,33
E01027619,1213,377,236,48,30
E01027622,640,394,294,33,38
E01027634,778,394,276,43,24
E01027644,594,264,150,27,20
E01027645,676,272,135,37,35
E01027647,568,321,246,33,21
E01027683,620,259,140,29,22
E01027684,519,312,192,35,30
E01027687,597,283,189,30,23
E01027695,637,326,215,29,18
E01027696,592,530,203,43,25
E01027703,699,345,230,18,41
E01027737,865,239,171,30,24
E01027774,737,436,269,39,28
E01027778,843,477,336,32,34
E01027779,373,279,149,19,32
E01027785,676,256,98,20,68
E01027786,574,365,154,29,20
E01027787,674,354,107,41,52
E01027788,582,347,79,26,27
E01027789,1063,410,136,40,83
E01027790,901,304,164,25,58
E01027791,663,235,162,23,36
E01027797,646,334,258,20,30
E01027799,579,366,274,38,30
E01027875,649,395,259,27,27
E01027876,755,277,114,35,32
E01027877,553,229,94,26,36
E01027878,611,198,63,26,66
E01027879,652,270,71,22,27
E01027880,652,345,118,50,25
E01027881,489,302,61,17,42
E01027882,837,327,135,49,40
E01027886,580,252,133,12,24
E01027887,691,296,158,26,21
E01027888,723,308,193,24,28
E01027893,843,350,119,41,35
E01027894,799,414,110,36,48
E01027895,607,381,138,33,37
E01027896,847,342,201,42,48
E01027897,911,371,208,45,41
E01027898,1103,395,199,53,34
E01027899,693,309,176,32,36
E01027900,832,304,220,23,35
E01027901,687,289,145,21,33
E01027902,591,301,137,30,31
E01027903,396,277,105,20,12
E01027904,960,413,239,48,35
E01027905,859,355,92,34,106
E01027906,593,284,81,41,53
E01027907,469,338,26,20,100
E01027908,676,294,72,20,95
E01027909,971,363,93,39,102
E01027910,1214,487,95,43,121
E01027911,512,324,91,28,31
E01027912,459,223,55,16,15
E01027913,502,218,78,35,16
E01027914,729,345,138,39,27
E01027915,689,315,92,28,52
E01027916,699,292,64,18,44
E01027917,911,274,137,51,42
E01027918,660,274,85,14,46
