geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00081235,2,3,6,6,12,37,77,33,54
E00081236,39,63,26,40,58,50,47,12,39
E00081237,57,47,34,53,66,66,54,21,15
E00081238,25,31,33,30,39,56,58,17,22
E00081239,35,53,52,38,51,61,43,9,6
E00081240,23,32,18,18,44,33,27,15,6
E00081241,9,17,12,17,19,20,25,8,18
E00081242,40,56,29,38,61,61,60,13,23
E00081243,29,37,24,16,48,43,33,14,18
E00081244,25,27,31,49,38,36,44,21,18
E00081245,54,54,21,51,77,58,44,11,19
E00081246,27,60,15,20,67,49,58,14,31
E00081247,26,30,29,38,56,52,60,24,26
E00081248,21,23,22,31,50,63,51,21,31
E00081250,20,24,19,25,27,44,43,16,17
E00081252,37,56,32,37,59,42,48,19,12
E00081253,26,24,24,24,32,31,34,7,13
E00081254,32,43,39,31,49,42,46,9,12
E00081255,72,72,79,84,82,73,64,9,13
E00081256,20,47,28,23,49,38,49,14,15
E00081257,38,30,24,44,48,25,28,18,24
E00081258,35,34,27,40,44,42,57,25,31
E00081259,25,21,17,19,29,22,20,11,23
E00081260,36,47,29,35,42,31,37,9,10
E00081261,40,37,39,19,60,33,28,11,20
E00081262,23,27,27,28,34,31,38,18,21
E00081263,20,23,29,17,31,37,57,35,43
E00081264,30,35,26,34,36,34,35,6,12
E00081265,27,26,22,21,29,22,32,15,35
E00081266,21,19,23,39,25,38,37,15,17
E00081267,23,44,27,33,59,31,23,7,37
E00081268,20,31,10,12,22,24,19,6,37
E00081274,19,31,17,25,37,43,29,7,30
E00081275,54,43,56,50,55,48,32,9,7
E00081276,32,48,24,26,54,45,41,15,9
E00081277,38,46,34,34,78,62,60,20,40
E00081431,69,42,49,64,69,53,30,13,3
E00081432,77,43,44,101,79,37,33,2,5
E00081434,67,36,96,95,81,52,51,10,17
E00081624,54,40,29,71,82,61,47,10,18
E00081627,84,71,55,92,64,44,40,7,20
E00081628,25,34,34,41,43,45,56,12,44
E00167395,37,45,45,52,38,22,23,7,13
E00167396,41,60,38,42,67,34,22,9,15
E00167397,36,28,49,51,52,50,37,7,16
E00167398,54,32,41,67,53,34,21,5,5
E00167399,27,20,72,52,26,37,29,8,9
E00167400,58,30,36,95,52,19,11,3,1
E00167401,3,6,7,2,4,20,49,9,9
E00167403,56,52,33,66,97,24,15,0,1
E00167404,68,24,46,80,58,22,10,5,2
E00167405,61,37,48,77,43,42,21,4,5
E00167408,43,41,41,57,51,22,14,6,10
E00167418,5,4,10,8,15,41,98,49,65
