geocode,employee,inactive,self-employed,student,unemployed
E00089400,45,19,17,0,2
E00137250,117,63,2,4,11
E00137251,117,90,9,5,3
E00137252,81,72,11,7,9
E00137256,142,79,21,6,6
E00137257,247,91,27,15,10
E00137260,73,77,6,4,5
E00137261,238,90,33,14,17
E00137262,118,65,11,8,12
E00137263,152,67,12,14,4
E00137264,125,68,18,5,7
E00137270,131,88,14,3,7
E00137271,81,70,16,2,0
E00137272,87,70,11,3,5
E00137273,96,65,12,2,4
E00137274,79,42,16,1,8
E00137275,116,59,13,5,4
E00137276,104,53,21,8,5
E00137277,124,77,13,7,3
E00137278,77,72,1,0,5
E00137279,142,36,13,8,10
E00137280,120,52,19,5,21
E00137281,59,73,5,3,10
E00137282,134,56,21,6,25
E00137283,115,80,32,1,5
E00137284,134,70,29,9,4
E00137285,106,57,49,4,2
E00137286,132,60,35,5,2
E00137287,100,58,39,6,6
E00137288,80,60,18,1,3
E00137289,82,60,35,7,2
E00137336,134,72,36,6,3
E00137337,136,65,28,6,7
E00137338,118,68,46,6,9
E00137339,82,73,27,4,7
E00137340,81,47,37,3,3
E00137341,123,88,55,2,3
E00137354,177,79,19,9,11
E00137355,123,72,18,8,11
E00137356,142,57,25,6,9
E00137357,90,64,18,5,3
E00137358,121,67,10,8,10
E00137359,135,50,13,0,11
E00137360,125,41,15,4,8
E00137361,170,65,19,5,15
E00137362,147,42,15,4,10
E00137363,118,55,14,2,7
E00137364,145,38,11,0,17
E00137365,159,67,26,8,5
E00137366,159,57,18,9,11
E00137367,125,68,14,8,13
E00137368,140,71,19,7,10
E00137369,109,66,9,4,7
E00137370,140,61,8,8,12
E00137371,119,58,13,5,19
E00137372,138,75,30,6,3
E00137373,97,62,12,3,20
E00137374,115,62,28,6,9
E00137375,96,65,28,5,5
E00137376,111,62,40,7,7
E00137377,132,56,33,3,3
E00137378,176,77,65,5,8
E00137383,105,77,15,5,2
E00137384,134,59,24,5,3
E00137385,107,71,16,1,5
E00137386,103,62,10,6,8
E00137387,134,67,16,7,9
E00137388,135,74,19,6,17
E00137389,94,68,10,5,19
E00137390,93,75,14,7,15
E00137391,117,78,11,4,18
E00137392,101,68,5,7,10
E00137393,96,69,10,5,32
E00137394,147,63,8,9,9
E00137444,91,30,25,5,2
E00137445,71,42,32,1,2
E00137446,85,55,40,7,5
E00137447,165,63,35,7,6
E00137448,182,61,33,11,11
E00137449,166,57,26,5,7
E00137450,147,67,15,5,11
E00137451,145,67,24,5,6
E00137452,174,58,44,5,7
E00137453,122,73,23,4,8
E00137454,88,76,13,3,9
E00137467,83,44,42,0,5
E00137468,125,52,37,8,4
E00137469,127,60,29,6,3
E00137470,107,46,20,0,7
E00137471,142,66,24,9,10
E00137472,159,75,32,9,4
E00137473,121,54,20,6,9
E00137474,147,50,19,3,10
E00137475,140,53,17,12,4
E00137476,133,26,29,4,11
E00137477,158,64,44,2,5
E00137478,141,62,35,6,13
E00138671,93,30,24,3,3
E00138672,117,49,38,7,3
E00138673,103,48,32,5,4
E00138674,49,17,32,5,1
E00138675,139,55,40,11,5
