geocode,employee,inactive,self-employed,student,unemployed
E01016849,716,231,308,49,46
E01016850,833,303,266,95,61
E01016851,858,208,304,65,79
E01016852,792,268,202,82,79
E01016853,978,280,250,52,61
E01016854,815,295,228,56,93
E01016855,945,249,241,47,54
E01016856,745,250,211,52,50
E01016857,698,267,177,37,38
E01016858,738,220,201,30,67
E01016859,587,270,187,23,43
E01016860,765,259,145,23,48
E01016861,777,301,241,43,58
E01016862,648,329,210,53,48
E01016863,581,408,156,38,64
E01016864,432,425,84,52,61
E01016865,446,442,63,36,104
E01016866,415,410,74,30,71
E01016867,471,408,88,29,53
E01016868,413,507,82,34,78
E01016869,662,422,189,48,71
E01016870,694,237,195,41,45
E01016871,813,317,199,44,57
E01016872,990,233,200,42,77
E01016873,787,372,197,31,63
E01016874,772,290,196,37,44
E01016875,678,246,213,36,32
E01016876,739,255,183,34,48
E01016877,796,362,174,32,55
E01016878,774,356,203,38,35
E01016879,541,323,121,44,41
E01016880,396,327,88,26,68
E01016881,530,314,107,32,49
E01016882,529,312,96,30,43
E01016883,461,410,112,23,18
E01016884,567,308,137,50,39
E01016885,425,337,79,29,60
E01016886,562,312,146,38,26
E01016887,541,280,132,27,33
E01016888,509,274,158,40,27
E01016889,682,469,136,222,44
E01016890,679,480,136,218,54
E01016891,619,484,146,174,77
E01016892,601,379,161,151,37
E01016893,769,370,222,131,57
E01016894,634,561,183,231,37
E01016895,443,420,96,56,72
E01016896,731,356,191,157,42
E01016897,681,375,203,119,41
E01016898,605,728,142,237,48
E01016899,361,1774,79,788,39
E01016900,367,603,76,128,82
E01016901,621,295,160,129,31
E01016902,498,376,106,58,57
E01016903,724,413,181,170,45
E01016904,433,474,90,61,81
E01016905,509,539,98,121,47
E01016906,520,433,111,56,52
E01016907,457,677,75,219,42
E01016908,418,450,73,64,63
E01016909,484,607,80,294,48
E01016910,423,419,86,143,60
E01016911,469,399,130,121,35
E01016912,668,535,126,261,47
E01016913,526,574,95,302,30
E01016914,380,1063,69,425,79
E01016915,353,546,58,105,66
E01016916,582,313,104,30,23
E01016917,638,270,95,17,27
E01016918,485,346,83,46,60
E01016919,636,245,84,30,44
E01016920,714,230,134,30,23
E01016921,623,296,122,42,60
E01016922,506,258,96,26,44
E01016923,568,275,172,39,27
E01016924,527,257,167,35,24
E01016925,605,277,131,48,53
E01016926,529,310,117,48,47
E01016927,621,282,152,35,34
E01016928,523,335,207,27,22
E01016929,636,287,153,35,33
E01016930,709,377,202,45,31
E01016931,598,299,134,37,26
E01016932,652,275,212,66,35
E01016933,626,243,166,35,38
E01016934,540,213,185,54,21
E01016935,645,269,179,27,40
E01016936,720,275,208,74,36
E01016937,998,400,223,111,67
E01016938,922,257,228,49,43
E01016939,625,221,180,61,33
E01016940,673,217,225,74,40
E01016941,795,487,200,136,97
E01016942,333,705,66,23,44
E01016943,620,311,220,43,40
E01016944,722,283,228,61,57
E01016945,793,328,197,114,79
E01016946,600,236,181,52,44
E01016947,559,531,77,52,90
E01016948,698,362,181,92,51
E01016949,539,522,151,121,55
E01016950,858,241,248,50,45
E01016951,677,272,181,63,61
E01016952,731,387,170,170,46
E01016953,739,296,240,78,40
E01016954,887,370,207,101,89
