geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00063413,18,154,70,22,33,32,40,21,22
E00063416,25,14,27,15,20,20,30,15,41
E00063716,31,28,30,40,33,20,29,15,28
E00063717,72,67,70,50,50,39,28,4,10
E00063718,84,62,58,46,46,30,34,3,14
E00063719,87,68,65,56,62,47,32,15,11
E00063720,68,44,56,49,46,30,24,10,12
E00126160,98,47,61,60,43,35,28,6,44
E00126161,94,63,91,66,71,34,16,8,7
E00126162,33,30,44,23,29,22,11,3,8
E00126163,25,29,32,25,36,17,21,9,9
E00126164,30,34,57,41,62,30,19,10,16
E00126165,19,18,41,41,37,32,40,4,14
E00126166,31,35,57,25,35,32,27,9,19
E00126167,28,25,14,18,46,37,49,9,14
E00126168,41,35,60,33,28,39,23,7,5
E00126169,93,58,58,66,42,32,26,8,13
E00126170,43,45,47,32,42,28,29,11,21
E00126171,48,33,43,35,30,25,36,5,15
E00126172,50,33,33,34,34,25,29,8,8
E00126173,0,3,2,6,4,7,37,13,60
E00126174,46,56,66,46,50,49,26,16,61
E00126175,66,63,38,84,94,46,19,2,3
E00126176,8,11,20,5,9,17,27,23,82
E00126177,38,32,36,21,24,22,36,16,36
E00126178,45,37,49,48,29,22,20,4,9
E00126179,12,11,30,23,26,34,22,14,47
E00126180,8,4,14,6,9,17,36,19,58
E00126181,42,15,34,35,28,22,25,12,20
E00126182,31,32,32,36,48,46,50,20,26
E00126183,22,18,31,22,34,41,56,22,38
E00126184,34,27,34,40,50,46,56,20,29
E00126185,26,40,34,31,43,49,59,15,17
E00126186,56,38,37,70,64,50,14,0,2
E00126187,29,62,29,28,69,58,73,15,10
E00126188,33,29,45,39,39,38,40,9,15
E00126189,33,49,42,33,76,74,50,13,15
E00126190,11,35,17,17,52,47,44,14,11
E00126191,41,47,27,47,59,64,61,10,8
E00126192,27,42,49,50,61,52,31,8,10
E00126193,20,19,23,19,39,33,38,16,39
E00126194,38,39,50,54,53,38,24,4,13
E00126195,41,32,46,50,43,31,28,5,5
E00126196,36,25,34,56,33,29,32,2,17
E00126197,26,35,50,43,43,55,36,8,45
E00126198,57,43,56,63,69,59,43,8,5
E00126199,23,34,44,30,52,92,67,22,28
E00126200,22,44,30,23,37,37,47,15,29
E00126201,23,34,26,21,42,21,26,15,29
E00126202,37,45,36,36,51,29,27,7,19
E00126203,26,39,33,25,44,48,47,19,35
E00126204,42,56,41,39,51,30,27,19,9
E00126205,77,63,51,46,50,34,29,4,19
E00126206,17,16,24,20,17,28,26,13,27
E00126207,1,5,5,6,11,27,34,15,41
E00126208,18,28,23,34,37,43,34,11,37
E00126209,25,34,44,28,31,47,30,7,17
E00126210,27,20,40,31,28,32,27,12,19
E00126211,39,27,44,20,28,28,33,10,14
E00126212,42,35,25,37,49,57,35,17,26
E00126213,27,20,35,35,33,34,28,10,18
E00126214,26,26,16,34,23,23,25,10,19
E00126215,31,31,37,46,36,30,45,8,5
E00126216,28,24,34,28,41,25,48,9,19
E00126217,21,35,33,26,44,29,18,8,27
E00126218,52,54,53,50,78,56,42,30,58
E00126219,24,29,32,23,46,30,47,13,13
E00126220,21,27,33,26,34,37,38,14,23
E00126221,11,21,19,25,30,32,25,15,18
E00126222,20,27,17,21,44,47,70,21,45
E00126223,19,24,36,21,38,44,40,14,32
E00126224,19,19,25,21,30,34,75,13,29
E00126225,29,39,27,23,68,69,47,16,29
E00126226,32,30,23,34,44,55,67,12,20
E00126227,33,29,29,29,41,60,54,11,10
E00126228,15,13,17,16,28,29,53,22,51
E00126229,1,14,7,6,18,38,52,25,28
E00126230,31,27,26,40,46,31,32,10,22
E00126231,33,44,24,31,50,23,40,15,45
E00126232,31,14,11,22,26,38,29,10,12
E00126233,18,31,25,27,36,51,43,11,11
E00126234,28,36,27,22,54,46,68,28,26
E00126235,13,34,28,30,39,52,50,17,24
E00126236,25,20,14,22,32,33,40,14,38
E00126237,32,29,24,37,38,45,69,18,30
E00126238,37,35,29,31,56,61,75,7,24
E00126239,20,19,28,32,24,31,26,4,21
E00126240,15,11,20,18,25,35,39,11,31
E00126241,29,42,44,48,44,49,60,24,23
E00126242,73,49,72,40,40,41,27,3,6
E00126243,43,32,27,44,28,39,22,12,34
E00126244,23,17,23,15,28,28,35,18,33
E00126245,22,28,32,23,40,51,64,31,75
E00126246,20,24,30,24,28,39,29,14,15
E00126247,39,21,37,33,38,46,30,14,13
E00126248,42,33,43,39,50,36,18,9,9
E00126249,17,28,20,11,34,39,46,19,39
E00126250,15,26,25,20,42,26,34,24,43
E00126251,33,46,49,36,53,37,44,8,21
E00126252,46,35,42,31,46,37,24,10,11
E00126253,13,24,21,20,28,30,24,14,11
E00126254,44,34,22,37,49,56,42,12,26
E00126255,17,42,18,10,58,54,45,13,13
E00126256,24,32,28,16,43,53,38,9,34
E00126257,22,40,24,28,63,56,41,12,16
E00126258,20,39,26,14,55,65,50,16,10
E00126259,141,103,121,114,61,36,27,7,9
E00126260,49,42,55,38,36,18,18,3,12
E00126261,66,76,93,62,49,38,15,15,20
E00126262,78,57,44,47,32,37,27,7,14
E00126263,109,79,84,87,41,42,23,8,12
E00126264,63,52,41,31,42,13,8,6,5
E00126265,80,53,44,48,34,21,11,6,4
E00126266,37,12,27,27,13,8,6,1,6
E00126267,82,48,52,55,33,26,23,7,14
E00126268,93,67,99,82,43,43,22,7,8
E00126269,156,85,97,111,42,35,25,13,10
E00126270,83,47,51,56,25,12,14,5,10
E00126271,112,75,96,82,40,23,18,11,14
E00126272,129,59,97,83,22,29,16,10,12
E00126273,65,93,79,58,50,59,37,20,34
E00126274,40,29,33,34,36,31,35,6,27
E00126275,26,37,31,38,56,57,50,12,55
E00126276,34,22,40,32,27,17,20,3,9
E00126277,43,56,34,47,67,47,39,11,24
E00126278,42,19,38,42,23,23,14,6,7
E00126279,32,34,41,38,35,19,31,17,16
E00126280,38,56,47,38,46,33,34,11,30
E00126281,34,25,42,56,31,18,12,13,7
E00126282,22,50,28,38,42,35,44,12,25
E00126283,28,20,32,29,37,31,28,17,15
E00126284,35,50,56,49,58,43,30,11,17
E00126285,42,25,54,68,32,22,19,9,11
E00126286,53,53,41,44,41,30,23,4,16
E00126287,29,31,22,21,36,34,29,13,31
E00126288,26,39,39,46,31,22,22,3,9
E00126289,19,16,17,29,32,38,56,24,47
E00126290,24,36,34,28,47,62,39,18,38
E00126291,45,60,42,48,55,38,27,10,18
E00126292,35,40,29,30,54,40,23,9,17
E00126293,17,23,17,19,25,22,30,13,56
E00126294,40,31,40,40,40,33,25,12,14
E00126295,51,31,57,43,35,31,24,7,14
E00126296,29,23,29,28,23,34,29,16,49
E00126297,40,51,42,48,66,49,72,31,84
E00126298,28,21,52,26,26,28,35,10,13
E00126299,52,46,60,46,56,41,30,7,12
E00126300,39,33,52,28,39,44,29,13,15
E00126301,45,49,39,31,37,31,24,8,27
E00126302,45,63,45,33,97,81,26,14,19
E00126303,37,33,66,52,42,29,15,7,8
E00126304,51,27,61,52,51,46,36,9,6
E00126305,40,14,49,23,32,38,21,7,15
E00126306,32,23,49,24,40,50,24,10,14
E00126307,33,28,37,23,43,35,24,4,14
E00126308,47,40,32,36,46,42,18,3,17
E00126309,33,43,33,27,44,35,26,6,8
E00126310,32,43,37,24,44,57,42,19,28
E00126311,33,18,33,24,29,22,32,7,22
E00126312,32,16,49,31,30,32,30,8,17
E00126313,26,19,14,26,41,43,62,23,47
E00126314,22,32,21,12,29,35,34,20,35
E00126315,39,34,36,53,72,37,23,5,10
E00126316,34,28,49,46,34,30,24,8,17
E00126317,52,48,45,34,41,19,22,9,8
E00126318,36,30,31,32,42,56,52,16,10
E00126319,36,43,30,37,49,30,28,6,8
E00126320,45,34,42,47,39,58,60,6,10
E00126321,24,35,32,36,40,26,54,26,65
E00126322,36,36,46,53,54,65,82,23,39
E00126323,17,17,14,23,49,37,63,28,29
E00126324,46,38,28,56,74,61,31,6,11
E00126325,29,39,48,34,50,30,27,7,5
E00126326,64,50,29,38,41,15,33,10,32
E00126327,8,16,16,10,32,40,39,10,34
E00126328,35,23,36,37,48,39,40,12,15
E00126329,21,19,52,31,32,31,29,9,15
E00126330,25,32,34,31,48,22,34,11,48
E00126331,49,43,55,39,50,34,33,5,15
E00126332,19,30,27,26,40,31,36,21,26
E00126333,62,59,50,48,38,25,20,5,3
E00126334,31,21,29,32,32,28,41,15,46
E00126335,27,41,28,35,40,29,25,18,29
E00126336,18,31,26,19,25,41,73,26,55
E00126337,58,59,40,42,50,25,16,13,16
E00126338,66,47,36,38,31,30,28,10,18
E00126339,24,45,36,26,64,63,53,12,28
E00126340,25,31,19,37,32,36,66,11,27
E00126341,15,28,14,24,37,31,48,17,43
E00126342,26,47,28,33,44,32,51,12,35
E00126343,30,46,37,19,52,47,35,11,30
E00126344,73,36,64,43,47,30,50,13,35
E00126345,27,39,35,43,25,40,23,11,8
E00126346,34,15,36,41,27,36,39,10,25
E00126347,54,40,38,38,15,14,25,18,42
E00126348,51,47,44,43,41,29,20,5,14
E00126349,34,34,36,36,37,55,58,17,34
E00126350,44,63,44,33,59,36,43,13,9
E00126351,58,53,37,40,43,26,34,6,14
E00126352,43,42,39,48,74,53,44,14,13
E00126353,40,32,30,36,37,41,51,25,47
E00126354,44,53,58,49,60,55,44,24,36
E00126355,42,49,31,56,32,35,31,18,78
E00126356,62,27,49,54,31,27,21,9,7
E00126357,13,14,20,16,19,26,32,14,49
E00126358,56,51,41,47,27,41,31,19,29
E00126359,31,18,30,37,31,19,22,12,23
E00126360,24,16,26,17,26,36,38,23,80
E00126361,34,19,27,31,43,47,71,11,30
E00126362,29,36,36,51,48,74,66,10,22
E00126363,53,25,35,51,43,34,18,8,17
E00126364,26,20,39,37,30,28,19,7,12
E00126365,34,45,37,37,31,26,19,8,6
E00126366,49,26,43,38,28,28,31,3,19
E00126367,60,35,38,66,34,28,13,9,16
E00126368,27,29,43,33,46,37,22,4,14
E00126369,38,30,45,41,38,34,24,9,4
E00126370,33,39,40,46,43,26,12,1,7
E00126371,51,41,53,38,35,21,10,11,16
E00126372,50,28,51,28,37,30,20,16,8
E00126373,51,23,39,40,42,21,24,6,6
E00126374,54,79,45,68,105,76,50,18,17
E00126375,46,46,67,41,46,44,32,10,21
E00126376,39,54,27,46,46,23,29,4,16
E00126377,20,23,45,31,40,30,50,19,37
E00126378,51,55,86,74,77,64,39,9,11
E00126379,35,40,47,44,42,40,24,8,9
E00126380,21,20,32,15,24,36,18,10,9
E00126381,36,23,45,48,23,38,27,6,21
E00126382,38,27,46,42,44,30,43,16,44
E00126383,40,32,41,53,42,31,41,13,22
E00126384,72,48,43,55,46,26,25,8,17
E00126385,93,79,70,44,50,30,29,9,8
E00126386,20,27,23,22,34,36,39,23,31
E00126387,45,29,32,48,43,53,49,9,14
E00126388,29,29,20,27,43,33,32,11,23
E00126389,65,60,61,43,57,38,14,10,20
E00126390,50,55,49,43,40,37,26,11,11
E00126391,94,70,77,61,61,60,36,12,10
E00126392,38,39,24,59,81,27,15,5,5
E00126393,28,39,28,44,61,30,16,2,1
E00126394,20,16,27,34,26,23,23,4,3
E00126395,19,20,24,28,27,26,23,11,9
E00126396,20,17,18,21,13,22,20,6,17
E00126397,41,60,37,41,48,58,26,7,23
E00126398,35,50,45,25,40,38,32,9,27
E00126399,39,46,39,27,33,44,21,10,19
E00126400,36,56,28,34,50,42,41,11,27
E00126401,18,39,19,37,46,38,49,9,47
E00126402,68,57,64,51,37,37,18,4,4
E00126403,34,35,36,29,44,32,35,8,7
E00126404,29,32,26,14,33,29,32,12,23
E00126405,29,32,41,33,60,55,50,13,35
E00126406,43,33,60,43,46,64,45,11,19
E00126407,25,37,29,44,43,35,47,7,8
E00126409,28,41,24,24,49,35,22,6,22
E00126411,36,43,29,39,56,44,55,9,26
E00126412,41,22,50,43,35,23,15,10,30
E00126413,45,28,27,55,42,42,23,11,24
E00126414,32,36,31,36,45,45,29,13,19
E00126415,23,38,28,34,51,52,42,19,23
E00126416,20,16,51,30,22,27,18,8,18
E00126417,32,27,40,33,33,39,21,9,17
E00126418,42,28,54,31,26,28,23,8,10
E00126419,27,22,46,34,33,34,21,2,17
E00126420,65,47,59,56,46,34,28,8,32
E00126421,35,45,35,36,50,41,26,14,22
E00126422,20,25,40,23,34,39,23,16,13
E00126423,25,32,38,25,37,27,25,9,18
E00126424,34,42,33,40,41,38,26,15,41
E00126425,38,35,60,42,58,36,50,9,51
E00126426,35,36,42,42,31,42,36,8,11
E00126427,43,39,58,41,36,41,23,4,5
E00126428,27,36,38,35,62,45,35,16,39
E00126429,29,38,60,34,36,32,15,8,4
E00126431,20,25,39,27,22,27,24,6,10
E00126432,42,24,43,57,35,28,32,16,15
E00126433,24,27,39,36,46,20,26,10,8
E00126434,33,23,40,13,32,23,27,6,4
E00126435,26,15,34,24,27,17,14,6,6
E00126437,39,64,28,28,91,51,41,14,22
E00126438,32,45,26,30,67,36,32,10,15
E00126439,32,37,33,36,39,46,42,11,25
E00126440,50,68,48,54,81,59,23,5,3
E00126441,41,50,33,50,77,46,24,10,17
E00126442,31,51,39,29,66,54,48,2,18
E00126443,22,22,36,37,32,40,51,22,61
E00126444,14,26,15,23,40,50,51,27,35
E00126445,39,15,65,42,26,21,16,1,8
E00126446,30,49,26,33,36,27,23,4,3
E00126447,36,58,36,42,67,52,8,7,7
E00126448,15,30,27,21,32,43,57,15,35
E00126449,68,48,37,68,59,32,14,4,3
E00126450,37,41,29,37,67,63,51,13,41
E00126451,16,18,23,22,34,30,39,13,11
E00126452,28,28,36,29,45,74,66,17,8
E00126453,38,43,28,32,63,60,45,11,9
E00126454,24,38,20,26,55,57,64,7,20
E00126455,4,1,4,4,10,12,48,13,76
E00126456,14,15,21,17,39,58,42,13,28
E00127050,9,29,15,9,39,34,59,13,36
E00127051,68,60,36,46,62,39,38,14,52
E00127053,44,40,49,44,45,37,30,10,15
E00127054,39,25,49,32,39,42,33,8,17
E00127055,33,31,31,23,41,41,26,14,22
E00127056,30,33,24,44,32,32,21,3,2
E00127058,43,42,51,53,40,41,29,9,8
E00127059,39,37,57,46,40,33,25,6,4
E00127060,23,30,13,36,35,26,34,11,17
E00127061,21,18,24,25,47,29,54,21,39
E00127062,38,36,51,42,58,55,40,5,18
E00127063,95,85,54,104,111,31,13,5,3
E00127064,42,48,38,37,52,43,15,3,15
E00127065,56,28,112,75,59,39,30,6,11
E00127068,32,52,30,36,69,61,31,4,24
E00127069,1,1,9,14,19,23,40,10,26
E00127070,21,32,21,18,46,44,52,22,42
E00127071,34,26,24,28,38,34,32,8,37
E00127072,25,53,37,32,71,68,42,10,6
E00127073,26,37,34,38,41,37,31,7,20
E00127079,49,52,59,54,44,46,32,8,15
E00127094,83,49,68,50,32,20,23,10,41
E00127095,108,83,82,63,55,45,25,9,18
E00127096,102,87,80,61,49,38,24,10,24
E00127097,55,33,47,32,26,16,25,12,44
E00127098,106,96,82,84,52,52,31,18,15
E00127099,49,22,53,45,31,27,29,9,12
E00127100,109,72,79,76,34,44,27,15,15
