geocode,bad,fair,good
E00083053,27,51,351
E00083054,22,40,421
E00083056,27,57,312
E00083057,19,38,328
E00083058,16,68,423
E00083059,29,66,337
E00083060,8,42,341
E00083061,30,66,356
E00083062,33,55,448
E00083063,22,53,333
E00083065,27,62,265
E00083066,27,59,371
E00083067,21,58,324
E00083068,18,73,428
E00083069,23,54,334
E00083070,16,50,421
E00083071,23,64,261
E00083072,20,77,409
E00083073,17,45,299
E00083074,19,43,330
E00083075,24,43,429
E00083076,14,46,383
E00083077,34,63,292
E00083078,21,39,340
E00083079,28,61,245
E00083080,17,51,224
E00083081,10,24,300
E00083082,17,33,244
E00083083,9,32,254
E00083084,21,48,288
E00083085,17,44,326
E00083086,19,53,303
E00083087,9,43,259
E00083088,10,39,256
E00083089,23,49,263
E00083090,17,55,277
E00083091,18,38,269
E00083092,17,38,272
E00083093,17,40,232
E00083094,14,27,187
E00083095,25,48,246
E00083096,23,37,266
E00083097,22,47,204
E00083098,17,35,221
E00083099,14,38,252
E00083100,14,37,271
E00083101,24,49,370
E00083102,27,39,200
E00083103,28,43,285
E00083104,11,35,242
E00083105,20,57,240
E00083106,23,49,280
E00083107,40,72,416
E00083108,16,40,462
E00083109,15,56,390
E00083110,27,62,389
E00083111,12,44,353
E00083112,18,48,338
E00083113,18,43,310
E00083114,10,32,282
E00083115,25,48,447
E00083116,14,37,401
E00083117,10,51,371
E00083120,38,60,356
E00083121,25,51,474
E00083122,16,59,390
E00083123,33,56,231
E00083124,25,63,471
E00083125,13,41,359
E00083126,17,44,362
E00083127,21,53,314
E00083129,38,79,342
E00083130,28,67,301
E00083131,14,62,445
E00083132,29,69,389
E00083134,19,50,366
E00083135,13,60,442
E00083136,22,37,347
E00083154,16,46,298
E00083155,24,46,280
E00083156,13,37,255
E00083157,19,42,313
E00083158,26,46,291
E00083159,8,44,266
E00083160,18,50,263
E00083162,14,40,305
E00083163,19,46,233
E00083164,16,34,305
E00083165,7,33,310
E00083166,6,42,308
E00083167,14,29,310
E00083168,17,40,336
E00083169,19,41,318
E00083170,13,36,354
E00083171,23,39,157
E00083172,15,43,302
E00083173,9,28,341
E00083174,11,32,300
E00083175,6,42,280
E00083176,3,32,293
E00083177,18,35,273
E00083178,8,32,320
E00083179,19,38,283
E00083180,15,51,277
E00083181,17,45,231
E00083182,3,21,222
E00083183,9,37,362
E00083184,5,14,199
E00083185,11,24,357
E00083186,8,23,343
E00083187,24,67,373
E00083188,13,26,346
E00083191,14,52,432
E00083192,10,22,244
E00083193,9,24,270
E00083194,11,43,358
E00083195,34,50,361
E00083196,16,35,317
E00083197,6,30,317
E00083198,29,66,134
E00083199,2,32,294
E00083200,11,28,241
E00083201,5,40,575
E00083202,14,29,210
E00083203,31,69,442
E00083204,22,64,294
E00083205,7,30,271
E00083207,9,23,236
E00083232,11,42,267
E00083233,15,46,337
E00083234,13,34,253
E00083235,14,51,352
