geocode,bad,fair,good
E01017701,46,185,1976
E01017702,50,180,1237
E01017739,26,89,1139
E01017740,37,135,1155
E01017741,79,219,1325
E01017742,65,172,1458
E01017743,72,167,1380
E01017744,37,142,1268
E01017745,66,202,1500
E01017746,48,122,1363
E01017747,54,172,1183
E01017748,113,219,1473
E01017749,41,146,1449
E01017750,64,238,1901
E01017752,63,226,1914
E01017758,51,150,1065
E01017759,55,174,1586
E01017760,37,143,1519
E01017761,59,216,1857
E01017762,25,76,1371
E01017763,48,180,1490
E01017764,26,95,1632
E01017765,30,119,1615
E01017766,63,253,1988
E01017769,38,122,1424
E01017770,51,171,1275
E01017771,56,172,1232
E01017773,39,168,1326
E01017774,42,150,1104
E01017775,69,192,1303
E01017776,55,170,1394
E01017777,48,160,1429
E01017778,44,146,1115
E01017779,19,78,1066
E01017780,29,104,1129
E01017781,55,112,1045
E01017782,25,96,1321
E01017783,34,142,1317
E01017784,31,146,1398
E01017789,46,178,998
E01017790,55,189,1138
E01017791,67,196,1228
E01017792,90,251,1522
E01017793,63,221,1237
E01017794,48,186,2077
E01017795,83,224,1832
E01017882,47,180,1392
E01017937,24,97,1427
E01017942,41,147,1322
E01023345,65,187,1305
E01023346,55,159,1095
E01023347,66,195,1065
E01023348,155,286,1215
E01023349,115,271,1559
E01023350,59,242,1328
E01023351,71,181,1337
E01023352,72,251,2124
E01023354,42,155,1486
E01023355,36,144,1366
E01023356,32,129,964
E01023357,128,235,1306
E01023358,74,188,1215
E01023359,97,217,1509
E01023360,47,139,1287
E01023361,39,172,1490
E01023362,40,191,1503
E01023363,36,113,1404
E01023364,29,114,1151
E01023365,28,114,1122
E01023366,54,153,1292
E01023367,40,113,1018
E01023368,36,112,1568
E01023369,80,189,1193
E01023370,39,131,1489
E01023371,37,112,1360
E01023372,50,115,1288
E01023373,85,263,1555
E01023374,33,122,1263
E01023375,41,184,1312
E01023376,49,129,1090
E01023377,24,139,1049
E01023378,46,156,1459
E01023379,69,163,1373
E01023380,27,117,1004
E01023381,35,108,1182
E01023382,75,165,1248
E01023383,63,192,1242
E01023384,110,253,1547
E01023385,70,241,1350
E01023386,87,193,1242
E01023387,70,200,1116
E01023388,72,210,1310
E01023389,61,174,1448
E01023390,102,268,1658
E01023391,56,175,1471
E01023392,77,241,1308
E01023393,127,267,1275
E01023394,58,162,1156
E01023395,65,209,1358
E01023396,85,195,1279
E01023397,67,178,1093
E01023398,55,199,2171
E01023399,53,243,1306
E01023400,197,241,1364
E01023401,114,271,1435
E01023402,78,210,1330
E01023403,115,295,1094
E01023404,64,173,1078
E01023405,92,233,1182
E01023406,73,291,1551
