geocode,employee,inactive,self-employed,student,unemployed
E00015250,175,53,27,9,16
E00015251,151,31,38,4,1
E00015252,97,47,18,10,8
E00015253,156,37,33,2,5
E00015254,124,50,33,6,6
E00015255,134,31,45,5,7
E00015256,174,19,36,5,6
E00015258,138,43,46,7,6
E00015259,168,35,31,6,3
E00015260,173,55,31,6,6
E00015261,143,57,59,2,6
E00015262,184,13,29,3,2
E00015263,61,26,17,6,5
E00015264,58,35,14,10,9
E00015265,154,30,35,3,6
E00015266,60,48,19,11,11
E00015267,217,17,29,1,4
E00015280,204,28,36,6,7
E00015281,123,62,29,3,6
E00015282,96,80,14,8,14
E00015284,141,53,19,4,11
E00015286,115,74,14,12,26
E00015287,133,61,22,2,14
E00015289,179,51,36,5,11
E00015290,135,75,20,9,15
E00015292,148,47,51,4,8
E00015293,187,27,37,7,6
E00015294,131,34,29,9,7
E00015295,132,47,34,2,8
E00015296,162,36,33,3,2
E00015297,119,62,23,15,12
E00015298,165,39,19,11,21
E00015299,127,26,25,3,11
E00015300,125,36,37,3,5
E00015301,163,38,23,10,14
E00015302,63,71,10,9,8
E00015303,147,23,32,2,2
E00015304,137,40,26,3,5
E00015305,137,62,29,4,7
E00015306,71,65,11,6,12
E00015307,147,42,37,2,4
E00015308,162,38,29,7,13
E00015309,177,58,16,2,16
E00015311,182,18,35,5,8
E00015312,146,22,23,3,3
E00015313,114,19,26,1,2
E00015314,156,31,23,2,6
E00015315,158,33,38,2,2
E00015316,226,33,39,6,10
E00015317,142,31,41,6,8
E00015318,124,52,18,3,15
E00015319,138,33,34,4,7
E00015320,96,66,11,7,9
E00015321,209,36,39,13,14
E00015322,101,41,17,1,20
E00015323,123,32,18,3,14
E00015324,225,25,46,3,6
E00015325,101,35,28,7,5
E00015326,88,46,18,9,14
E00015327,169,21,18,5,5
E00015328,167,69,16,11,21
E00015329,77,11,22,1,3
E00015330,193,51,11,13,11
E00015331,149,76,16,10,18
E00015332,121,69,16,8,27
E00015333,112,47,7,6,15
E00015334,219,44,44,4,11
E00015335,276,55,48,19,20
E00015336,129,75,13,7,20
E00015337,136,35,31,5,9
E00015338,178,27,36,4,3
E00015339,151,38,25,7,15
E00015340,106,37,26,12,23
E00015396,117,63,23,10,23
E00015418,246,22,35,7,14
E00015420,236,30,40,4,13
E00015584,126,113,27,17,18
E00015585,140,65,19,16,16
E00015586,131,80,20,25,31
E00015587,201,86,20,16,20
E00015588,131,80,23,10,34
E00015589,124,80,12,20,16
E00015591,130,105,18,17,30
E00015594,126,87,16,15,15
E00015595,282,43,61,12,14
E00015600,99,80,17,11,14
E00015601,83,49,19,9,22
E00015603,105,49,25,12,15
E00015604,159,47,42,7,8
E00015608,192,61,39,10,12
E00015793,129,23,37,5,9
E00022507,152,54,38,9,2
E00022508,216,56,49,3,1
E00022510,205,62,36,3,5
E00022679,220,33,31,0,11
E00022714,257,47,38,3,10
E00022718,173,40,33,5,6
E00022812,159,81,31,14,18
E00022813,240,53,51,3,7
E00022814,177,47,52,4,5
E00022815,155,84,20,7,16
E00022816,90,45,10,7,10
E00022817,123,90,11,9,11
E00022818,86,75,17,9,25
E00022819,245,27,39,4,3
E00022820,67,69,6,7,7
E00022821,249,87,32,15,23
E00022822,95,83,19,3,11
E00022823,97,89,23,10,32
E00022825,163,65,25,7,12
E00022826,97,82,20,9,14
E00022827,100,92,19,16,18
E00022828,201,64,29,10,10
E00022829,109,25,19,6,11
E00022830,132,80,18,12,32
E00022832,214,20,33,3,5
E00022834,104,115,11,13,22
E00022838,133,75,25,7,16
E00022844,87,53,19,4,9
E00022845,133,42,33,8,4
E00022846,69,49,17,6,16
E00022847,86,54,12,6,16
E00022848,117,71,13,18,17
E00022849,204,86,18,13,14
E00022850,99,42,24,4,7
E00022851,115,61,22,9,6
E00022852,86,60,8,10,20
E00022853,201,58,33,2,18
E00022854,120,54,30,5,16
E00022855,120,72,18,11,23
E00022856,95,47,25,1,8
E00022857,239,53,56,1,12
E00022858,163,46,37,0,14
E00022908,109,72,38,3,4
E00022910,270,24,40,8,4
E00022911,204,31,24,3,13
E00022912,156,33,17,6,6
E00022914,334,46,42,10,10
E00022915,158,17,23,6,7
E00022916,217,15,34,5,4
E00022917,145,42,33,1,5
E00022918,142,72,17,7,21
E00022919,216,22,32,1,7
E00022920,153,35,28,2,2
E00022921,157,25,18,0,8
E00022922,219,30,28,5,7
E00022923,160,30,33,2,9
E00022924,231,31,33,4,8
E00022925,154,15,25,3,1
E00022926,162,48,34,3,12
E00022927,203,32,30,0,4
E00022928,217,50,43,5,7
E00022929,166,19,41,1,7
E00022930,137,44,32,2,8
E00022931,177,51,56,0,6
E00022932,158,43,61,2,2
E00022933,175,46,55,3,7
E00022934,144,52,53,0,5
E00022935,101,26,38,2,7
E00022936,174,53,47,3,2
E00022937,168,35,41,1,3
E00022938,181,53,52,4,3
E00022939,161,33,35,4,10
E00022940,117,39,34,1,7
E00022941,158,44,45,4,5
E00022942,194,35,47,9,6
E00022943,118,51,44,1,5
E00022944,154,47,45,2,3
E00022945,130,40,35,0,5
E00022946,180,28,34,4,8
E00022947,130,43,32,2,4
E00022949,171,35,38,2,6
E00022952,112,44,32,2,6
E00022953,132,61,39,10,20
E00022954,107,52,18,7,19
E00022955,106,87,18,11,18
E00022956,165,53,23,7,10
E00022957,142,87,11,14,28
E00022958,155,34,30,2,8
E00022959,157,78,28,4,19
E00022960,203,19,25,7,5
E00022961,129,52,23,7,13
E00022962,144,43,26,1,8
E00022963,134,26,29,5,6
E00022964,180,51,27,7,9
E00022965,174,35,21,7,9
E00022966,193,78,30,17,15
E00022967,178,32,21,5,3
E00022968,180,37,22,8,7
E00022969,158,23,33,3,7
E00022970,164,39,26,8,7
E00022972,109,54,21,13,17
E00022975,159,26,30,5,10
E00022976,179,88,29,13,5
E00022977,134,49,34,1,7
E00022978,140,37,33,0,8
E00022979,93,40,15,3,12
E00022980,103,81,17,14,26
E00022981,106,29,24,12,12
E00022982,124,69,17,10,13
E00022983,168,28,42,3,2
E00022984,148,28,44,4,8
E00022985,96,66,9,10,23
E00022987,129,34,40,7,8
E00022988,98,67,11,0,20
E00022989,74,55,9,1,13
E00022990,91,75,13,10,16
E00022991,90,54,15,11,16
E00022992,234,52,59,3,10
E00022993,105,59,13,6,19
E00022994,164,33,23,16,5
E00022995,160,17,24,9,10
E00022996,84,76,19,9,12
E00022997,146,71,28,16,12
