geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01026006,441,14,512,170,12
E01026010,111,18,104,395,3
E01026011,496,12,273,324,6
E01026016,730,17,84,147,9
E01026018,605,6,58,44,2
E01026019,587,11,140,402,21
E01026020,647,8,154,113,4
E01026021,536,11,180,38,2
E01026022,740,9,87,24,7
E01026025,361,13,388,196,30
E01026026,338,27,61,382,11
E01026027,517,9,123,104,8
E01026028,488,12,130,215,6
E01026029,786,9,161,44,7
E01026030,337,19,174,455,9
E01026031,546,6,39,27,0
E01026032,418,8,233,117,8
E01026033,617,12,93,63,4
E01026034,553,6,73,157,4
E01026035,776,8,82,2,1
E01026036,351,8,286,35,7
E01026037,262,11,142,180,4
E01026038,477,4,72,14,6
E01026039,433,5,29,24,2
E01026040,407,7,53,28,2
E01026041,294,6,28,283,2
E01026051,445,7,54,17,2
E01026052,351,12,197,76,8
E01026053,458,4,262,32,7
E01026054,411,17,148,140,9
E01026057,652,26,100,45,2
E01026064,361,9,82,201,1
E01026065,689,10,103,25,1
E01026066,702,15,131,26,2
E01026067,447,14,284,176,12
E01026071,690,27,180,48,6
E01026075,696,25,128,75,3
E01026082,828,30,113,29,3
E01026105,724,36,154,41,4
E01026118,652,10,74,8,33
E01026119,432,17,39,12,2
E01026120,419,9,134,88,13
E01026121,819,11,148,116,11
E01026122,275,12,324,131,7
E01026123,516,10,158,293,32
E01026124,311,4,287,40,3
E01026125,323,5,165,6,1
E01026126,182,27,208,432,3
E01026127,237,21,52,328,1
E01026128,810,16,201,120,38
E01026129,153,12,43,496,1
E01026130,507,3,57,20,1
E01026131,366,10,67,150,4
E01026132,170,25,396,186,7
E01026133,483,2,389,112,9
E01026134,329,11,277,146,1
E01026135,572,3,54,47,0
E01026136,548,6,43,18,1
E01026137,413,3,38,10,1
E01026138,557,3,41,13,4
E01026139,462,5,26,3,0
E01026140,339,4,96,185,0
E01026141,481,4,40,31,1
E01026142,303,12,38,155,0
E01026143,312,5,371,21,2
E01026144,294,8,255,66,5
E01026145,363,4,203,45,4
E01026146,167,14,323,220,2
E01026147,739,8,253,11,14
E01026148,385,16,366,167,2
E01026149,352,15,61,362,1
E01026150,229,37,36,463,1
E01026151,494,11,181,130,19
E01026152,85,11,22,445,2
E01026153,710,9,245,116,10
E01026154,290,9,45,168,0
E01026155,559,4,158,21,2
E01026156,233,9,28,204,0
E01026157,300,7,77,244,0
E01026158,555,1,75,15,2
E01026159,508,2,116,14,3
E01026160,513,3,85,3,2
E01026161,311,15,60,288,1
E01026162,466,3,59,90,3
E01026163,507,2,86,5,2
E01026164,456,14,44,42,2
E01026165,357,20,46,292,0
E01026166,288,23,33,192,1
E01026167,466,32,227,50,0
E01026168,213,18,36,349,0
E01026169,522,9,40,180,1
E01026170,310,10,66,197,8
E01026171,609,3,47,7,1
E01026172,300,13,41,220,1
E01026173,146,18,26,506,1
E01026174,328,6,213,54,3
E01026175,363,5,270,243,2
E01026176,188,21,409,270,2
E01026177,293,7,441,32,4
E01026178,384,9,301,75,2
E01026179,179,8,201,48,1
E01026180,443,13,65,81,2
E01026182,445,5,80,49,0
E01026183,700,35,128,230,3
E01026184,159,3,309,37,0
E01026185,584,12,94,118,2
E01026186,610,7,67,6,0
E01026187,611,4,129,5,1
E01026188,626,19,171,214,11
E01026189,721,9,74,3,2
E01026190,393,15,60,177,1
E01026191,554,7,56,75,5
E01026192,370,15,52,57,2
E01026193,504,12,51,48,0
E01026194,616,11,66,107,3
E01026195,654,20,103,37,0
E01026196,465,21,93,72,0
E01026197,465,10,88,42,0
E01026198,130,5,291,18,2
E01026199,774,25,109,45,1
E01026200,568,8,94,26,0
E01026201,621,15,84,132,6
E01026202,657,11,64,119,1
E01026203,695,10,70,27,0
E01026204,685,8,40,4,1
E01026205,452,14,47,151,1
E01026206,689,8,77,5,1
E01026207,391,7,65,60,0
E01026208,501,14,59,81,7
E01026209,773,13,91,82,2
E01026210,664,28,121,143,1
E01026211,590,11,95,49,1
E01026212,538,6,73,44,2
E01026213,509,23,79,176,7
E01026214,434,4,33,40,2
E01026215,434,3,23,4,0
E01026218,476,4,59,25,1
E01026219,463,1,36,5,1
E01026220,814,9,59,117,20
E01026221,689,29,176,141,4
E01026222,657,9,127,22,2
E01026223,773,9,93,23,1
E01026224,423,18,61,260,1
E01026225,518,7,69,84,0
E01026226,741,11,53,4,3
E01026227,348,20,193,189,2
E01026228,432,2,129,50,5
E01026229,473,4,79,57,1
E01026230,268,8,68,188,2
E01026231,824,12,208,44,3
E01026232,631,23,161,195,5
E01026233,624,6,85,6,2
E01026234,848,5,119,51,28
E01026235,367,16,117,227,4
E01026236,430,9,52,31,2
E01026237,431,2,41,12,6
E01026238,444,5,63,12,2
E01026291,670,5,59,98,8
E01026292,523,8,73,10,4
E01026293,632,5,192,14,1
E01026294,515,1,110,16,5
E01026309,465,6,138,82,2
E01026310,284,6,32,128,4
E01026313,505,19,62,65,2
E01026314,413,9,60,71,8
E01026320,583,4,60,4,3
E01026321,471,5,59,2,0
E01026322,422,6,92,11,3
E01026323,410,19,265,250,4
E01026324,765,3,95,20,2
E01026325,315,16,37,243,2
E01026326,453,3,51,101,1
E01026327,378,13,31,187,1
E01026328,239,19,35,299,8
E01026329,574,15,109,87,1
E01026340,645,21,82,202,16
E01026345,383,9,74,159,3
E01026352,516,4,31,10,0
E01026353,381,16,269,187,4
E01026354,434,4,40,9,2
E01026366,664,18,87,134,12
E01026369,334,10,50,91,1
E01026370,828,12,80,14,6
E01026371,466,7,38,12,2
E01026372,829,14,83,86,18
E01026373,656,16,71,79,6
E01026393,579,6,47,2,2
E01026394,570,18,109,65,8
E01026395,526,9,60,54,9
E01026396,503,7,33,2,0
E01026397,746,16,195,21,15
E01026398,457,16,71,131,32
E01026400,388,9,211,14,0
E01026404,769,14,88,88,3
E01026405,455,11,27,25,5
E01026406,498,5,18,2,2
E01026412,549,12,57,89,15
E01026413,778,5,56,30,2
E01032988,321,5,95,172,6
E01032989,355,1,116,46,33
E01032990,642,6,252,16,3
E01032991,507,6,86,30,1
E01032992,485,9,65,37,4
E01032993,573,3,39,8,0
E01032994,426,8,81,30,11
