geocode,employee,inactive,self-employed,student,unemployed
E01000125,916,637,198,85,121
E01000126,646,471,156,94,118
E01000127,501,327,127,46,73
E01000128,598,386,169,60,70
E01000129,524,442,142,71,73
E01000130,561,363,136,42,81
E01000131,605,439,186,59,53
E01000132,487,309,119,48,64
E01000133,506,388,114,43,74
E01000134,568,334,146,41,92
E01000135,476,349,212,39,47
E01000136,454,312,234,20,20
E01000137,527,421,128,37,64
E01000138,452,335,186,42,48
E01000139,509,292,207,34,61
E01000140,579,373,216,58,70
E01000141,817,378,266,91,104
E01000142,901,449,271,53,96
E01000143,427,368,131,87,64
E01000144,587,309,206,50,49
E01000145,399,314,199,33,47
E01000146,662,310,243,59,78
E01000147,619,424,199,39,54
E01000148,611,508,144,76,82
E01000150,770,412,197,74,79
E01000151,452,422,106,50,97
E01000152,468,400,103,58,87
E01000153,452,438,94,53,70
E01000154,398,352,130,41,58
E01000155,706,337,254,81,74
E01000176,540,406,146,34,61
E01000179,803,216,204,28,43
E01000183,560,254,168,21,22
E01000192,583,373,246,41,49
E01000193,557,371,221,43,43
E01000194,582,338,202,49,59
E01000196,737,320,256,45,65
E01000197,760,310,222,66,70
E01000198,601,370,286,26,30
E01000199,491,337,237,24,25
E01000200,591,393,230,31,47
E01000201,431,340,262,38,32
E01000202,602,336,259,32,36
E01000203,500,399,201,66,61
E01000204,642,339,242,30,58
E01000205,513,274,231,17,29
E01000206,442,348,225,21,33
E01000207,471,335,252,19,30
E01000209,434,330,260,17,23
E01000210,549,259,217,20,26
E01000211,814,372,252,54,76
E01000212,469,302,227,26,17
E01000213,406,326,189,15,21
E01000214,660,301,248,45,40
E01000215,576,385,211,41,38
E01000216,666,318,218,35,57
E01000217,507,354,224,28,37
E01000218,565,367,188,41,42
E01000219,585,366,215,39,74
E01000220,579,362,201,49,44
E01000221,354,317,101,40,66
E01000222,465,377,164,50,72
E01000223,408,283,137,39,55
E01000224,470,373,183,38,66
E01000225,419,329,174,30,28
E01000226,540,385,154,61,72
E01000227,662,345,191,38,49
E01000233,661,360,213,41,37
E01000234,639,326,192,33,49
E01000235,557,352,158,58,67
E01000236,564,344,193,60,52
E01000237,710,404,289,106,45
E01000238,580,366,234,65,74
E01000239,741,458,231,67,75
E01000240,527,407,211,56,53
E01000241,585,372,280,59,43
E01000242,463,359,177,35,41
E01000243,611,429,242,107,54
E01000244,516,500,175,108,33
E01000245,633,489,179,88,71
E01000255,482,356,160,32,51
E01000256,641,360,237,25,43
E01000257,492,393,223,47,97
E01000258,581,305,243,28,35
E01000259,951,513,264,62,81
E01000260,682,385,255,58,65
E01000262,690,481,272,48,70
E01000278,497,313,172,16,23
E01000295,711,359,176,29,55
E01000296,727,302,215,38,56
E01000297,613,277,166,35,53
